TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"Kansas St.",98.170660613738,83.451463050481,0.86623659782044,3–8,3,11,44.3,49.4,33.5,31.9,22.7,21.8,21.3,32.6,72.9,46.2,48.5,27.9,34,8.7,12.5,58.5,72.3,44.5,36.9,71.2,,,,2023,,,,0.38793055846716,70.7,76.2
Charleston,69.207411219763,114.10143639171,0.0031734143206667,0–1,0,1,23.9,71.6,0,34.5,16.9,12.3,27.3,37,64.9,20,67.9,20.8,50,7.1,13.3,50,82.4,34.8,51.7,64.7,,,,2023,,,,-0.26799525364326,0,70
"Grambling St.",80.99602717265,90.013408378872,0.22900763052414,0–2,0,2,37,49.6,16.5,42.3,26.2,18.6,19.8,35.1,72.6,26.2,48.8,34,34.1,6.1,13.8,55.9,59.3,43.5,33.3,73,,,,2023,,,,-0.35294079072452,63.2,73.1
"Texas Southern",82.501647206817,98.174086542682,0.11918964908658,0–3,0,3,34.3,52.3,29.7,40.7,29,16.8,23.1,45.7,79.2,32.7,54.3,24.6,30.8,4.3,14.5,46.2,55.8,37.1,24.3,76.7,,,,2023,,,,-0.70967281307058,63.5,75.9
Auburn,97.330256902175,87.977618184325,0.76166250223315,1–10,1,11,38,52.4,27.6,39.3,20.5,21.7,27.2,38.8,72,37.8,52.9,25.8,33.8,8.6,9.3,49.4,57.1,22.8,22.8,72.3,,,,2023,,,,-0.99295046680527,62.2,74.1
"Idaho St.",86.488445074955,101.9145617235,0.13153822073975,0–1,0,1,43,54.1,20.9,19.7,40.8,21.2,29.6,41.2,66.1,42.4,46.2,30,40,0,15.2,64.7,80.8,23.3,57.4,68.7,,,,2023,,,,-0.30464254296667,55.6,75
"IU Indy",89.764961458854,85.256673328099,0.6439559140329,0–1,0,1,40,50.7,30.8,29,22.6,16.3,24,26.8,79.8,28.2,54.7,38.5,25,1.9,10.3,47.6,54.5,40,23.2,79.9,,,,2023,,,,-0.17369573380519,50,70
"Western Carolina",66.59697843179,108.03777521058,0.0038189637760528,0–1,0,1,18.9,57.5,21.3,61.2,27.4,9.6,24.5,55.6,72.9,11.8,58.5,18.5,35.7,5.7,17.6,55.6,55.6,44.3,20.9,70.5,,,,2023,,,,-0.062568369483869,84.6,73.2
"Eastern Kentucky",100.55633919354,103.87940205357,0.40760057030128,0–1,0,1,41.3,57.1,16,22.6,18.3,14.7,22.9,55.6,81.8,41.3,60,27.6,33.3,1.7,13,44.4,59.1,38.7,28.6,79,,,,2023,,,,-0.12359410688876,75,47.4
Penn,98.982833333333,89.273833333333,0.76624655880799,0–2,0,2,34.7,41.6,22,19,18.8,11.8,29.8,41.6,63.7,33.3,38.2,25,34.3,2.9,15.4,58.3,62.7,33.9,25.5,66.6,,,,2023,,,,-0.59533451205259,73.1,73.1
"South Carolina St.",52.027287873862,111.52216758778,0.00015557408664397,0–1,0,1,19.6,48.2,28.3,24.4,32.7,11.4,9.5,60.4,70.3,13.6,53.7,16.7,25,0,22.7,42.9,75,52.2,34.1,68.6,,,,2023,,,,-0.21840526845813,53.8,70
Idaho,92.691883806196,84.132671939089,0.75290910573295,0–1,0,1,44.9,44.7,33.9,34.2,22,19.5,18.6,52.1,77.1,32.3,52.8,39.3,17.4,3.8,16.1,66.7,53.1,47.5,30.3,73,,,,2023,,,,-0.15878219953013,50,76.9
"SIU Edwardsville",63.885666595987,105.35313431617,0.0031645875351053,0–2,0,2,29.7,63.1,6,25.4,32.5,11.5,22.1,32.2,73.8,23.4,65.6,28.2,38.6,2.2,16.9,55.2,61.8,33.6,32.8,73.6,,,,2023,,,,-0.31859319819041,85.7,85.3
Virginia,101.41098103169,83.071058042135,0.90838536711696,1–9,1,10,39.8,48.7,25.2,36.2,22.3,22.4,30,27.4,71.8,40.7,48.8,24.9,32.3,6.5,14,55.9,62.3,27.9,34.5,72.1,,,,2023,,,,-1.3899718406248,73.9,72.7
UCF,110.292,99.3215,0.7693859696293,0–1,0,1,37.7,51.9,21.7,29.5,20,8,34,48.7,74.9,35.4,50.9,28.6,36,5.7,8.3,47.8,66.7,30.4,32.1,72.3,,,,2023,,,,-0.12359410688876,80,78.3
"Charleston Southern",78.743169719859,113.66112436187,0.014473684205565,0–2,0,2,31,52.7,15.2,34.5,30.6,12.5,17.1,57.1,71.9,24.6,51.7,27.5,37.5,2.6,13.8,44.4,58.3,38.1,21.6,74,,,,2023,,,,-0.13836294340205,50,82.4
"Northern Iowa",109.05927777778,91.484944444444,0.88295825177197,0–3,0,3,51.1,55.2,26.9,31.9,21,14.9,22.9,24.3,76.1,54.4,55.7,30.6,36.5,3.8,7,33.3,64.4,38.7,44.5,75.4,,,,2023,,,,-0.78121468945737,70,82
"South Carolina",124.6124409094,75.150921093321,0.99702836189624,13–0,13,13,45.4,39.9,35.2,24.8,17.6,17.8,43.2,27.8,67.4,46.4,38.6,28.1,30.1,16,9.6,55.9,43.2,23.6,20.6,67,,,,2023,,,,10.282479274195,68.8,72.1
Lamar,90.86008335975,100.60934457817,0.23647015895868,0–2,0,2,35.4,56.4,28.2,33.3,28.1,14.8,26,49.3,67.5,36.3,53.8,21.7,41.5,8.8,15,32.4,65.2,22.3,31.1,65.7,,,,2023,,,,-0.34074303754482,65.5,61.4
Kentucky,101.72126875127,84.114958340731,0.89894872930044,0–11,0,11,42.1,49.3,28.9,39,23.9,24.6,28.6,41.4,74.6,38.9,50.5,33.9,29.4,7.9,15.2,51.4,61,26.3,18.2,74.6,,,,2023,,,,-2.1574642646205,70.2,78.4
VCU,110.07583333333,93.268,0.87050860434937,0–1,0,1,45.3,50.9,44.2,30.4,39.4,18.9,37,48.4,63.4,34.6,56.8,41.2,26.3,2.7,3.8,56.3,57.7,39.5,33.9,64.2,,,,2023,,,,-0.30948221388414,78.9,64.7
Wisconsin,102.16752313266,92.124743561873,0.766724654773,0–5,0,5,46.1,60,16.7,25.5,27.5,19.7,29.3,38.1,71.9,45.3,56.9,31.6,44.4,7.1,10.1,65,64,38.9,31.9,69.4,,,,2023,,,,-0.94686474189426,85.7,74.7
Alabama,104.44696986663,83.472159154984,0.92942648159951,2–6,2,8,42.5,50.5,24.7,26.6,21.9,23.6,30.4,37.4,68.9,41.1,50.9,29.9,33.1,8.2,15.7,46.3,58.1,36.8,26.6,68.3,,,,2023,,,,0.27980492350321,70.1,75
"Alabama A&M",72.403624354957,100.48410020918,0.022553655889175,0–2,0,2,22.8,57.7,41.2,32.3,24.2,17.8,29.4,34.3,70.3,22.2,48.8,16.7,50,2.4,14.4,37.5,59,21.1,33.9,71.7,,,,2023,,,,-0.47988754090016,57.4,72.5
"Cal Baptist",96.912,83.072166666667,0.85471576208154,0–1,0,1,40,43.8,21.7,48.2,24.7,33.9,17.9,50,76.8,31.6,47.2,36.4,25,11.1,15.8,80,72.7,36.7,35.7,79.8,,,,2023,,,,-0.30464254296667,76.9,74.1
Dartmouth,76.896007987678,85.496865607731,0.2280603385997,0–1,0,1,36.9,62.7,29.5,28.6,25.5,20.4,23.4,26.7,78.4,35.3,57.8,25.9,50,2.2,8.8,52.6,85.7,44.3,28.6,73.5,,,,2023,,,,-0.085723539730847,50,72.2
"La Salle",99.9202203133,96.911080452549,0.58701749773497,0–1,0,1,37.7,58.6,23,22.4,21.4,19.9,35.7,42.9,65.4,32.6,52.4,33.3,50,9.5,9.3,65,70,29.5,27.6,68.8,,,,2023,,,,-0.14039267157418,64.3,100
Tulsa,105.08733333333,89.587,0.86237855844589,0–1,0,1,40.8,47.7,18.5,33.8,12.3,19.2,15.2,41.7,73,24.1,44,36.1,40,18,13.8,90,39.3,55.4,23.1,72.2,,,,2023,,,,-0.22489769452565,75,86.4
Kansas,113.31067332893,81.303774436579,0.97848638014852,3–5,3,8,46.7,45.4,29.9,24.2,20.8,16.2,33.6,30.9,72.7,45.5,43,33.6,34,11.5,9.3,44.8,57.7,24.5,29.8,71.1,,,,2023,,,,1.1119303927357,74.5,65.9
"Michigan St.",108.01385969994,85.911719660659,0.93294305018432,1–8,1,9,45.6,54.4,30.1,42.6,21.2,21.6,31.3,27.6,74.2,45,52.6,31,38.7,8.1,12.2,56.8,65.6,39,32.7,72,,,,2023,,,,-1.0671788319721,67.2,76.3
"Cal St. Fullerton",67.547928600498,76.289072585409,0.19790156257376,0–1,0,1,26,41.8,34,29.5,21.2,38.2,7.7,64.9,70.7,28.6,51.2,13.3,15,14.6,5.7,41.7,58.3,30,32.8,71.4,,,,2023,,,,-0.21056151714859,88.2,72.2
"Southeastern Louisiana",89.529296387796,81.298416433255,0.75195246786038,0–3,0,3,42.2,57.7,24,20.1,20.4,26.7,19.5,33,68.6,41.5,50.6,29.7,43,9.6,13.1,53.8,75.9,22.2,50.9,66.9,,,,2023,,,,-0.52560685241399,52.5,64.7
"UC Riverside",69.951958780977,80.818019369948,0.15969497416678,0–2,0,2,35.6,48,11.7,30.5,26.9,21.5,10.7,41.8,74.5,26.3,52.7,37.1,24.3,6.6,17.1,48.5,59.6,31.5,28.9,72.7,,,,2023,,,,-0.36934371667872,69.2,84.6
Clemson,98.166843970558,85.848901220124,0.82374321616457,1–8,1,9,41.6,50.7,21.6,33.1,26.8,23.4,33.5,36.4,70.9,42.1,47.8,26.9,36.7,8.4,11.2,51,63.2,32.4,39.5,70.2,,,,2023,,,,-0.98639295987214,64,65.9
Colorado,98.954991522367,73.499196854257,0.96832353610326,5–5,5,10,41.8,45.6,30.5,27.4,22.6,23.8,32.2,30.5,68.9,41.9,46.7,27.7,28.9,5.7,11.5,56.3,59.3,23.7,34,68.2,,,,2023,,,,2.5616963757737,63,71.1
"Coastal Carolina",90.056390545161,96.423148414713,0.313121084777,0–2,0,2,31.6,54.9,17.3,40.6,24.9,21.6,32.6,59.4,74.2,30.3,58.7,22.7,25,3.7,24.7,48.6,58.6,33.1,18,75.5,,,,2023,,,,-0.23688172463328,69.6,63
"North Carolina A&T",99.593583453256,100.4861134718,0.47437229074217,0–1,0,1,22.5,52.3,72.5,21.9,25.8,19,34.1,26.5,73.7,32.3,53.5,5,33.3,7,25.8,54.5,86.7,39.2,32.8,76.4,,,,2023,,,,-0.12200115004352,91.9,71.4
Washington,96.870184133572,81.439578205892,0.88031005863958,1–11,1,12,41.3,47.2,20.7,24.3,23.3,20.1,32.2,31.1,65.1,41.3,44.4,27.6,35.5,10.1,10.8,60.5,57.3,26.9,31.3,65.2,,,,2023,,,,-2.3962171650845,74.1,75.6
"Colorado St.",122.6995,98.083666666667,0.92923849822859,0–1,0,1,56.5,53.6,16.7,28.6,14.4,25.6,15.2,50,62.5,42.3,40.5,46.4,52.6,10.8,19.2,75,60,51.9,33.9,62.1,,,,2023,,,,-0.24371590745165,55.6,68.8
"Louisiana Monroe",65.684852934428,94.26880190887,0.015447464468944,0–1,0,1,25.4,61.5,13.4,29.2,31.2,22.5,33.3,31.3,80.2,30.9,59.6,0,44.4,6.4,5.5,70.6,61.1,17.9,27.7,79.6,,,,2023,,,,-0.24371590745165,55.6,73.7
"UMass Lowell",68.504533488999,95.854522850144,0.020568432112441,0–1,0,1,30.6,55.5,24.5,27.4,35.2,12.7,27,42.9,71,32.1,64.7,19,22.7,7.8,17.9,38.5,39.5,42.9,30.1,70.4,,,,2023,,,,-0.099088242371382,58.3,60
Butler,92.392813463779,92.03877629259,0.51103599233129,0–8,0,8,42.1,55.5,18.5,17.4,25.9,16.2,21,33.2,64.7,38.1,58.8,32.3,32.7,2.9,15.4,50.3,62.4,39,34.7,65.7,,,,2023,,,,-1.6559153572747,78.7,72.3
Evansville,87.698071453055,99.054067868977,0.19776720594099,0–1,0,1,38.3,70.1,41.7,47.8,24.2,19.4,19.6,50,82.5,40,68.6,24,50,9.8,11.4,55,62.8,41.7,23.9,77.3,,,,2023,,,,-0.085723539730847,64,65.6
Iowa,127.73340354694,86.579466537466,0.98870627692374,7–4,7,11,56.7,51.6,30,28.4,19.8,16.4,26,26.9,76.6,59.1,51.2,35.7,34.9,5.5,7,63.1,57.1,43.6,32.8,74.1,,,,2023,,,,4.4198021654336,77,73.3
"Florida A&M",68.571174541513,83.865941248417,0.089847828133474,0–1,0,1,34.4,46.6,7.8,55.2,30.2,26.3,32.6,38.5,76.1,39,51.9,17.4,0,15.4,14.6,70,48.1,35.9,10.3,75.6,,,,2023,,,,-0.24371590745165,60,56.3
TCU,91.727515449353,85.050032174183,0.70457941765053,1–11,1,12,40.1,52.4,34.5,24.1,24.2,23.1,22.1,35.5,73.7,36.6,51.3,31.3,36.2,7.3,9.3,54.7,60.1,34,35.1,71.8,,,,2023,,,,-2.1335883917741,70.4,68.1
"Middle Tennessee",108.3895,62.599666666667,0.99819099845189,1–0,1,1,46.5,30.8,29.8,23.1,14.8,22.2,21.6,36,67.5,32.3,31.8,42.3,19,4.5,9.7,57.1,44.4,45.6,32.3,67.6,,,,2023,,,,0.65466495400364,82.4,60
Oregon,108.50945041052,88.348288126915,0.91402726127178,0–11,0,11,43.6,48.8,22,21,19.8,15.9,33.4,34.4,70.3,44,45.1,28.5,38,8,11.6,50.7,65.1,29.6,31.5,70.1,,,,2023,,,,-3.055330781764,70.8,69.9
Harvard,94.195166666667,98.353,0.3783087250432,0–1,0,1,35.1,56,10.8,28.4,13.8,15.2,29.6,34.2,72.4,28,50,33.3,47.4,6.3,14,36.4,39.4,32.4,28.4,65.9,,,,2023,,,,-0.35050953214751,62.5,68.4
Florida,100.89902830927,87.944002505233,0.82925128202671,0–9,0,9,43.3,50.4,31.7,29.7,24.4,20.1,26.2,40.1,77.4,37.8,49.5,37.2,35.6,2.9,8.3,54,51.7,30.5,23.4,75.3,,,,2023,,,,-1.9561361469579,72.4,63.8
"Saint Joseph's",110.652,110.70416666667,0.49864490965399,0–1,0,1,43.5,67,27.8,24.5,19.9,19.9,34.3,45.8,60.2,40.6,48.5,31.8,65,9.1,6.3,55,65.5,40.7,37.7,63.3,,,,2023,,,,-0.14039267157418,80,84.6
"Saint Mary's",86.269966430632,92.049879710676,0.32174491978525,0–2,0,2,36.6,44.7,15.1,23.3,26.6,16.5,31.3,35.8,69.6,33.8,52.3,27.1,20,5.7,22.5,62.2,63.6,40.3,33.8,70.7,,,,2023,,,,-0.72597011453291,61.1,80.6
"Ohio St.",108.83253732627,83.410086831838,0.95518972995156,5–6,5,11,48.7,53.2,28,29.8,18.6,23.4,25.6,31.4,76.3,48.9,53.8,32.2,34.6,6.8,8,57.3,56.3,33,31.9,74.2,,,,2023,,,,2.7195450886379,64.1,78
"Florida St.",116.35541468986,84.069667733268,0.97674127175545,3–4,3,7,45.1,45.4,32.5,26.5,18.5,18.1,29.6,33.1,74.9,44.7,44.9,30.7,31,8.7,13.3,47.2,62.6,30.7,31,74.9,,,,2023,,,,1.4506406097374,73.1,77.4
"Seton Hall",109.15365183058,99.366850651607,0.74654823900335,1–8,1,9,43.9,60.7,28.1,23.8,18.9,19.6,26.8,33.6,70.2,45.3,57.4,27.1,44.4,3.7,6.4,54,69.3,30.7,36,71.7,,,,2023,,,,-1.1600435784831,75.7,77.9
"North Carolina",102.15471007858,72.848926874735,0.97992807726433,6–6,6,12,41.3,43.2,26.8,26.5,18.6,25,25.1,33,69.9,39.5,43.2,30.7,28.7,11.2,8,44.6,58.2,27.6,40.1,70.6,,,,2023,,,,3.4081525108452,68.9,69.4
"Houston Christian",73.662654743063,98.325642676561,0.034855314801359,0–3,0,3,31.2,55.3,16.9,33.7,38.5,17.6,30.1,53.1,71.9,29.7,53.8,22.6,41,7.1,15.8,57.1,59.8,34.4,18.8,70.5,,,,2023,,,,-0.45326007452185,76.9,65.7
"Saint Francis",67.973532862239,103.10932801643,0.0082298650945029,0–2,0,2,30.9,52,28.7,13.2,40.3,17.4,30.1,48.8,71.9,32.4,57.3,17.4,28.6,2.1,18.3,44.4,70.4,24.5,36.8,72,,,,2023,,,,-0.63304911559628,66.7,80
"Santa Clara",117.47766666667,92.123,0.94245502836921,0–1,0,1,51.6,48.6,16.4,27.1,19.9,11.4,25.6,35.7,70.4,44.4,52.1,38.2,27.3,4.2,25.9,68,54.8,55.7,31.4,71.8,,,,2023,,,,-0.071836542026066,60,73.7
"Loyola Marymount",91.177697503915,103.41156210394,0.19032123822493,0–3,0,3,40.5,64.1,12.6,33.3,25.9,15.4,26.4,31.8,69.4,41.1,60.9,26,46.8,7,8.9,39.1,64.6,28.7,35,69.7,,,,2023,,,,-0.88919958440555,72.7,66.1
"New Mexico",98.411833333333,93.529666666667,0.64225094816524,0–1,0,1,38,53.5,8.5,18.1,21.3,20,29.4,44.7,75.2,39.1,52.8,25,36.8,5.7,8.7,57.1,62.9,67.6,26.4,74.7,,,,2023,,,,-0.3379796704174,66.7,76.9
Temple,108.37,94.943833333333,0.82069404798801,0–2,0,2,44.4,50,19.2,42.2,23,18.5,35.4,44.8,67.5,39.3,55.4,36.6,24.2,1.2,11.9,52.1,70.4,32.8,28.4,70,,,,2023,,,,-0.63907324610286,62.5,67.3
Southern,77.904947903071,87.016951214786,0.21890568076375,0–4,0,4,35.9,55.5,23.5,38.4,23.3,23.7,12,40.6,72.8,31.8,63.9,30.3,29.8,3.8,12.6,38.2,62.9,30.4,43.9,69.6,,,,2023,,,,-0.59342162072071,51,78
"Southern Miss",81.480248155843,119.11866549876,0.012527346783404,0–1,0,1,28.3,55.6,37.7,29.6,36.5,13.1,45,55.3,68.5,26.1,55.3,28.6,37.5,2.1,10.9,64.3,37.1,13.2,33.8,70,,,,2023,,,,-0.17563125750018,80,61.9
California,104.44793618699,92.35163490871,0.8046290287153,0–12,0,12,45,53.4,24.8,29.3,20.6,20.3,23.2,39.3,71.5,40.2,53.9,37.2,34.7,7.9,8,61,61.5,30.9,30.2,71.6,,,,2023,,,,-3.0301987460633,72,77.5
"Georgia St.",98.204666666667,81.572833333333,0.89415569555988,0–1,0,1,44.3,40.1,36.1,23.7,27.9,16.5,36.1,38,78.8,47.1,42.6,20,24.1,4.3,15.7,46.2,55.6,16.4,38.2,71.7,,,,2023,,,,-0.25408881881674,72.7,77.8
"Miami FL",103.93172999649,84.612341321879,0.91412089078354,2–6,2,8,43.7,48.4,24.7,25.4,22.4,18.7,28.7,31.1,68.2,41.3,49.4,33.1,31,3.5,9.5,50.6,58,28.4,32.8,67.7,,,,2023,,,,0.24729354330464,77.9,70
Georgia,101.61154246826,79.344285697754,0.94504137652213,0–8,0,8,41.2,47,29.5,45.6,24,25.2,30.5,39.9,69.9,43.2,45.4,22,33.3,7.9,7,51.7,67.9,19.7,34.9,69.5,,,,2023,,,,-1.4181232482399,71.3,69.1
Princeton,100.12261111111,82.192333333333,0.90630537150667,0–3,0,3,39.9,56.9,22.3,41.4,21,26.2,25,21.5,70,31.9,55,36.5,41.7,5.5,10.3,65,48,35.2,24.8,70.4,,,,2023,,,,-0.46261195994468,75,78.3
"Saint Louis",91.132166666667,108.9215,0.11398763152744,0–1,0,1,35.1,55.5,22.4,21.9,24.4,14.9,37.5,44.7,73.8,45.2,62.8,12,30,9.3,2.4,36.4,69.4,37.3,41.1,72.2,,,,2023,,,,-0.3790830545282,73.3,68.8
"Arizona St.",101.78168744528,92.423530627861,0.75197225755468,0–10,0,10,40,52.3,23.2,35.9,16.5,20,26.1,38.1,71.7,37.6,50.3,30.4,38.2,6.8,9.3,36.6,66.7,29.7,28.7,72,,,,2023,,,,-2.5047484747925,67.1,73.5
"Purdue Fort Wayne",91.235354756336,98.755121583649,0.28683431887301,0–1,0,1,36.1,54.3,14.8,20.3,27.5,14.5,34.9,43.2,69.1,31.7,45.3,30,56.3,7.5,24.4,31.6,60.6,32.8,23.2,65.6,,,,2023,,,,-0.26210937551692,77.8,92.9
Stetson,75.182443429411,90.935782336003,0.10085939129821,0–1,0,1,32.8,50.8,20.7,38.1,29.4,18.7,28.6,35.5,74.9,28.6,60.5,26.1,24,2.6,22.9,56.3,62.1,39.7,39.7,68.2,,,,2023,,,,-0.25408881881674,83.3,79.2
Mercer,87.883128642956,112.3889041075,0.055802867475854,0–1,0,1,42.2,53.2,9.8,38.7,30.6,19.9,22.2,60.6,65.4,23.5,53.6,52.9,33.3,5.4,8.8,47.1,53.1,33.3,9.7,66.1,,,,2023,,,,-0.22051993127475,20,75
"Oregon St.",100.49020524738,82.160439786307,0.91018884871539,1–12,1,13,43.5,44,21.8,22.7,21.8,14.9,25.3,30,68.1,42.3,43.8,30.6,29.6,9,9.3,56.7,50.2,33,32.6,68.1,,,,2023,,,,-2.2696908217941,70.7,78.5
"Kennesaw St.",99.667682358519,95.620925091001,0.61696186798875,0–2,0,2,40.7,50.8,26.2,39.7,27.7,22,27.9,47,70.4,40,51.1,28.1,33.3,3.2,13.3,46.2,57.9,29.9,22.3,71.5,,,,2023,,,,-0.39615118877493,71.4,79.2
"James Madison",106.18416666667,88.2945,0.89299617193358,0–1,0,1,42.9,44.3,28.6,47.5,25.1,18.5,31.8,28.6,75.8,35.3,41.9,34.5,33.3,11.6,11.8,50,41.7,46,29.5,74,,,,2023,,,,-0.41217646746618,61.1,75.9
Georgetown,83.61529811183,81.444084179434,0.57506885349369,0–9,0,9,35.1,48.2,21.2,30.7,21.6,22.9,23.2,35.3,70,36,48.1,22,32.3,10.4,9.8,43.2,71.2,28.4,36.1,70.9,,,,2023,,,,-1.9857586795578,58.9,75.8
"USC Upstate",68.806041827423,92.769454789462,0.031174091747729,0–2,0,2,29.2,59,20.8,26.6,33,20.6,19.5,37.9,72.8,27.1,66.3,22.6,31.3,5,15.7,50,48.5,30.7,37.5,73.1,,,,2023,,,,-0.29298350413702,57.1,50
"New Hampshire",67.782647438579,90.641115236034,0.034160769295596,0–1,0,1,29.1,58.6,18.2,18.6,35.7,13.2,25,27.8,75.6,33.3,57.8,16,40,2.2,13.3,64.3,55.6,45.5,35.7,70.7,,,,2023,,,,-0.23859345511538,40,76.9
"Wright St.",98.001099806685,109.7106316372,0.21450565854078,0–2,0,2,46.3,63.1,17.6,34.3,24.8,10.6,14.5,44.4,70.7,37.1,68.1,39.1,34.9,1.1,14.5,48.8,66.2,42.6,32.1,67.1,,,,2023,,,,-0.36218756200414,47.4,69.6
"Iowa St.",114.53246810004,80.593281248199,0.98273393142038,7–6,7,13,47.5,44.5,27.7,25.3,19,14.9,28.6,27.8,69.7,41.5,42.7,37.6,32.6,8.7,17.9,51,57.5,40.5,28.1,67.9,,,,2023,,,,3.6985056251554,77.1,67
"Alcorn St.",87.175158075943,95.977753500844,0.24856771780963,0–1,0,1,39.8,51.5,14.8,29.9,33,21.5,25.7,54.8,69.7,33.3,47.4,30,37.9,13.2,4.2,64.7,72.4,55.6,43.3,71,,,,2023,,,,-0.20404147280085,50,65
Purdue,103.60512762942,80.663001038732,0.94677476132913,1–6,1,7,46.8,52.1,20.9,24.2,21.5,20.5,25.3,30.7,71.6,44.3,52.5,33.5,34.3,9.8,12.7,54.8,55.7,41.5,40.7,68,,,,2023,,,,-0.38165051313035,73.6,71.2
Drake,104.02883333333,78.866083333333,0.96024846591443,0–2,0,2,54.6,48.6,34.5,33.8,27.8,15.7,25.4,22.8,77.7,61.1,41.9,29.8,39.6,12.8,6.9,58.6,68.4,39.5,38.1,76.9,,,,2023,,,,-0.3983962873704,65.9,68.1
Marquette,91.400107445876,77.885720116927,0.86295418627066,2–8,2,10,37.7,47.1,20.7,20.2,22.3,21.4,26.7,33.1,66.9,37.8,46,25,33.1,4.2,11.6,61.3,56.3,26.9,27.9,67.8,,,,2023,,,,-0.17909257978151,73.3,69.2
"Holy Cross",100.78186893859,97.392935638881,0.59709010384339,0–1,0,1,46.2,55.2,23.1,29.3,24.7,13.1,17.2,22.2,68.9,46.7,54.8,28.6,37.5,7.1,8.9,39.1,62.1,13.5,27.6,69.1,,,,2023,,,,-0.32444639829898,58.3,64.7
Hampton,80.294846418182,86.437639886701,0.29990410145077,0–1,0,1,25.5,53.8,26.4,33.3,18.9,24.7,9.3,67.6,68.9,22.5,56.4,23.1,27.3,0,20,58.3,58.8,24.5,16.7,70.4,,,,2023,,,,-0.016361793358535,78.6,63.6
"Western Michigan",86.954435215705,95.169571574065,0.2615024397751,0–3,0,3,40.8,61,16.2,20.9,27.3,27.3,16.8,49.4,75.6,41.8,59.6,26.6,43.5,7.1,11.4,55.2,63.5,54.3,24.6,75.9,,,,2023,,,,-0.64691108491938,71.4,79.5
"New Mexico St.",103.2145,103.5205,0.49148992008636,0–1,0,1,38.9,63,17.5,42.6,20.7,29.6,33.3,55.2,67.5,37,59.5,29.4,50,7.1,10.9,27.3,61.3,27,22.2,68.8,,,,2023,,,,-0.20404147280085,54.5,73.9
"Ball St.",95.837666666667,99.2495,0.4007640494832,0–1,0,1,36.2,60.2,30.8,47.5,19,29.1,22.2,51.7,79.1,33.3,59.5,29.4,41.2,7.1,16.7,47.6,65.6,26.2,28.8,78.7,,,,2023,,,,-0.13426689482122,65,85.7
Milwaukee,85.841592931556,99.649151677025,0.15248444498783,0–1,0,1,33.6,43.2,30.9,17.8,16.4,19.4,17.1,55.8,67.1,40,34.6,15,42.9,11.5,14.3,64.7,70.4,36.4,28.8,67.3,,,,2023,,,,-0.32444639829898,58.8,76.9
Portland,87.359916666667,98.770916666667,0.19594773110472,0–2,0,2,35,59.6,26.2,20,25.9,16.5,21.6,47.7,69.6,39.5,57.4,16.1,44.1,7.9,11.8,62.9,68.5,29,25.2,70.1,,,,2023,,,,-0.43061956549775,82.1,59.3
Albany,102.62822010046,97.678012367262,0.63842144803457,0–1,0,1,53.8,58.1,0,22.6,30,10.5,25,25,66.6,50,67.5,41.2,27.3,2.5,2.8,68,39.4,32.1,35.5,62.3,,,,2023,,,,-0.23859345511538,0,71.4
Bucknell,86.608320620319,79.391916434391,0.731155374695,0–1,0,1,44.2,42.1,14,28.6,32.4,11.3,16,40,61.8,47.1,43.2,22.2,26.3,6.8,5.9,16.7,50,20.9,30.2,63.9,,,,2023,,,,-0.074578235678889,50,77.8
Connecticut,120.90822360906,76.878187876753,0.99455344310562,11–4,11,15,52.5,43.6,28.7,25.2,22.2,17.2,32,27.9,70.7,51.9,44.8,36,27.8,7.6,8.9,61.7,49.4,25.9,38.3,70.8,,,,2023,,,,7.6830302043074,75.1,71.3
"Florida Gulf Coast",111.90266666667,98.285333333333,0.81640499521439,0–2,0,2,43.5,56.3,20.9,22,15.9,18.8,10.8,46.7,69.2,46.9,56.1,27.3,37.9,3.1,12.2,48.8,45.5,57.4,22.8,71.1,,,,2023,,,,-0.36776052968835,70.8,75
"San Jose St.",79.405864719273,86.817153890654,0.26382769342377,0–1,0,1,29,50.9,17.7,36.2,32.4,18.9,40,17.1,74,33.3,52.8,11.8,31.8,8.3,4.4,35.3,80.8,27.4,37.9,76.9,,,,2023,,,,-0.30464254296667,72.7,57.1
"Utah Valley",50.752206120466,97.754513439119,0.00053201896340486,0–1,0,1,25.6,64.2,31.7,41.7,45.2,15.5,20.6,40,70.9,30,61.1,9.1,45.8,5.6,16.7,80,57.6,26.8,40,67.1,,,,2023,,,,-0.15878219953013,46.2,80
Missouri,107.54703863101,87.235890632806,0.91736662685032,1–6,1,7,45.8,51,25.5,32.8,20.7,19.6,20.6,33.8,66.4,43.6,47.3,32.9,39.7,5.1,11,58.5,55.6,39.1,30.6,66.7,,,,2023,,,,-0.23482433385446,71.6,72.3
Cincinnati,100.62819430449,92.352505968754,0.72848029024133,0–1,0,1,51.9,55.8,37.7,46.7,31.1,23.4,24.2,42.4,77.1,35,66.7,69.2,23.8,5.1,12.5,34.8,38.7,24.5,35,77.2,,,,2023,,,,-0.17369573380519,65,71.4
