TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"UC San Diego",78.866930903344,101.66382673976,0.051175656925218,0–1,0,1,33.8,60.3,30,9.5,43.8,23.5,35.7,51.6,64,39.1,53.5,17.6,50,4.7,17.4,66.7,48.5,42.5,31.7,63.3,,,,2024,,,,-0.28193431436575,91.7,83.3
"Grambling St.",94.536747703703,94.321378584964,0.50655678421028,0–1,0,1,36.4,55.8,27.3,28.6,23.7,28.3,33.3,54.8,88.5,34.4,55,30.8,37.8,7.5,10.9,42.3,69.4,16.9,48.1,80.8,,,,2024,,,,-0.23846678338671,61.9,77.3
"Texas Southern",75.091215077268,92.576098659098,0.082620354849683,0–1,0,1,36.1,51.3,25.9,39.2,41.5,15.4,28.2,48.8,84.4,41.7,53.2,16.7,29.4,9.7,22.2,22.2,50,33.3,21.5,77.5,,,,2024,,,,-0.07684200384098,57.1,80.6
Colorado,112.54628591568,81.912910360791,0.97475705273678,5–8,5,13,48.1,50.3,30.4,30.4,21,23.1,27.3,29,70.4,46.1,48.3,35.5,36.6,5.7,11.2,59.8,51.2,28.1,30.8,70.1,,,,2024,,,,2.6147813813769,74.9,80.8
Auburn,98.123360281961,78.678845351719,0.92688447384855,1–6,1,7,38.7,46.4,24.8,43,22,25.6,31.1,39.4,71.4,37.3,45.4,29.3,34.4,9.6,11.7,44.5,47.3,21.1,16.5,68.5,,,,2024,,,,-0.42933423458757,75,76
"IU Indy",96.958466662313,106.93310694617,0.24488362756017,0–1,0,1,43.5,57.5,33.3,53.7,36,10.3,32.4,39.4,77.9,37.1,60.8,36.8,31.3,3.9,14.3,50,58.3,35.2,23.9,76,,,,2024,,,,-0.10021415509124,61.1,86.1
"Western Carolina",69.554078049413,110.3291343622,0.0049388091698446,0–1,0,1,34.3,55.8,2,19.5,33.8,8.4,11.4,48.7,71,37.1,59.6,18.8,30,5.3,20,50,60,31.4,26,71.2,,,,2024,,,,-0.32991499109277,100,66.7
"Eastern Kentucky",99.641186314256,92.774881187124,0.69446898453664,0–2,0,2,44.3,62.8,18.9,26.4,22.3,22.9,24.4,38.7,78.5,39.4,57.7,39.4,47.1,1.3,6.1,65.4,68.1,25,39.5,77.4,,,,2024,,,,-0.47618376851063,72,79.4
Penn,101.50308333333,93.036083333333,0.73138685217687,0–2,0,2,47.1,48,21.4,20.6,22.2,14.6,19.3,35.1,65.3,47.5,51.1,30.4,26.5,5.4,12.5,57.8,55.4,22.3,27,69.1,,,,2024,,,,-0.65084792732863,90.9,73.1
"South Carolina St.",81.78988573177,114.4004698749,0.020656683053729,0–1,0,1,38,57.6,30,15.1,27.5,15.1,10.8,61.2,72.7,35.1,54.5,30.8,39.6,18.2,13.5,47.1,79.5,26,61.6,72.8,,,,2024,,,,-0.17144199483249,66.7,69.2
Virginia,105.1535274038,87.048174171332,0.89780197738518,2–9,2,11,39.8,49.1,28.7,33.8,18.6,18.9,29.9,31.1,74.4,39.1,50.2,27.4,31.3,8.1,12.2,51.2,63.2,31.1,32.9,73.3,,,,2024,,,,-0.78340038421488,76.1,75.7
UCF,97.884197382736,86.538120119454,0.80483646353452,0–7,0,7,40.1,53.4,34.3,32.5,28,21.2,31.2,29.7,72.9,38.2,57.7,30.1,28.3,4.8,9.5,48.6,55.2,26.5,27.8,70.7,,,,2024,,,,-1.4108105617067,65.4,68.9
"Northern Iowa",94.362611111111,97.370222222222,0.41076147374534,0–3,0,3,37.4,66.8,32.8,31.6,14,18.9,18.3,34.9,76,38,59,24.3,51.2,2.9,11.6,34.4,65.4,37.9,43.9,74.3,,,,2024,,,,-0.6241862019254,60.9,78
"South Carolina",120.75235129862,74.507624907866,0.99613785687058,10–0,10,10,49.2,41.8,26.7,22.7,18.8,19.7,36.9,30.7,74,47.5,40.5,36.3,29.8,14,9.9,52,49,23.6,29.9,71.8,,,,2024,,,,7.8336300427479,68.4,72.7
Kentucky,95.456292778242,90.640389427272,0.64458909827216,0–9,0,9,40.7,57.5,24.1,30.9,24.8,20.1,25.5,38.9,74.8,38,57.9,31.6,37.6,5.5,13,46.5,60.7,28.3,26.3,72.6,,,,2024,,,,-1.660900379248,57.6,76
Lafayette,87.8990932719,101.47060271329,0.16095144421959,0–1,0,1,36,61.5,3.5,33.8,26.5,19.5,17.5,48.4,71.8,33.3,63.3,27.8,37.5,6.1,17.9,50,51.4,31.6,24.6,68.2,,,,2024,,,,-0.099293466763922,50,72.7
"North Carolina Central",67.592193292709,93.13844973793,0.024438870494782,0–1,0,1,27.1,53.6,14.3,35.7,26.8,25.7,24.5,41,85.7,29.1,55.6,13.3,31.3,1.9,20,44.4,65.7,21.4,22.9,88,,,,2024,,,,-0.18612659757379,70,72
Wisconsin,93.534065418587,87.532001497696,0.6819384208839,0–7,0,7,41.6,55.3,26.5,31.2,31.3,17.6,30.5,28.9,71.3,45.9,50.8,22.2,42,11.7,7,57.1,69.2,34.1,37.1,68.4,,,,2024,,,,-1.4478045529345,83.7,77.3
Alabama,100.57634999254,81.178771085237,0.92158131046516,2–5,2,7,41.7,45.2,32.1,28.9,23.5,20.5,31.8,42.4,71.9,40.2,46.8,29.6,26.7,9.8,12,47.7,55.7,37,25,69.2,,,,2024,,,,0.41649323225753,71.2,71.6
NJIT,100.84406973255,109.25185608224,0.28476962405087,0–1,0,1,38.7,61.4,22.6,39.4,35.4,18.3,42.9,57.1,76.3,36.7,64.3,30.8,30,5.4,14.3,31.8,51.3,21,15.2,72.4,,,,2024,,,,-0.21669718992269,64.3,88.5
Dartmouth,79.458542060168,93.161972023761,0.13827420333725,0–1,0,1,38.9,55.1,20,10.2,30.7,17.8,20.7,35.5,61.8,31.3,56.4,38.5,35,0,15.6,46.7,58.6,28.9,33.9,65.2,,,,2024,,,,-0.32533119959683,77.8,50
Kansas,109.64553976244,84.511425301659,0.95231185396692,3–10,3,13,45.5,49.6,34,30,20.1,21,25.3,32.4,70.4,45.5,49.2,30.3,33.8,7.2,10.1,34.5,60.8,27.3,29.6,68.2,,,,2024,,,,0.13265399488249,70.4,73.6
"Michigan St.",121.12734599143,89.464918788366,0.97024214015911,1–5,1,6,51.8,59.3,25.9,30.9,15.9,19.1,23.9,24.6,73.2,50.2,61.1,36.7,36.9,6.7,9.6,46.8,58.3,33.8,31.7,70.8,,,,2024,,,,-0.13065963676528,75.5,75
"Cal St. Fullerton",76.045130520557,95.721345983709,0.066216503078146,0–1,0,1,33.9,62.1,8.5,19.7,31.1,16.2,25,32.3,74,36.8,47.2,19,53.3,2.8,21.1,72.2,75.8,35.6,45.5,73.7,,,,2024,,,,-0.093286296075338,80,84.6
"Southeastern Louisiana",96.859277778584,89.281669164279,0.71845774331593,0–3,0,3,43.2,54.3,24.9,39.6,19.9,24.2,19.3,36.5,70.2,41.7,50.5,32.4,40.7,6.7,9.8,31.3,54.5,21.9,36,69.7,,,,2024,,,,-0.66466209953318,69,83.1
"UC Riverside",93.719908636066,104.29322308901,0.22630377678328,0–2,0,2,40.3,62.7,16.8,25.4,20,20.7,17.8,46.8,67.5,37.1,62.5,30.2,42,1.4,21.4,59,68.2,38.1,41,67.1,,,,2024,,,,-0.15923768079409,73.7,71
Clemson,103.01668150685,90.297132046192,0.81987933157603,1–5,1,6,40.9,53.7,23.4,22.7,23,20.4,29.5,40.4,71.1,42.1,55.1,25.8,34.3,3.6,14.5,50.4,64.1,34.5,36.2,70.5,,,,2024,,,,-0.2318963517027,71.4,65.9
"Central Connecticut",97.757382837121,104.09730239794,0.32681423708292,0–1,0,1,44.9,66.4,20.3,15.7,19.9,24.8,28.2,41.2,80.5,47.5,57.1,20,53.6,0,8.5,56.7,59,14.5,40,73.6,,,,2024,,,,-0.3029901266487,78.6,72.7
"Coastal Carolina",86.852465982376,106.55028306738,0.087012493284706,0–3,0,3,38.7,55.3,33.7,35,35,14.9,42.5,48.7,71.5,39.7,56.1,22.2,36.4,7.5,18.4,28.3,49,16.6,48.1,71.2,,,,2024,,,,-0.80476951157774,50.9,73.6
"North Carolina A&T",65.442964354035,93.113608812338,0.017033791904013,0–1,0,1,37.2,50,38.5,18.6,43.9,24.1,18.5,56.1,70.7,41.9,51.1,12.5,32,6.7,19.4,57.1,67.7,20.5,35.7,69.9,,,,2024,,,,-0.24538617367576,73.3,76.9
Washington,103.44446368386,79.687093525902,0.9526040876411,3–9,3,12,45.9,48.1,16,22.1,20.3,20.7,23.3,33.4,64.7,45.4,48.1,31.1,32.1,10.4,8.3,50,60.9,35.4,33.1,64.5,,,,2024,,,,0.41083252510172,74.5,71.8
UMBC,91.285774380249,95.936262492929,0.36090822572755,0–1,0,1,35.3,60.9,24.1,20.3,23.5,16.6,21.1,34.5,72.4,27,62.8,33.3,38.1,2.3,13.5,58.8,65.7,36.2,32.8,74.7,,,,2024,,,,-0.13820469155695,78.6,76.9
"Louisiana Monroe",88.74,85.200333333333,0.61493681790188,0–1,0,1,36.2,48.4,24.1,21,20.3,24.7,25.6,40.5,68.9,36.6,56.8,23.5,24,5.4,4.9,31.6,40.7,29.3,40.3,69.2,,,,2024,,,,-0.32598857856334,85.7,76.9
Butler,105.8395502008,90.501888504016,0.8581934637819,1–4,1,5,45.6,56.8,19.2,17.9,17.7,15.9,20,31.6,65.5,40.1,54.1,38.2,40.7,4.4,13,62.2,63.3,31.7,39.2,66.3,,,,2024,,,,-0.23963102706103,63,81.5
Evansville,82.608472364639,103.28119007246,0.071197080237066,0–2,0,2,34.9,74.4,24.4,39.5,28.9,18,21.7,33.3,77.9,30.1,73.3,30.6,51.5,4.7,19.3,47.2,60,30.3,27.7,76.5,,,,2024,,,,-0.34806918552799,75.9,78.7
"Northern Colorado",98.947007361728,82.318391042002,0.89243742587168,0–1,0,1,45.9,57,28.6,10.9,38.8,15.3,33.3,19.4,72.1,31,60.5,45,33.3,4.7,24.1,61.1,66.7,40.8,32.8,70.7,,,,2024,,,,-0.15607518789316,78.6,71.4
Iowa,121.06011744314,82.733131654409,0.98760110858204,7–4,7,11,49.9,51.3,26.1,20,17.2,17.1,27.6,24.3,74.2,52.6,50,31.1,35.6,7.6,9.5,58.5,53.6,44.9,37.5,73.5,,,,2024,,,,4.2140869880547,76.7,67.4
"Florida A&M",102.05337735384,100.90007992411,0.53262869948649,0–1,0,1,49.2,52.9,13.3,44.1,24.7,16.5,25,55.6,72.9,39,61.5,47.4,27.6,2.6,14.6,36,65.6,31.7,42.6,70.7,,,,2024,,,,-0.22929161344037,62.5,70
TCU,94.986200857912,83.701572292867,0.81068226347152,0–7,0,7,41.6,48.9,22.6,27.6,28.2,18.2,26.6,32,67.5,44,45.7,25.6,37.7,9.3,11.1,61.4,64.8,43.6,29.5,64.6,,,,2024,,,,-1.3141294755799,68.7,69.3
"Middle Tennessee",121.04966666667,82.384833333333,0.98816975449709,1–0,1,1,56.4,48.3,29.1,10.2,17.1,17.1,29,22.2,64.3,41.9,41.7,50,39.1,19.4,6.5,64,54.2,43.6,39,62.4,,,,2024,,,,0.67963886701135,68.8,83.3
Oregon,91.70625331933,86.27277462794,0.6687151704603,0–14,0,14,37.7,49,26.2,13.3,20.7,12.6,20.9,34.5,67.1,37,49.3,26.9,32.4,8.2,10,50,75.4,21,36.4,66.8,,,,2024,,,,-2.531778024785,68,64.8
Harvard,105.22342222222,91.192222222222,0.83832769068574,0–3,0,3,42,56.6,15.9,35.1,22.5,22.9,36.7,37.2,72.7,39.7,56.6,30.7,37.8,6.2,4.8,47.9,63.3,37.3,25.9,70.9,,,,2024,,,,-0.74341215493244,81.3,68.9
Florida,106.21619324788,90.211586787332,0.86740021882269,0–6,0,6,43.3,50.5,33.4,43,19.6,21.3,26,40.1,79.8,39.9,49.4,34.9,36.5,5.8,15.4,44.1,46.4,27.6,21.6,78.4,,,,2024,,,,-1.2947733910329,66.7,75.1
"Saint Joseph's",78.4055,84.264,0.30392055368427,0–1,0,1,35.6,56.1,11.9,26.3,24.2,21.3,20,28.1,70.3,34.1,60.6,26.7,33.3,6.1,9.1,52.6,64.3,25.4,42.1,70.5,,,,2024,,,,-0.34177429788108,85.7,66.7
"Saint Mary's",108.76666493597,105.19979974396,0.5947049973718,0–2,0,2,58.9,61.5,18.8,20.6,29,17.9,15.4,49.3,67.2,43.1,55.2,51.1,45.3,3,11.8,73.3,63.6,46.9,48.9,68.7,,,,2024,,,,-0.46771007580418,83.3,88.9
"Ohio St.",117.11437504084,77.85640815796,0.99094440241328,7–3,7,10,52.5,49.9,28.8,34.2,18.8,23.2,27.5,29.5,75.7,50.8,53.1,37.1,29.3,8.9,8.3,57.8,57.6,34.4,34.7,72.5,,,,2024,,,,4.7791654483548,69.2,75.1
"Florida St.",109.34781504176,87.655297771995,0.9270950601501,2–7,2,9,43.7,50.3,21.5,19.8,14.2,18.2,21.7,37.5,77.3,41.9,50.5,32,33.2,8.5,8.7,40.6,56.1,30.5,27.2,76.7,,,,2024,,,,0.080254452096469,71.9,73.9
"Seton Hall",94.799011549924,83.089364457724,0.8199761847391,0–8,0,8,40.4,51.8,21,34.3,22.2,20,26.3,31.2,65,38.1,54.8,30.3,31.9,5.2,13.5,53.3,62.9,31.3,42.3,66,,,,2024,,,,-1.8325391759122,66,70.7
"North Carolina",106.12619657418,75.888188910186,0.97930052855029,4–7,4,11,42.9,43.1,23.2,28,18.9,19.5,26.6,28.3,69.7,43,41.9,28.4,30.3,10.1,8.2,37.4,53.9,26,34.2,68.9,,,,2024,,,,1.7980318506346,66.9,71.4
"Houston Christian",89.474596899147,108.88398332422,0.094680985232424,0–2,0,2,37.1,66,12.5,31.1,18.5,10.8,16,35.7,64.9,35.9,70.4,26.5,39.6,7,23.1,40.5,56.5,30.4,40.3,67,,,,2024,,,,-0.47269037292347,71.4,73
Navy,62.164497888837,93.751944492457,0.0087928387812083,0–1,0,1,29,61.5,10.1,32.4,29.4,21.5,19.2,39.5,88.3,26.2,64,22.2,37.5,10,16.7,58.8,61,39.1,32.4,80.7,,,,2024,,,,-0.3029901266487,57.1,66.7
"Saint Francis",71.147971020024,115.789547685,0.0036818779967897,0–1,0,1,30.8,63.6,16.7,35.1,31.8,10.2,23.4,50,78.6,33.3,67.4,18.5,38.7,0,18.2,50,58.1,45,40.3,71.9,,,,2024,,,,-0.3029901266487,60,77.8
"Santa Clara",85.051916286149,92.134500761035,0.28498689389629,0–3,0,3,33.9,61.5,15.3,11.8,18.4,19.4,20.9,36.5,68.7,33.9,63.9,22.6,38.2,5,11.6,50.9,64.7,33.9,36.4,70.4,,,,2024,,,,-0.60591476736112,78.6,86.4
"Loyola Marymount",83.432605980635,83.343356589876,0.50307704755105,0–3,0,3,36.5,51.7,25.7,26.9,25.2,21.2,33.1,35.3,67.5,43.4,55.9,15.5,29.7,9,8,48.3,66.7,33.9,36.6,68.2,,,,2024,,,,-0.74964439016993,54.5,68.1
"Miami OH",73.985994857487,88.561190437114,0.11225554423194,0–1,0,1,34.9,50,18.9,53.3,38.8,9.4,28.2,20,74.7,20,56.3,53.8,28.6,9.4,12.5,66.7,73.1,24.5,46.7,71.9,,,,2024,,,,-0.20706778586327,70,90.6
"New Mexico",98.835833333333,80.916666666667,0.90891551541296,0–1,0,1,42.4,56.7,11.9,19.2,23.7,15.8,32.4,17.9,63.2,37,45.7,31.3,52.9,11.4,14.8,50,84,54.2,32.7,64.7,,,,2024,,,,-0.15405537459486,85.7,80
"Coppin St.",76.337536730985,91.327824284699,0.11286114482307,0–2,0,2,36,47.1,12.1,36.1,30.6,20.1,21.1,51.4,67,32.8,52.8,27.5,21.2,1.1,13.4,42.4,66.7,37.4,27,65.1,,,,2024,,,,-0.35890433124665,38.5,75
Temple,102.42033333333,103.13758333333,0.47994729577115,0–2,0,2,37.9,55.5,20,47.5,17.5,21.1,36.1,44.8,71.2,40,50.5,22.2,48.1,8.8,9.5,39.6,54.2,32.1,22.9,74.4,,,,2024,,,,-0.58156977961805,67.9,69.6
Southern,91.858483040278,88.471160096649,0.60637125033553,1–5,1,6,40.3,55.9,22.6,33.2,22.2,24.3,17.8,38,72.8,37.7,55.6,32.5,37.5,5.6,8.3,43.7,74.6,23.2,40.2,71,,,,2024,,,,-0.12016334798026,66.7,61.3
California,106.47157563049,89.520695956377,0.88018618694374,0–11,0,11,42.1,54.7,20.4,31.5,21.6,17.4,28.8,34.3,66.7,41.6,53.5,28.5,38.1,4.4,7.8,55.9,60.9,46.7,33.3,67.1,,,,2024,,,,-2.0645558352199,78.8,72.4
"Miami FL",102.8039647014,81.049853075272,0.93901674914712,2–5,2,7,45,43.2,18.6,29,25.3,20.9,32,34.3,68.4,46,41.8,28.9,30.7,8.9,7.7,44.7,61.3,35.2,33.3,68.1,,,,2024,,,,0.33235197416396,66.7,78.7
Georgia,101.24362324742,89.174283900344,0.81149837578925,0–5,0,5,43.6,52.1,24.4,30.6,24.9,20.7,29,38.7,69.7,41.8,51.2,32.4,36.1,4.7,10.8,54.9,68.1,25.8,31.3,68.4,,,,2024,,,,-1.2430216438341,70,70.5
Princeton,115.921625,81.933666666667,0.98184611321947,2–2,2,4,46.2,48.7,25.5,21.9,20.8,20.8,38.7,30.7,68.5,44,46.2,34.9,36.8,5.9,6,35,53.4,25.5,28.7,67.8,,,,2024,,,,1.0705450069821,74.6,75
"Arizona St.",94.609488123809,87.720764252998,0.70461875852534,0–12,0,12,36.1,50.7,27.2,29.2,18.2,18.5,25.5,41.6,68.1,33.5,52.2,30,31.1,4.4,13.1,46.6,64.1,22.6,27.5,68,,,,2024,,,,-2.1585199599119,65.8,68
"Purdue Fort Wayne",92.5745,90.593333333333,0.56187635155767,0–1,0,1,38.3,64.3,15.6,36.5,25.2,21.3,30.2,41.9,75.3,31.4,66.7,31,40.7,2.8,22.9,50,62.9,45.3,42.9,69.4,,,,2024,,,,-0.10136787999182,100,73.9
Stetson,62.037329181094,78.772767317503,0.060281383659411,0–1,0,1,21.8,51.6,19.4,23,23.5,16.1,29.4,30.3,68.2,23.7,61.5,12.5,22.7,2.6,15.8,33.3,65.5,38.7,36.1,68.4,,,,2024,,,,-0.14100139966472,58.3,64.3
Niagara,76.148965978254,97.90599969535,0.052643245292158,0–4,0,4,34,63.9,23.2,37.6,34.2,24.7,31.3,46.1,84.9,33.5,65.9,23.3,37.9,1,16.2,47.4,63.7,33.2,22.1,80.9,,,,2024,,,,-0.65163743439384,51.7,77.8
"St. Bonaventure",85.527182449207,93.024944689331,0.27560174330637,0–1,0,1,43,62.5,7,50,39,22.6,29.7,23.1,79.5,40,63.9,31.8,40,2.8,14.3,52.4,64.5,38.6,35.7,77.2,,,,2024,,,,-0.14935380873294,25,71.4
"Oregon St.",113.31915168288,76.101154442322,0.98983577327513,6–6,6,12,48.5,42.8,24.5,17.3,18.3,14.8,23.7,30.2,65.6,47,41.8,34,30.1,9.1,7.6,60.2,56.8,37.5,28.5,65.2,,,,2024,,,,3.9115926935238,76.4,78.2
Lipscomb,76.373670464047,81.85075028668,0.31077816971416,0–1,0,1,36.4,55.5,9.1,12.5,22.7,19.9,10.8,30.3,70.4,29.7,50,33.3,45,2.3,10.8,47.1,74.2,32.7,31.3,70.6,,,,2024,,,,-0.14100139966472,80,75
"James Madison",87.71275,84.821083333333,0.5952028149445,0–2,0,2,38.2,47.9,20,38.6,22.1,13.5,27.3,26.5,81.3,38.2,42.5,25.5,37.7,5.7,10.1,48.9,57.9,36.4,37.9,77.1,,,,2024,,,,-0.57781331279428,60.7,72.2
Georgetown,95.217857797271,82.627673196881,0.83630149463745,1–5,1,6,40.4,48.5,19.8,22.2,25.8,14,34.2,27.1,65.2,38.6,48.7,29.9,32.1,7.3,10.2,59.7,64.7,28.3,35.9,65.5,,,,2024,,,,-0.20782250405086,61.8,84
"Morgan St.",79.040229606392,93.381558379772,0.12814344870909,0–3,0,3,28.7,67.7,10.8,25.4,21.3,20.9,20.7,37.3,73.4,29.9,68.3,16.7,44.3,3.3,12.2,38.5,67.9,24.6,33.7,73.4,,,,2024,,,,-0.23593052102447,71.4,80.4
"Wright St.",111.46690851921,93.806526378,0.87907219443909,0–2,0,2,51.9,53.7,18.9,53.3,29.2,17.7,15.5,42.5,73.6,50,53.5,36,36.1,5.8,8.9,60.9,55.9,47.2,29.5,71.1,,,,2024,,,,-0.35642159459621,85,69.2
"Iowa St.",113.66545164188,83.213839936324,0.97304409266181,6–6,6,12,50.6,47.7,30.3,19,25.3,15.8,27.6,25.9,72.2,48,45.9,37.2,33.5,6.7,10.3,68.1,61.5,33,40.3,69.8,,,,2024,,,,3.2656208551125,75.8,73.7
Purdue,100.02681210349,90.860905308488,0.75124197015396,0–11,0,11,43.2,58.8,23.2,25.8,22.9,20,24.3,30.7,71.5,42.2,55.9,30.3,42.4,8,11,59.6,65.9,31.6,37,69,,,,2024,,,,-2.4460147140517,82.4,79.3
Drake,123.05766666667,103.50933333333,0.87967963389251,0–2,0,2,58.8,70,26.1,11.1,25.5,12.1,37.5,21.2,74.6,62.2,66.7,35.6,50,8.6,8.1,66.1,61.7,37.8,40,71.9,,,,2024,,,,-0.47259380058448,90.3,86.7
"Mississippi St.",113.65743613157,86.628286353372,0.95783034219489,1–4,1,5,47.3,48.8,23.1,28.7,23.3,17.9,35.8,37.9,72,46,48.4,34.1,33.3,7.3,10.2,54.7,50.3,26.6,26,70.3,,,,2024,,,,-0.20439014432565,67.6,70.8
"Holy Cross",86.91372566999,82.535646396214,0.64437073458828,0–1,0,1,39.5,46.7,17.5,18.3,19.4,11.9,17.9,16.2,67.1,36.6,39.4,31.3,37,9.1,4.9,45,65.2,28.1,45,71.2,,,,2024,,,,-0.3255167277318,80,63.6
Houston,94.701824921244,90.675552693985,0.62237076265314,0–7,0,7,37.1,57.8,18.9,30.4,22.9,26.5,30,40.3,71.1,37.9,59.4,23.9,35.4,7.2,10.7,45.8,62.7,36.2,25.3,69,,,,2024,,,,-1.5554834054924,62.7,76.5
Hampton,60.808172617188,85.412938714839,0.01969702480312,0–1,0,1,35,39.1,22.5,47.3,46.3,14.4,33.3,35.1,62.7,36.7,33.3,20,31.8,6.1,10,61.5,77.8,25,40,62.9,,,,2024,,,,-0.32991499109277,44.4,73.1
"Western Michigan",88.003417306823,90.609819814731,0.41686655643964,0–1,0,1,37.5,49.3,6.7,26,27.4,17.8,17.9,52.3,73.1,41.7,47.4,20.8,37.5,7,16.7,60,63.6,40,21.9,69.4,,,,2024,,,,-0.099293466763922,50,63.2
"Ball St.",94.725166666667,89.592083333333,0.65491093214816,0–2,0,2,42.2,66.2,28.4,27.4,25.3,28.4,10.4,34,80.9,33.3,65.3,36,45.2,1.3,10.6,52.5,57.4,43.1,35.9,77.9,,,,2024,,,,-0.25208136794824,72.7,78.1
Portland,90.0719,86.0117,0.62958489607057,1–3,1,4,40.3,46.3,26.9,33.5,21.6,18.7,22.1,47.1,68.2,45.7,48.3,20.5,28,7.9,10.9,59.5,62.4,36.1,31.5,69.5,,,,2024,,,,0.23276217360854,63.8,80.5
Albany,76.161023011804,92.678933383297,0.094717289001523,0–1,0,1,28.6,50,7.1,25,16.3,17.9,19.5,55.9,61.4,24.4,48.6,26.7,34.5,5.7,12.2,35.7,55.6,26.8,45.3,61.9,,,,2024,,,,-0.075601705095794,75,93.8
"Washington St.",108.32806823255,84.286893247986,0.94713930042482,3–8,3,11,47.5,50.4,22.6,21,19.5,18.8,23.1,32,67.3,45.5,46.5,35.1,38.7,10.9,5.5,50,59.2,27.7,33.8,67.3,,,,2024,,,,0.72606630163928,73.2,78.6
"San Francisco",82.99407418342,83.317150909248,0.48883187512602,0–2,0,2,36.2,51.3,15,25.6,19.1,19.1,27.1,36.1,68.1,44.6,54.9,13.6,30.4,9.9,8.4,60.5,64.2,34.6,39.3,69.7,,,,2024,,,,-0.46771007580418,52.6,90
Bucknell,78.936770457146,91.771101648008,0.1502708433225,0–2,0,2,46.1,59.2,25.6,31.9,35.6,23.3,11.5,38.3,73,45.5,55.6,31.4,44.7,2.5,12.7,55.6,61.3,38.9,31.9,69.3,,,,2024,,,,-0.54837630032446,52.2,78.9
Connecticut,123.889425202,84.406060310284,0.98802784881967,3–5,3,8,51.1,48,25.3,24.9,18.5,18.9,31.3,33.9,70.1,50,48,35.8,32,7.7,7.5,55.3,50.7,30,34.6,69.8,,,,2024,,,,1.5603971082903,72.8,81.5
"Florida Gulf Coast",98.794722222222,91.556833333333,0.70577862607176,0–3,0,3,39.9,62.6,35.6,23.4,27.7,23,32.7,32.5,70.9,38.8,58.9,27.7,46,2.7,16.3,42.9,63.2,39.9,36,69.5,,,,2024,,,,-0.38078077364095,79.3,73.2
Missouri,104.49326974103,90.304043567373,0.84268126740247,0–5,0,5,43.7,54.5,19.1,18.3,22.8,15.3,22.9,36.2,71.9,39.9,57.5,32.3,31.7,2.5,17.2,56.1,55,44.4,30.2,69.2,,,,2024,,,,-0.60951910940524,76.8,71.4
Cincinnati,92.315015757831,87.858379810918,0.63853864622921,0–12,0,12,36.1,51.4,33.5,29.6,26.1,19.5,32.6,29.3,71.8,35.5,54,24.9,31.4,8.7,11.2,44.1,65.1,31.4,38.1,69.7,,,,2024,,,,-2.9288192217823,74.9,73.2
"South Dakota St.",86.273555555556,81.107388888889,0.67042639411303,0–3,0,3,38.8,47.6,10.9,15.7,27.5,10.5,26,37.1,67.1,38.5,51,26.7,26.9,4.9,23.7,55,61.5,18.2,31.9,67.1,,,,2024,,,,-0.39034169437462,77.8,57.6
"Boston University",98.669248704029,89.867833710269,0.74544842194853,0–1,0,1,47.7,50.7,41.9,29,37.6,11.1,19.2,36.6,71.9,46.4,53.5,33.3,30.8,4.7,3.6,50,71,34.9,37.7,70.4,,,,2024,,,,-0.15607518789316,77.8,75
"Air Force",90.668173304859,85.683481578238,0.65707419959814,0–1,0,1,36,54,17.6,12.7,15.2,29,26.1,45.5,72.4,43.5,51.2,13.6,40,4.7,10.9,43.5,53.3,32.4,31.7,70.9,,,,2024,,,,-0.31697596385717,75,75
"Texas Tech",94.658896019984,87.597748015025,0.70920634112774,0–8,0,8,42.6,52.8,27.7,29.5,29.6,23.1,28.3,35.4,70.2,39.6,54.7,32.2,32.4,5.3,9.9,47.7,63.5,34.8,31.2,68.4,,,,2024,,,,-1.3928259843996,70.7,70.8
Troy,98.951166666667,97.136083333333,0.55302629451376,0–2,0,2,38.4,58.6,13.4,33.1,10.9,20.6,24.8,43.6,82.7,39.3,51.1,24.6,47.3,5.6,4.7,53.6,61.1,34.8,37.9,81.2,,,,2024,,,,-0.48772905352255,68.2,72.9
Gonzaga,136.25138888889,91.9735,0.98922307996354,2–1,2,3,64.8,59.3,26.5,26.5,23.3,21.3,33.8,26.2,68.7,65.3,61.9,42.6,35.8,8,4,60.9,49.4,37.7,31.9,68.4,,,,2024,,,,1.1061824263679,86,70.5
"South Florida",86.056708333333,88.843833333333,0.4093756050248,0–4,0,4,35.6,50.8,19.6,27,21.8,16.1,19.1,31.3,66.6,35.6,54,23.8,27.9,8,9.6,55.9,42.9,38.4,25.7,65.4,,,,2024,,,,-0.82585652010457,76.7,68.8
"Loyola MD",79.362489769592,89.857397601071,0.19336709755876,0–1,0,1,38.3,54.4,8.5,36.8,32.6,25.2,16.7,45.5,67.5,46.9,38.2,13.3,52.2,2.9,9.4,35.3,56,31.9,40.4,65.5,,,,2024,,,,-0.14935380873294,75,57.1
Belmont,101.285,86.442,0.86084709681264,0–2,0,2,41.7,51.9,17.5,21.2,24,16,21.6,40.3,68.8,48.6,51.9,20.5,34.5,7.8,11.4,69.8,62.7,38.6,41.7,68.1,,,,2024,,,,-0.21492176073759,75,75
