TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"Long Beach St.",97.267833333333,77.165833333333,0.93477011416978,0–1,0,1,37.5,54.3,28.1,59.6,15.5,29.5,25.6,32.3,71.1,34.9,48.4,28.6,43.8,3.2,14,71.4,63.6,32.8,34,72.6,,,,2022,,,,-0.14845582920046,61.1,60.7
Samford,84.13499564954,94.295510176072,0.2122984462436,0–4,0,4,38.6,53.1,21.9,22.6,31.9,20.3,28.2,45.7,71.3,37.6,53.1,26.8,35.5,5.2,11.3,55.6,66.9,38.1,28.1,70,,,,2022,,,,-0.75667658423746,66,67.2
"Eastern Washington",77.623147809202,85.974439369101,0.23593075002387,0–1,0,1,36.4,51.5,10.2,13.8,25.9,21.8,17.5,35.3,73.3,36.8,56.1,23.8,29.2,2.4,7.9,63.2,53.3,35.6,36.9,78.5,,,,2022,,,,-0.32900557617933,83.3,100
"Kansas St.",106.73778747329,84.01123469475,0.94010418802597,3–8,3,11,45.1,50.8,28.8,26.1,20.1,19.1,21.8,33,67.4,45.6,45.1,29.3,42.2,11.6,11.2,67.8,58.3,28,31.3,68.5,,,,2022,,,,1.376405854228,74.4,70
Pepperdine,89.692369100001,102.80958467647,0.17226369140363,0–3,0,3,38.7,57.8,16.7,26.3,25.6,14.5,26.5,40.6,66.5,37.3,51.9,28,47.4,11.6,13.6,44.8,78.7,29.8,30.6,69.6,,,,2022,,,,-0.60689040800273,64.3,81.6
"Texas Southern",77.907432410159,98.911894857882,0.060361504240104,0–3,0,3,32.3,61.3,24.2,31.7,29.5,23.8,26.7,44.6,75.6,27.7,60.4,31.7,42.6,9.4,15.3,45.1,59.6,23,25.3,76.6,,,,2022,,,,-0.63538071262001,58.1,67.8
Colorado,100.18798664129,77.744685339391,0.94866135405682,2–4,2,6,38.7,48.3,37.6,24.1,24,22.3,31.7,33.8,66,40.6,47.4,23.6,33.3,8.6,18.9,56.4,50.3,36.2,35.7,66.5,,,,2022,,,,1.0660938284314,68.8,74.7
Auburn,100.93944444444,87.927229166667,0.83021183635123,1–2,1,3,34.6,48.7,24.5,23,15.6,17.6,30.8,42.2,66.4,34.2,45.7,24.2,37.7,6.5,11.6,36.1,65.1,17.6,27.7,68.3,,,,2022,,,,0.51624667761165,63,68.2
"New Orleans",74.432232913372,101.70718342855,0.026846620672688,0–3,0,3,31.3,61.4,35.3,47.7,38.5,19.3,21.5,47.2,76.2,29.7,62.1,22.9,40,2.3,11,52.6,68.5,34.5,33,76.8,,,,2022,,,,-0.35623494551609,71.4,62.8
"Idaho St.",77.456187582466,91.442912636334,0.12909011370096,0–3,0,3,35.1,58.8,9.3,33.3,34.8,21.5,27.9,29.9,65.1,40.7,58.5,18.5,40,2.5,7,74.5,45.8,43,22.9,68.6,,,,2022,,,,-0.52577528303916,57.1,74.5
"IU Indy",101.01875,77.17325,0.95674451565378,1–1,1,2,48.3,46.3,25,27.9,20.9,20.2,18.7,27.8,70.1,42.4,57.5,37,16.7,3.8,10.6,50,50.9,45,34.4,67.7,,,,2022,,,,0.71299299026345,66.7,79.4
"Eastern Kentucky",73.036527168817,87.887835976092,0.1063413377702,0–1,0,1,30.9,59.2,27.7,9.2,35.9,18.7,18.9,37.5,69.7,22.6,57.9,31.3,40.7,5.3,16.1,50,69.7,34,41.5,70.5,,,,2022,,,,-0.050263061591213,69.2,83.3
Penn,89.569192574261,93.652656539695,0.37456414078765,0–2,0,2,31.6,47,33,12.7,25.2,16.1,26,41.6,65.4,27.9,45.9,25.7,33.3,7.1,14.7,46.4,52.6,34,26.9,67.2,,,,2022,,,,-0.5401798544071,82.4,76.5
Idaho,73.734105948793,80.710814884108,0.26121137939192,0–1,0,1,36.4,48,12.7,22.7,39.9,22.4,28.2,42.2,80.3,40.7,51.7,21.4,23.5,3.4,18.5,70.6,41.2,50.9,22.7,82,,,,2022,,,,-0.077453726667304,42.9,64.7
Virginia,86.190118402808,83.934355928377,0.57566092381123,0–8,0,8,37.5,46.9,18.9,34.3,29.9,21.1,28.9,37.8,66.5,36.5,48.3,26.6,29.4,10.9,13.4,52.1,53.4,29.3,33.6,67.7,,,,2022,,,,-1.3548021752183,66.3,74.4
UCF,82.164666666667,68.053333333333,0.8972455123846,0–1,0,1,41.9,51,25.8,47.1,24.3,30.7,20.5,23.5,78.3,39.5,51.9,31.6,33.3,11.1,0,56.5,86.4,30.6,47.1,72.3,,,,2022,,,,-0.15285608346631,56.3,70.8
"Northern Iowa",102.68588888889,85.939222222222,0.88568416851932,0–3,0,3,44,54.5,20.8,25.1,17.8,17.8,29.4,24.7,71.1,40.2,53.8,33.3,37,9.4,12.8,59.7,64.3,39.1,40.8,70,,,,2022,,,,-0.70101746202514,82.5,80
"South Carolina",115.52113012267,69.630413857678,0.99704676961494,11–1,11,12,45.7,40.9,31.8,22,22.1,20.7,42.9,26.2,68.3,46,39.3,29.7,31.8,15,9.9,50.8,50.9,22.6,18.9,68.3,,,,2022,,,,8.5829272283407,62.9,66.2
Lamar,79.886125719789,96.145951707674,0.10616283579281,0–1,0,1,28.9,50,37.8,31,30.8,19.4,26.3,53.3,61.7,20,60.4,40,0,2.1,11.4,63.6,82.8,22.2,17.2,62.2,,,,2022,,,,-0.19535686987264,64.7,72.2
Kentucky,115.19520693784,84.925694783364,0.97085211008113,3–6,3,9,46,46.1,22.7,25.5,20.1,19.1,29,40.2,70.2,42.2,44,37.3,36.9,9.2,11.6,50.7,54.8,27.5,18.8,69.9,,,,2022,,,,1.7690156656426,63.7,66.9
"North Carolina Central",84.289257369615,113.38676303855,0.031974253674828,0–1,0,1,30.6,63.2,34.3,30.3,14.9,16.1,19.6,43.6,80.6,30.2,56.3,20.8,50,8.3,16.3,33.3,68.3,35.8,36.8,78.2,,,,2022,,,,-0.22311317219559,73.9,73.9
Wisconsin,92.475315341568,95.410207675828,0.41112806500584,0–9,0,9,41.7,54.6,19.1,26.1,25.8,17.3,25.7,38.9,65.4,42.1,55,27.3,35.8,5.9,10.6,55.7,56.1,34.7,29.9,64.6,,,,2022,,,,-2.1071689247484,78,70.5
Alabama,98.768722808654,90.809137933715,0.72436986541371,0–6,0,6,38,51.3,26.1,28.3,22.4,21.9,30.2,37.8,68.5,33,52.9,30.1,30.6,6.3,25.7,48.6,60.6,41,23.8,67.5,,,,2022,,,,-1.1577667300845,69.2,68.3
"Tennessee Tech",90.961666666667,92.742166666667,0.44449759473152,0–1,0,1,33.6,51.4,25.9,9.9,21.9,23.4,27.3,58.3,68.3,35.3,51.8,20.8,33.3,7.1,29.4,70.6,61.8,41.4,21.1,65.5,,,,2022,,,,-0.20093108018769,60,42.9
"Alabama A&M",63.121062444223,94.521219725553,0.0095336027296791,0–1,0,1,20.8,56.3,29.2,42.2,36.6,16.9,23.1,47.2,71,25.6,54.5,0,40,4.5,15.4,30,65.6,18.8,31.3,68.9,,,,2022,,,,-0.22311317219559,92.9,59.3
Dartmouth,81.344151598688,99.163305361293,0.092969072733733,0–2,0,2,41.7,49.3,15.6,18.4,37.6,19.5,23.7,43.8,66.5,32.1,36.5,38.2,47.1,2.4,1.8,41.9,76.4,37.8,37.5,68.4,,,,2022,,,,-0.5401798544071,57.1,56
"La Salle",85.3845,86.867333333333,0.45066087492176,0–1,0,1,33.8,50.8,15.4,35.6,24.5,15.9,35.6,31.4,69.3,30.2,45,27.3,42.1,2.5,20.9,68.4,73.1,33.8,32.2,67.8,,,,2022,,,,-0.21959140194357,80,66.7
Tulsa,109.919,95.0108,0.84239556230725,0–2,0,2,48.5,42.6,10.2,30.3,31.4,21.7,23,54.3,62.2,34.2,42.2,38.3,30,3.9,18.4,88.9,69.4,61.2,16.4,67,,,,2022,,,,-0.36049881451441,70,70.3
"St. Thomas",85.590734467419,94.567753732201,0.24103666652217,0–3,0,3,36.7,56.7,36.7,17.2,27.2,13.6,18.6,24.7,66.2,36.7,55.6,24.4,40,3.7,15.3,65.2,48.4,29.5,25,69.3,,,,2022,,,,-0.75333110114186,66.7,87.1
"Michigan St.",103.45224752248,86.743652726335,0.88347510067745,1–7,1,8,45.2,49.6,29.6,29.8,21.2,18.6,28.8,30.6,70,42.9,48.4,33.3,35,7.7,9.4,66.1,59.2,31.5,29.8,67.9,,,,2022,,,,-0.80914235555222,62.3,79
"Cal St. Fullerton",70.571361879814,106.46367715331,0.008761712249382,0–1,0,1,30.3,66.9,24.6,26.2,21,18.2,25.5,40.6,71.5,30.4,61.8,20,48.4,5.9,6.5,58.8,69.4,24.6,47.7,70.8,,,,2022,,,,-0.21937893958283,53.3,76.5
"UC Riverside",83.025087993274,99.504213905242,0.11084315936715,0–1,0,1,39.8,55.6,14.8,34.9,28.5,16.5,27.8,50,66.6,54.8,45.9,13,46.2,2.7,3.2,40,75.9,42.6,41.3,65.9,,,,2022,,,,-0.21937893958283,62.5,86.4
Clemson,101.18970301231,92.505422588435,0.73728253120842,0–9,0,9,40.4,56.7,24.9,33.5,23.5,22.6,28.8,39.7,70,39.7,57.4,28.1,37,9.4,8.2,42.2,66.5,27.8,36.1,70.7,,,,2022,,,,-1.3475825584908,78.6,67.4
"North Carolina A&T",79.226541219805,85.599704549734,0.29115926790832,0–2,0,2,30.1,54.2,26.5,31.1,32.8,20.8,25.9,31.9,79.3,32.9,55,14.3,34.4,2,10.6,56.3,54.5,24.8,24.2,78.9,,,,2022,,,,-0.072823527196636,70,68.3
Washington,96.815491153507,80.930128079582,0.88705838019965,0–7,0,7,44.1,43.6,21.7,24.8,27.6,15.6,26.6,35.8,65.1,41.6,44.2,33,28.1,11,9.9,58,51.2,31.5,29.4,65.5,,,,2022,,,,-1.2659894084255,71.4,65.7
"Colorado St.",94.868,86.631333333333,0.73971468862036,0–1,0,1,43.9,57.5,38.8,24.5,19.2,22.2,5.9,25.9,67.5,41.2,53.5,33.3,50,4.7,11.8,52.6,50,30.6,18.9,68.3,,,,2022,,,,-0.11722779882884,68.4,76.9
Hofstra,61.377652987408,89.492882453193,0.012909442282108,0–1,0,1,29.4,55.9,11.8,29.4,31.8,30.2,21.1,40,66.1,32.4,48.4,14.3,45,3.2,10.8,57.1,58.3,27.5,39.2,71.1,,,,2022,,,,-0.25216626079746,33.3,53.3
"UMass Lowell",90.38171918443,87.348673540315,0.59689472661716,0–1,0,1,42,47.6,14.3,30.2,28.2,19.7,26.5,35,70.9,41,39.1,29.4,47.1,10.9,10.3,61.9,69.2,30.4,27,71.8,,,,2022,,,,-0.13415092627024,87.5,68.4
"South Alabama",87.93893949152,107.3366148373,0.091765854660658,0–1,0,1,39.1,56.9,25.5,24.6,28.7,20.5,25,43.3,73.1,38.9,64.2,26.3,16.7,0,13.9,42.1,77.8,34.5,18.5,71.9,,,,2022,,,,-0.26125109569492,50,93.8
Butler,96.516934405995,110.46489762559,0.1747597743596,0–3,0,3,44.7,59.6,20.7,15.3,28.4,10,23.6,37.6,67,47.8,63,26.7,37.6,3,10,45.8,76,40,52.2,67.9,,,,2022,,,,-0.64462904262803,80.6,78.1
Evansville,82.395282795614,86.718072099077,0.3570841532448,0–1,0,1,39.1,56.6,17.2,10.5,25.6,15.3,25,34.2,78.2,37.2,62,28.6,30.8,4,7,54.5,51.3,32.8,34.2,72.2,,,,2022,,,,-0.15285608346631,54.5,87.5
Iowa,125.91315017046,89.930819867732,0.97957470262462,6–3,6,9,56.7,47.1,30.2,32.4,20.5,16.6,24.9,34,76.4,56.4,47.1,38.1,31.4,6.9,7.7,62.1,48.8,36.1,31.3,76.9,,,,2022,,,,3.9943042903992,82.4,74.2
TCU,91.377166169169,89.697575147855,0.5531352860074,0–7,0,7,38.8,51,26.5,23.2,22.5,14.6,23.1,33.6,69.7,38.2,50.3,26.7,34.9,4.8,10.7,57,59.3,33.3,32.3,69.9,,,,2022,,,,-1.0676848884215,58.7,77.6
Oregon,113.79136341812,82.333749244648,0.97636790119965,2–6,2,8,45.9,49.2,25.7,31,21.5,19.5,32.6,30.5,68.9,44.2,50.2,33.1,31.5,10.7,10.1,49.5,59.1,31.4,35.2,69.8,,,,2022,,,,0.80484266728294,72.2,74.3
Harvard,100.62506666667,92.709611111111,0.71954108644344,0–3,0,3,36.4,45.3,18.5,25.7,19.9,17,34.1,37.5,68.7,36.7,49.2,24,25.4,6.5,6.7,41.9,42.3,38.5,35.1,70.7,,,,2022,,,,-0.72214026606795,77.8,81.6
Florida,98.56139677697,76.611601633987,0.94770825621114,2–4,2,6,40.2,39.8,23.8,32.2,23,19.2,29,33.9,71.1,38.2,40.5,30.5,25,5.5,14.6,45,52.2,26.2,22.5,70.9,,,,2022,,,,0.96628522656955,73.3,74.2
"Saint Mary's",90.982595388218,91.906909740362,0.47097222034915,0–6,0,6,42.5,50.8,21.1,20,28.9,15.2,28.6,43,72.2,44.3,53.5,25.9,29.7,4.3,8.7,48.9,58.3,32.7,29.8,74.1,,,,2022,,,,-1.1132798219367,54.2,81.4
"Ohio St.",113.09538125377,92.999579738858,0.90463505577849,2–5,2,7,50.1,56.4,17.8,33.3,16.9,21.4,24.3,32.6,73.4,46.1,54.9,38.8,40.6,6.2,6.9,52.8,54.7,33.3,25.6,72.2,,,,2022,,,,0.50180198806864,72.8,79.7
"Florida St.",105.10364254847,86.233281590474,0.9068480985179,1–7,1,8,45,50.8,20.8,28.8,22.5,17.1,24.9,29.6,67.8,43,48.3,34.3,37.3,9.8,9,50.3,55.3,23.9,32.3,68.6,,,,2022,,,,-0.33058744313115,73.4,78.4
"Seton Hall",96.323921411875,86.209106451613,0.78173742386338,1–4,1,5,40.5,50.3,26.8,10.7,22.3,21.1,16.3,37.1,70.1,40.7,55.6,26.8,26,5.8,8.1,60.4,60.3,36.1,31.8,72.3,,,,2022,,,,0.12893553427048,76.4,77.1
"North Carolina",98.418361473643,74.603259696347,0.96030389152195,2–6,2,8,39.6,48.4,21.2,21.8,19.3,21.9,29.8,24.1,70.2,37.6,45.9,29.5,34.5,8.5,10.6,50.3,60.7,30.3,41.8,71.7,,,,2022,,,,0.66278041184697,69.7,77.2
"Saint Francis",89.740539016093,108.58318791532,0.10048648989382,0–1,0,1,40.4,59.4,9.6,15.6,31.9,12.2,30.3,31.3,65.8,45,53.1,16.7,53.3,4.1,15,50,82.4,23.1,23.4,64.7,,,,2022,,,,-0.26125109569492,60,60
"Santa Clara",96.6076167603,99.299112921348,0.42164867039902,0–4,0,4,42.8,58.9,22.2,17.1,27,16.3,29.6,31.9,67.6,44.2,60.6,26.9,37.2,3.8,13,57.3,63.6,36.1,35,70.2,,,,2022,,,,-0.85174192706227,79.2,83.3
"Loyola Marymount",86.417784842911,96.007682186113,0.22966580614023,0–3,0,3,43,55.6,17.2,21.2,33.5,21.6,34,48,67.7,43.3,58.1,28.3,33.3,3.9,15.5,64.4,72.6,38.2,31.7,69.7,,,,2022,,,,-0.52273635088294,66.7,67.5
Delaware,95.129166666667,101.18816666667,0.32958086948561,0–1,0,1,34.6,58.5,27.7,34,27.4,21.6,45.7,28.6,69.4,42,47.5,6.7,61.5,7.5,2,22.7,51.9,23.1,24.5,71.4,,,,2022,,,,-0.35821944274626,61.1,77.8
"New Mexico",104.36216666667,92.7695,0.79480188328626,0–1,0,1,44.5,49.3,23.6,25,24.4,14.4,23.5,39,69.6,42.4,43.8,31.8,36.1,6.3,18.2,52.4,70.4,40,52.9,72.3,,,,2022,,,,-0.22691708172151,84.6,58.8
"Coppin St.",69.951347365761,100.92016535151,0.014555947323448,0–2,0,2,28.2,56.1,29.1,19.6,21.6,13.9,15.7,49.3,71.7,27.2,51.1,20.7,42.9,2.2,14.8,42.9,63.4,26.4,37.8,71.8,,,,2022,,,,-0.43874037844141,68.8,58.6
Temple,84.765428758001,85.731659332931,0.46745966458826,0–3,0,3,28.1,43.6,22.7,28.7,27.5,21,35.3,40.5,66.6,29.8,39.5,15.6,41.2,6.1,13.7,54.3,69.4,25.6,18.8,70.6,,,,2022,,,,-0.80613481221582,70,63.5
Southern,90.906964525174,95.117739902958,0.37268691119203,0–2,0,2,35.8,57.4,24.1,64.8,16.3,21.7,27,39.7,73.6,36.2,56.9,23.3,38.6,3.9,8.5,36.4,72.5,31.4,52.8,71.3,,,,2022,,,,-0.2844435938275,72.7,84.3
California,98.327465239803,87.563124062453,0.79139415009562,0–4,0,4,40,51.4,42.2,30.5,24.7,21.5,31,41.4,68.7,39.7,50.3,27.3,35.9,9.1,7.1,63.6,64,26.1,32.1,69.2,,,,2022,,,,-0.79792382490395,73,71.6
"Georgia St.",91.298078226222,92.054861355813,0.47628474017413,0–1,0,1,39.7,42.6,14.7,39.2,22.6,23.9,23.4,54.2,79.6,37.5,44.4,27.8,25,0,15.6,40.9,65.5,52.9,27,76.3,,,,2022,,,,-0.20093108018769,60,72.4
"Miami FL",99.550456248524,77.68478743097,0.94542503592508,3–8,3,11,42.7,48.5,21.3,30.8,23,24.8,27.1,33.4,67.7,40.3,47.8,31.5,33.3,6.3,9.2,56.4,60.2,34.4,32.8,67.9,,,,2022,,,,1.4662819220466,66.4,76
Georgia,104.11494598725,77.279961911114,0.96855909296032,3–3,3,6,47,46,25,28.2,23.9,21.1,26.3,26.9,74.3,44.9,45.9,38.1,30.8,9.2,6.6,55.3,42.1,17.1,20.4,74,,,,2022,,,,2.0946459546001,71.7,70.4
"North Dakota",102.65864018093,101.52946357423,0.5317554853814,0–3,0,3,42.4,58,26.2,26.4,23.4,15.1,25,30.2,68.3,46.7,52.7,20.5,44.3,5.4,10.8,60,61.1,26.8,38.5,71.6,,,,2022,,,,-0.75333110114186,76.7,70.8
Princeton,91.273166666667,82.480166666667,0.7622288682433,0–1,0,1,33.3,55.8,18.2,30.8,29.5,22.5,43.8,16.7,71.2,32.5,54.8,23.1,40,4.8,10,68.4,29.6,39.4,19.2,72.6,,,,2022,,,,-0.17401761028912,75,75
"Arizona St.",96.454688106135,81.900996635611,0.86772194372821,1–6,1,7,40,50.6,29.8,33,23.8,22.2,32.3,31.1,64.3,44.2,50.6,21.1,33.7,7,9.2,48.6,56.7,33.8,28.2,65.2,,,,2022,,,,-0.21506210538694,67.3,72
"Purdue Fort Wayne",76.748009247367,83.964808630876,0.26240444303587,0–1,0,1,34.8,50,3.6,25.4,30.9,15.5,17.9,39.5,71.2,25.7,53.7,33.3,23.1,1.9,28.6,56.3,56.3,37.5,19.4,69.1,,,,2022,,,,-0.14762277859839,100,64.7
Campbell,77.808219886221,103.05745028962,0.037980768102968,0–1,0,1,34.5,62,3.6,46.3,16,17.6,10.5,44.8,62.4,18.2,50,30.3,55,0,18.2,85.7,67.9,60,37,64.4,,,,2022,,,,-0.15081835017771,50,68
Mercer,91.4715,85.740833333333,0.67787649466218,0–2,0,2,34.7,42.7,28.8,27.4,19.7,28.5,21.5,51.3,68.5,30.4,45,36.8,15.4,6.3,6.5,37.1,65.4,17.1,10.5,70.4,,,,2022,,,,-0.56253106154013,68.8,64.7
"Oregon St.",100.44935451752,84.78271470203,0.87544258141656,1–9,1,10,43.9,44.9,28,24.6,24.2,12,25.6,28.4,67.3,40.6,43.2,33.7,32.5,10.3,8.4,55.9,50.2,32.9,31,67.8,,,,2022,,,,-0.69950395644449,74.5,76.9
Lipscomb,90.982933621319,100.3927492055,0.24382769636514,0–2,0,2,43,55.3,20.9,18,22.6,16.5,15,48.2,72.9,32.3,49.3,38,40.5,8.5,16.9,62.5,64.2,43.5,52.7,72.8,,,,2022,,,,-0.3338077284576,62.5,74.1
"Kennesaw St.",79.902121551574,93.572733739102,0.13988189604542,0–1,0,1,33.3,46.1,33.3,31.3,27,21.3,27,47.4,70.4,37.5,50,0,26.9,2.6,18.8,44.4,76.9,11.1,40.6,75.6,,,,2022,,,,-0.25216626079746,50,65
"James Madison",76.194856793864,94.875611988172,0.074355245704275,0–2,0,2,30.9,53.7,19.5,27.4,25.7,15.5,23.6,39.7,74,43.8,48,4.7,45.9,6.1,8.8,29.7,59.4,35,27.4,71.4,,,,2022,,,,-0.34874989581302,66.7,78.4
Georgetown,74.42471570624,88.351795833345,0.12210002948958,0–3,0,3,34.8,57.7,12.7,20.9,33.8,24.7,24.6,41.7,70.1,30.5,61.2,26.3,35.4,6.8,12.2,60,73.6,48.1,43.4,71.4,,,,2022,,,,-0.35607408908928,75,73.7
"USC Upstate",79.164042178747,75.042218506668,0.64906232796201,0–1,0,1,44.8,42.7,6.3,32.3,39.4,21.9,26.7,43.6,68.6,42.4,44,33.3,25,8,18.2,52.6,76,31.3,19.4,67.1,,,,2022,,,,-0.21959140194357,33.3,70
"Morgan St.",71.643796725655,90.657234787546,0.062569747265457,0–1,0,1,22,67.3,61,47.3,36.6,28.5,20.6,48,73.7,18.2,66.7,25,45.5,0,18.2,12.5,56.3,19.5,40,73.5,,,,2022,,,,-0.037208430125761,72,65.4
"New Hampshire",73.053538127256,87.463857379938,0.11200919729887,0–1,0,1,34.4,58.9,21.9,50,26.8,24.3,24.5,37,78.2,32.5,61.8,25,36.4,8.8,10,42.1,72.4,37.5,39.3,72.2,,,,2022,,,,-0.15285608346631,42.9,96.4
"Iowa St.",107.61423800409,90.53747660248,0.87943329516594,1–6,1,7,44.2,52.6,30.8,17.9,21.3,15.8,24.7,32.4,66.7,40.8,46.9,32.9,44.5,6.6,16.2,47.2,56.5,39.5,28.6,66,,,,2022,,,,-0.15330035935244,82.8,78.8
Purdue,104.26077917116,87.232791319814,0.88601044010783,0–6,0,6,44.8,49.3,18.3,31.4,20.1,18.2,27.9,32.9,70.9,44.4,50.4,30.3,30.8,8.5,10,46,61.8,37.1,24.4,69.4,,,,2022,,,,-1.2462257833394,72.9,80.3
Drake,92.549611111111,87.506,0.65575439680352,0–3,0,3,47.3,54.3,29.3,29.9,29.5,23,24.3,32.7,76.9,45.5,50,33.3,40.3,5.5,13.9,55.9,45.3,39.5,41.2,77.8,,,,2022,,,,-0.85271928668333,65.3,80.4
Marquette,92.923937101449,83.599131304348,0.77137714850496,0–5,0,5,39.2,53.1,12.9,17.5,24.6,20,27.3,29.6,65.9,40,52.8,24.1,35.9,3,8.2,52,58.7,20.9,31.6,67.4,,,,2022,,,,-0.65253221660669,75,66.7
Houston,97.470234848485,79.532590909091,0.91204562950913,0–3,0,3,37.8,47.6,19.9,49.7,26.3,29.7,31,37.3,69.7,29.6,45,34.8,37.5,9,7,56.1,69.4,36.5,22.4,73.1,,,,2022,,,,-0.57386243024936,66.7,76.1
"Western Michigan",98.99509338064,87.335360745637,0.80862816344112,0–1,0,1,44.8,40.7,12.1,49.2,22.6,16.6,21.6,46.2,66.4,42.4,48.8,32,12.5,7,15.2,50,60.9,43.1,27.1,66.4,,,,2022,,,,-0.14314642580246,71.4,65.5
"New Mexico St.",97.247604979224,86.253055865101,0.79894458076569,0–1,0,1,40.6,40,28.3,44.6,24.9,17.6,25,47.7,68.2,40,41.8,27.8,20,7.3,17.1,63.2,40,34,15.4,65.8,,,,2022,,,,-0.28798287623338,60,69
Portland,105.5116486131,82.857805380201,0.94155778385771,1–5,1,6,46.3,48.4,31.4,34.4,24.2,22.5,26.9,36.8,67.4,48.9,49,27.1,31.1,11.7,11,63.9,67.1,30.5,26.7,69.3,,,,2022,,,,-0.24869010809619,73.7,69
"Washington St.",89.572340691107,81.917864939974,0.73638997047914,2–8,2,10,37,47.2,17.5,26.9,20.5,20.8,26,35.3,65.9,34.6,45.5,27,33.7,9.3,13.1,60,54.8,40.4,34.5,67,,,,2022,,,,0.26781687329862,69.9,78.1
"San Francisco",107.33935023826,95.588617759501,0.79139058522375,0–6,0,6,44.5,49.1,25.3,24.8,18.7,14,20.8,40.9,66.7,36.6,49.4,36.6,32.4,5.1,13.6,63.4,59.1,43.2,35.9,69.6,,,,2022,,,,-1.2929820813104,76.5,75.5
Bucknell,82.015333333333,81.711833333333,0.5106571360942,0–1,0,1,36.5,47.3,23.1,41.1,28.5,14.2,17.1,18.9,70.2,39,47.1,18.2,31.8,5.9,12.2,44.4,43.5,21.2,39.3,66.2,,,,2022,,,,-0.21087731765591,83.3,78.3
Connecticut,109.07390115543,77.775672839506,0.97994985340844,2–4,2,6,46.4,46.3,18.7,24.5,25.6,19.7,32.9,29.9,67.8,48,42.3,28.1,35.8,10.6,7.5,64.2,59,27.6,34.6,69.3,,,,2022,,,,0.94249795292109,76.9,70.6
"Florida Gulf Coast",113.1975,80.093333333333,0.98162695634829,1–1,1,2,54.6,43,18.5,28.7,21.1,19.7,17.4,26.7,73.5,49.2,43.2,40.7,27.3,7.2,10.8,59.3,43.1,45.4,9,73,,,,2022,,,,0.43829345962129,59.1,77.1
"Utah Valley",89.886833333333,74.4375,0.89741288237203,0–1,0,1,45.5,39.2,18.2,45,26.6,16.3,26.5,37.2,67.6,47.1,56.4,28.6,4.8,7.7,14.7,50,47.8,38.2,35,67,,,,2022,,,,-0.21937893958283,70,66.7
Missouri,114.0995519095,90.732292761865,0.9331002217626,1–4,1,5,48.3,48.1,21.7,23.6,18.9,15.2,22.2,37,67.8,43.4,48.6,38.5,31,2.4,14.8,49.6,57.3,34.7,24.8,66.8,,,,2022,,,,0.22133546814132,67.7,62.5
Cincinnati,88.331468588914,91.263660897067,0.40720134814547,1–3,1,4,38,52.5,20,24.8,26.2,23.7,23.6,38.6,69.7,36.7,48,27.4,42.3,8.8,7,62.7,61.6,28.2,29.3,71.1,,,,2022,,,,0.1218283732917,63.6,68.3
"South Dakota St.",98.349112380952,85.806475238095,0.82763159432321,1–4,1,5,42.1,47.9,22.1,26.7,21,16.3,26.1,31,63.7,40.8,44.1,29.6,38.3,8.3,13.8,66,58.7,36,28.4,66.4,,,,2022,,,,-0.17981461680895,73.3,72.4
"Boston University",86.850277134794,100.70097343353,0.1542495621563,0–2,0,2,36.2,51.7,36.2,34.2,27.4,15.2,18.5,39.1,65.6,39.1,51.9,20,34.2,2.5,10.9,41.9,57.4,31.9,32.5,69,,,,2022,,,,-0.43412667245831,61.8,65
"Texas Tech",108.64987115728,90.420312060518,0.89207447922416,1–7,1,8,48.2,50.6,32.9,22.8,25.3,17.4,30.6,37.7,66.7,46.2,49.1,36.3,36.8,6.7,10.3,46.4,51.3,24.6,25.2,67,,,,2022,,,,-0.49352976202114,72.1,76.1
Bradley,73.82627158985,89.823517299556,0.094874382891301,0–2,0,2,40.3,43.7,14.6,26.1,31.9,16.7,21.6,39.5,69,31.4,50,32.7,18.4,8.3,11.8,66.7,36.4,50.5,28.4,69.4,,,,2022,,,,-0.38280659468692,46.7,62.9
Gonzaga,111.81411678005,81.529616553288,0.97423214780209,2–4,2,6,42.2,44,30.2,33,21.7,17.4,39.7,37,63.1,39.7,48,32,24.6,6.3,9.8,59.2,59.4,29.9,36.1,63.1,,,,2022,,,,1.0373474628989,78.2,69.6
"South Florida",104.60694763361,82.796903826993,0.93636978225178,2–6,2,8,38.9,45.3,21,25.7,24.5,22.5,40.4,37.9,61.2,34.2,44,32.2,32.5,7,12.8,64,56.7,33.3,27.5,62.8,,,,2022,,,,0.52594056440076,68.1,60.7
Belmont,104.79366666667,79.539708333333,0.95972728963202,1–3,1,4,44.5,43.9,10.2,21.6,24.4,23.7,26.1,39.7,65.5,43.9,43.2,30.1,31.7,2.1,8.1,54.1,61.1,45.6,17.7,68.2,,,,2022,,,,0.35557840411434,73.9,84
"N.C. State",112.2317070165,70.427419376288,0.99531551180367,8–2,8,10,46.9,38.6,16.3,21.8,19.8,17.5,31,25.3,69,47.7,39.7,30.2,24.3,7,8.1,44.8,48.6,32.1,32.7,69,,,,2022,,,,6.4799856339479,79.2,77
