0_ProbWin,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
1.0,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3,Massachusetts,109.73823270871,96.132733301033,0.82086683781595,50.6,46.4,40.0,36.7,18.8,18.8,34.3,31.6,50.1,46.2,34.7,31.3,70.98000000000002,26.4,27.0,71.7,0.0,13
0.0,Massachusetts,109.73823270871,96.132733301033,0.82086683781595,50.6,46.4,40.0,36.7,18.8,18.8,34.3,31.6,50.1,46.2,34.7,31.3,70.98000000000002,26.4,27.0,71.7,0.0,13,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3
1.0,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5,Tulsa,106.12345360976,97.292497853844,0.73088821701481,49.3,46.3,47.8,48.3,16.5,20.4,30.1,29.4,49.6,42.9,32.5,35.3,-177.01,31.7,34.2,68.5,0.0,17
0.0,Tulsa,106.12345360976,97.292497853844,0.73088821701481,49.3,46.3,47.8,48.3,16.5,20.4,30.1,29.4,49.6,42.9,32.5,35.3,-177.01,31.7,34.2,68.5,0.0,17,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5
1.0,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1,Coastal Car,97.269036204241,102.46315329527,0.35474204544284,47.9,47.2,38.9,39.1,20.4,18.5,34.8,29.9,47.9,46.5,32.0,32.1,-365.8399999999999,31.1,42.4,67.6,0.0,56
0.0,Coastal Car,97.269036204241,102.46315329527,0.35474204544284,47.9,47.2,38.9,39.1,20.4,18.5,34.8,29.9,47.9,46.5,32.0,32.1,-365.8399999999999,31.1,42.4,67.6,0.0,56,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1
1.0,Wichita St,115.51802428159,93.537631388329,0.91887966732693,52.0,44.8,47.3,35.6,16.2,18.5,35.4,25.9,52.0,43.7,34.7,31.3,158.5300000000002,36.5,35.4,65.2,2.0,2,Cal Poly,102.97738817036,104.11324232192,0.46850374673115,46.3,49.1,33.0,42.9,14.8,17.9,30.8,33.0,44.1,48.3,33.5,34.0,121.85000000000014,35.1,31.0,60.3,0.0,42
0.0,Cal Poly,102.97738817036,104.11324232192,0.46850374673115,46.3,49.1,33.0,42.9,14.8,17.9,30.8,33.0,44.1,48.3,33.5,34.0,121.85000000000014,35.1,31.0,60.3,0.0,42,Wichita St,115.51802428159,93.537631388329,0.91887966732693,52.0,44.8,47.3,35.6,16.2,18.5,35.4,25.9,52.0,43.7,34.7,31.3,158.5300000000002,36.5,35.4,65.2,2.0,2
1.0,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7,Villanova,116.05989320452,92.785969755324,0.929157936469,54.0,46.6,45.0,38.7,17.2,20.2,33.1,28.9,53.9,43.4,36.1,35.4,452.48,44.6,32.7,67.4,3.0,2
0.0,Villanova,116.05989320452,92.785969755324,0.929157936469,54.0,46.6,45.0,38.7,17.2,20.2,33.1,28.9,53.9,43.4,36.1,35.4,452.48,44.6,32.7,67.4,3.0,2,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7
0.51,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13,Syracuse,115.34428049707,93.515413312862,0.91778640246107,48.2,48.3,38.8,36.5,14.6,21.9,38.1,31.7,47.5,45.8,33.5,34.6,-503.83000000000004,27.1,40.8,61.5,5.0,4
0.49,Syracuse,115.34428049707,93.515413312862,0.91778640246107,48.2,48.3,38.8,36.5,14.6,21.9,38.1,31.7,47.5,45.8,33.5,34.6,-503.83000000000004,27.1,40.8,61.5,5.0,4,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13
1.0,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1,Pittsburgh,117.11777640245,94.379926611252,0.92289120717938,50.9,46.8,46.0,37.0,16.5,19.2,37.7,28.8,50.0,45.3,35.6,33.1,-151.45999999999992,26.8,33.4,64.1,1.0,4
0.0,Pittsburgh,117.11777640245,94.379926611252,0.92289120717938,50.9,46.8,46.0,37.0,16.5,19.2,37.7,28.8,50.0,45.3,35.6,33.1,-151.45999999999992,26.8,33.4,64.1,1.0,4,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1
1.0,Louisville,119.24280350611,88.213534301661,0.96970813248128,54.0,43.8,40.4,38.2,14.9,25.2,37.3,32.9,53.0,43.9,37.1,29.1,427.39,35.6,30.7,69.0,5.0,1,St Louis,105.38951351221,90.040637390388,0.85937680025485,49.7,44.0,40.6,34.3,18.6,21.0,29.2,29.1,50.5,44.1,32.0,29.1,295.33000000000004,32.6,25.7,67.4,1.0,9
0.0,St Louis,105.38951351221,90.040637390388,0.85937680025485,49.7,44.0,40.6,34.3,18.6,21.0,29.2,29.1,50.5,44.1,32.0,29.1,295.33000000000004,32.6,25.7,67.4,1.0,9,Louisville,119.24280350611,88.213534301661,0.96970813248128,54.0,43.8,40.4,38.2,14.9,25.2,37.3,32.9,53.0,43.9,37.1,29.1,427.39,35.6,30.7,69.0,5.0,1
1.0,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4,Texas,110.84402850488,95.137224118138,0.85286404589929,47.4,46.0,43.8,40.5,17.7,16.6,39.4,30.0,46.9,42.9,32.4,34.2,-372.4200000000001,26.4,35.9,68.9,4.0,10
0.0,Texas,110.84402850488,95.137224118138,0.85286404589929,47.4,46.0,43.8,40.5,17.7,16.6,39.4,30.0,46.9,42.9,32.4,34.2,-372.4200000000001,26.4,35.9,68.9,4.0,10,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4
1.0,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3,Harvard,111.35898761778,95.111930684725,0.85979687811763,52.3,46.1,47.7,36.5,17.6,21.4,32.6,28.9,49.9,44.8,38.9,32.6,96.15999999999997,28.2,30.7,65.5,0.0,9
0.0,Harvard,111.35898761778,95.111930684725,0.85979687811763,52.3,46.1,47.7,36.5,17.6,21.4,32.6,28.9,49.9,44.8,38.9,32.6,96.15999999999997,28.2,30.7,65.5,0.0,9,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3
1.0,San Diego St,108.4172806901,90.60569326373,0.88734562694143,46.8,44.4,44.9,31.8,15.3,21.1,36.1,29.5,45.4,43.6,33.9,30.8,-100.5200000000001,25.2,31.0,64.4,2.0,6,N Dakota St,114.84875975991,104.91444838946,0.73893011688417,55.0,50.1,41.7,40.5,15.5,17.4,31.4,27.4,56.0,46.8,34.9,37.5,-355.46000000000004,27.1,34.7,64.5,0.0,14
0.0,N Dakota St,114.84875975991,104.91444838946,0.73893011688417,55.0,50.1,41.7,40.5,15.5,17.4,31.4,27.4,56.0,46.8,34.9,37.5,-355.46000000000004,27.1,34.7,64.5,0.0,14,San Diego St,108.4172806901,90.60569326373,0.88734562694143,46.8,44.4,44.9,31.8,15.3,21.1,36.1,29.5,45.4,43.6,33.9,30.8,-100.5200000000001,25.2,31.0,64.4,2.0,6
1.0,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4,Oregon,117.33093494143,100.60617466614,0.85427418615814,53.4,49.3,42.9,48.0,16.3,19.3,32.8,31.8,50.7,49.7,39.2,32.3,308.20000000000016,33.9,31.6,69.4,2.0,8
0.0,Oregon,117.33093494143,100.60617466614,0.85427418615814,53.4,49.3,42.9,48.0,16.3,19.3,32.8,31.8,50.7,49.7,39.2,32.3,308.20000000000016,33.9,31.6,69.4,2.0,8,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4
1.0,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1,Gonzaga,114.59550874325,93.867163793837,0.90842647746189,55.4,44.4,40.6,38.3,16.9,17.8,30.7,29.5,54.0,42.8,38.7,31.8,260.6100000000001,32.7,31.6,66.1,0.0,5
0.0,Gonzaga,114.59550874325,93.867163793837,0.90842647746189,55.4,44.4,40.6,38.3,16.9,17.8,30.7,29.5,54.0,42.8,38.7,31.8,260.6100000000001,32.7,31.6,66.1,0.0,5,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1
1.0,Baylor,118.09451367792,101.06921194884,0.85696610783523,51.4,48.6,43.7,32.7,18.2,15.9,41.1,32.9,48.2,45.6,38.4,36.7,139.38999999999987,34.5,32.3,62.8,5.0,8,Creighton,126.47869173411,100.41380106662,0.93425115445365,59.3,48.0,34.3,32.9,15.2,15.1,28.1,27.8,56.2,46.8,42.1,33.6,712.5900000000001,44.7,34.8,65.6,3.0,3
0.0,Creighton,126.47869173411,100.41380106662,0.93425115445365,59.3,48.0,34.3,32.9,15.2,15.1,28.1,27.8,56.2,46.8,42.1,33.6,712.5900000000001,44.7,34.8,65.6,3.0,3,Baylor,118.09451367792,101.06921194884,0.85696610783523,51.4,48.6,43.7,32.7,18.2,15.9,41.1,32.9,48.2,45.6,38.4,36.7,139.38999999999987,34.5,32.3,62.8,5.0,8
0.51,Iowa St,116.59724585716,96.81974246761,0.89450051232238,53.8,47.1,37.2,31.1,14.4,16.2,28.1,28.3,54.6,45.4,35.1,33.6,201.6300000000001,38.1,33.8,71.9,6.0,6,North Carolina,111.74077646885,93.872119485147,0.88120124287556,49.8,46.5,44.6,41.8,17.1,19.4,37.8,31.3,49.6,46.2,33.6,31.3,-365.31999999999994,20.8,34.0,70.9,5.0,7
0.49,North Carolina,111.74077646885,93.872119485147,0.88120124287556,49.8,46.5,44.6,41.8,17.1,19.4,37.8,31.3,49.6,46.2,33.6,31.3,-365.31999999999994,20.8,34.0,70.9,5.0,7,Iowa St,116.59724585716,96.81974246761,0.89450051232238,53.8,47.1,37.2,31.1,14.4,16.2,28.1,28.3,54.6,45.4,35.1,33.6,201.6300000000001,38.1,33.8,71.9,6.0,6
0.51,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5,Wichita St,115.51802428159,93.537631388329,0.91887966732693,52.0,44.8,47.3,35.6,16.2,18.5,35.4,25.9,52.0,43.7,34.7,31.3,158.5300000000002,36.5,35.4,65.2,2.0,2
0.49,Wichita St,115.51802428159,93.537631388329,0.91887966732693,52.0,44.8,47.3,35.6,16.2,18.5,35.4,25.9,52.0,43.7,34.7,31.3,158.5300000000002,36.5,35.4,65.2,2.0,2,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5
0.51,Stanford,112.53379546409,97.771363609595,0.83440188439608,51.9,48.3,44.6,37.0,16.8,17.0,29.5,28.0,50.3,45.8,37.1,35.5,-109.32000000000016,29.3,33.7,67.3,3.0,9,Kansas,120.21948097731,95.502905709899,0.93381766904825,54.5,47.1,48.9,45.8,19.0,16.3,37.1,29.1,55.7,44.1,34.5,35.9,-109.09000000000003,29.2,31.1,68.3,6.0,2
0.49,Kansas,120.21948097731,95.502905709899,0.93381766904825,54.5,47.1,48.9,45.8,19.0,16.3,37.1,29.1,55.7,44.1,34.5,35.9,-109.09000000000003,29.2,31.1,68.3,6.0,2,Stanford,112.53379546409,97.771363609595,0.83440188439608,51.9,48.3,44.6,37.0,16.8,17.0,29.5,28.0,50.3,45.8,37.1,35.5,-109.32000000000016,29.3,33.7,67.3,3.0,9
1.0,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3,Mercer,108.43075876554,100.96685307278,0.69427338984996,53.9,46.5,37.3,41.6,17.8,19.2,32.6,30.1,51.3,46.8,38.8,30.6,332.5799999999999,37.2,36.3,65.4,0.0,24
0.0,Mercer,108.43075876554,100.96685307278,0.69427338984996,53.9,46.5,37.3,41.6,17.8,19.2,32.6,30.1,51.3,46.8,38.8,30.6,332.5799999999999,37.2,36.3,65.4,0.0,24,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3
1.0,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5,SF Austin,110.79158806431,100.64297231224,0.75116261249013,52.4,50.2,40.1,52.5,16.8,24.4,38.5,29.3,52.3,49.5,35.2,34.8,358.84000000000026,35.8,25.9,63.8,0.0,14
0.0,SF Austin,110.79158806431,100.64297231224,0.75116261249013,52.4,50.2,40.1,52.5,16.8,24.4,38.5,29.3,52.3,49.5,35.2,34.8,358.84000000000026,35.8,25.9,63.8,0.0,14,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5
1.0,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1,Memphis,112.3514279543,96.257596773608,0.85544278419269,52.0,48.1,39.9,33.7,18.8,20.6,36.1,33.2,52.7,48.8,33.5,31.0,-0.20000000000004547,27.2,29.4,69.7,4.0,10
0.0,Memphis,112.3514279543,96.257596773608,0.85544278419269,52.0,48.1,39.9,33.7,18.8,20.6,36.1,33.2,52.7,48.8,33.5,31.0,-0.20000000000004547,27.2,29.4,69.7,4.0,10,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1
1.0,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1,San Diego St,108.4172806901,90.60569326373,0.88734562694143,46.8,44.4,44.9,31.8,15.3,21.1,36.1,29.5,45.4,43.6,33.9,30.8,-100.5200000000001,25.2,31.0,64.4,2.0,6
0.0,San Diego St,108.4172806901,90.60569326373,0.88734562694143,46.8,44.4,44.9,31.8,15.3,21.1,36.1,29.5,45.4,43.6,33.9,30.8,-100.5200000000001,25.2,31.0,64.4,2.0,6,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1
1.0,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13,Stanford,112.53379546409,97.771363609595,0.83440188439608,51.9,48.3,44.6,37.0,16.8,17.0,29.5,28.0,50.3,45.8,37.1,35.5,-109.32000000000016,29.3,33.7,67.3,3.0,9
0.0,Stanford,112.53379546409,97.771363609595,0.83440188439608,51.9,48.3,44.6,37.0,16.8,17.0,29.5,28.0,50.3,45.8,37.1,35.5,-109.32000000000016,29.3,33.7,67.3,3.0,9,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13
1.0,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5
0.0,UCLA,118.47000772059,96.93895398964,0.90942641507251,54.4,50.1,39.0,36.4,14.9,20.5,30.2,28.3,52.8,48.8,39.1,34.6,-371.03,27.5,41.8,70.4,2.0,5,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1
1.0,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4,Baylor,118.09451367792,101.06921194884,0.85696610783523,51.4,48.6,43.7,32.7,18.2,15.9,41.1,32.9,48.2,45.6,38.4,36.7,139.38999999999987,34.5,32.3,62.8,5.0,8
0.0,Baylor,118.09451367792,101.06921194884,0.85696610783523,51.4,48.6,43.7,32.7,18.2,15.9,41.1,32.9,48.2,45.6,38.4,36.7,139.38999999999987,34.5,32.3,62.8,5.0,8,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4
1.0,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7,Iowa St,116.59724585716,96.81974246761,0.89450051232238,53.8,47.1,37.2,31.1,14.4,16.2,28.1,28.3,54.6,45.4,35.1,33.6,201.6300000000001,38.1,33.8,71.9,6.0,6
0.0,Iowa St,116.59724585716,96.81974246761,0.89450051232238,53.8,47.1,37.2,31.1,14.4,16.2,28.1,28.3,54.6,45.4,35.1,33.6,201.6300000000001,38.1,33.8,71.9,6.0,6,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7
1.0,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5,Louisville,119.24280350611,88.213534301661,0.96970813248128,54.0,43.8,40.4,38.2,14.9,25.2,37.3,32.9,53.0,43.9,37.1,29.1,427.39,35.6,30.7,69.0,5.0,1
0.0,Louisville,119.24280350611,88.213534301661,0.96970813248128,54.0,43.8,40.4,38.2,14.9,25.2,37.3,32.9,53.0,43.9,37.1,29.1,427.39,35.6,30.7,69.0,5.0,1,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5
0.51,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3
0.49,Tennessee,116.15219153695,93.576016878014,0.92311640903479,49.3,45.9,41.3,33.1,17.2,17.2,39.7,27.6,49.2,43.9,33.0,34.0,81.60000000000002,30.6,27.3,63.4,1.0,3,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4
0.51,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1
0.49,Virginia,113.2158477936,88.372687291337,0.94526343961944,50.6,43.9,42.4,32.3,16.8,18.8,34.8,26.4,48.9,41.8,36.5,31.9,-1.0099999999997635,29.6,33.9,61.3,4.0,1,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3
1.0,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13
0.0,Dayton,113.21398475358,100.62727498945,0.79500259761799,52.6,49.4,41.3,43.2,18.1,19.1,34.9,28.6,50.7,48.5,37.8,34.3,93.45000000000005,31.6,32.1,65.4,2.0,13,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1
0.51,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1
0.49,Arizona,114.95154040106,86.70577760399,0.96241665637611,51.6,42.2,41.7,34.5,16.0,19.0,37.2,26.0,50.9,40.5,35.6,31.4,120.72000000000014,26.5,26.2,64.6,5.0,1,Wisconsin,121.85980539593,96.581264728026,0.93545041378764,53.1,47.5,44.1,25.9,12.6,15.6,27.9,27.7,51.3,46.2,37.3,34.3,598.0999999999999,39.3,25.3,64.3,6.0,4
1.0,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3
0.0,Michigan St,118.396893669,94.846588491239,0.92760644085554,54.5,46.2,33.5,39.1,17.1,18.3,33.5,27.7,52.1,44.0,39.1,33.2,171.37999999999988,35.8,37.0,66.3,8.0,3,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7
0.51,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4
0.49,Michigan,122.98194989853,99.728998778156,0.91760049373238,55.5,49.6,35.9,27.6,14.8,17.3,28.9,28.9,53.1,50.4,39.4,32.1,545.5899999999999,40.0,32.1,63.0,7.0,4,Kentucky,115.85497589944,95.664264186658,0.90044559390784,49.7,45.0,53.8,37.8,18.1,16.3,42.2,29.9,50.0,44.0,32.5,31.7,-21.979999999999905,28.0,29.4,66.5,2.0,5
1.0,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1
0.0,Florida,115.88364467164,88.760073257108,0.9554883476413,52.7,45.1,43.4,32.6,17.8,21.9,35.6,28.8,51.3,42.9,36.8,33.3,250.08999999999992,35.3,31.5,63.4,7.0,1,Connecticut,111.64675428531,92.752233395806,0.89399306056662,51.4,43.9,38.6,35.5,17.6,19.5,31.2,33.4,48.0,41.4,38.7,32.9,268.41999999999985,33.8,31.6,65.1,3.0,7
