0_ProbWin,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
1.0,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8,Marquette,121.37396032127,101.61475823623,0.88527975053567,57.6,51.9,31.1,35.9,17.1,18.5,27.3,28.9,52.7,50.2,43.0,36.9,509.01,41.1,34.1,71.5,4.0,7
0.0,Marquette,121.37396032127,101.61475823623,0.88527975053567,57.6,51.9,31.1,35.9,17.1,18.5,27.3,28.9,52.7,50.2,43.0,36.9,509.01,41.1,34.1,71.5,4.0,7,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8
1.0,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5,Kent,103.84850232078,102.47314989847,0.53825549856948,48.1,49.6,33.0,34.2,18.1,19.3,38.1,30.0,48.6,47.9,31.4,35.0,-147.3599999999999,35.1,35.7,69.7,0.0,36
0.0,Kent,103.84850232078,102.47314989847,0.53825549856948,48.1,49.6,33.0,34.2,18.1,19.3,38.1,30.0,48.6,47.9,31.4,35.0,-147.3599999999999,35.1,35.7,69.7,0.0,36,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5
0.51,USC,111.20248757513,99.608172135294,0.7800998290179,51.9,49.7,37.2,23.9,15.7,18.0,30.8,31.2,50.5,46.8,36.3,36.5,-21.820000000000164,36.1,36.5,70.5,2.0,16,SMU,118.80156425109,93.676852841885,0.93891391362125,54.7,45.7,36.5,24.5,17.0,18.3,37.5,26.3,51.2,43.5,40.6,32.2,15.11999999999989,36.3,45.3,65.0,2.0,3
0.49,SMU,118.80156425109,93.676852841885,0.93891391362125,54.7,45.7,36.5,24.5,17.0,18.3,37.5,26.3,51.2,43.5,40.6,32.2,15.11999999999989,36.3,45.3,65.0,2.0,3,USC,111.20248757513,99.608172135294,0.7800998290179,51.9,49.7,37.2,23.9,15.7,18.0,30.8,31.2,50.5,46.8,36.3,36.5,-21.820000000000164,36.1,36.5,70.5,2.0,16
1.0,Wichita St,116.90466409535,92.847038754017,0.93399014085761,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,51.0,42.3,40.7,31.0,278.68000000000006,36.4,38.8,70.5,0.0,2,Dayton,110.49481145519,96.543715123651,0.82522916230749,54.2,47.7,43.7,34.6,17.1,20.8,25.8,27.0,51.8,47.2,38.7,32.4,209.5200000000002,38.4,39.4,69.8,1.0,9
0.0,Dayton,110.49481145519,96.543715123651,0.82522916230749,54.2,47.7,43.7,34.6,17.1,20.8,25.8,27.0,51.8,47.2,38.7,32.4,209.5200000000002,38.4,39.4,69.8,1.0,9,Wichita St,116.90466409535,92.847038754017,0.93399014085761,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,51.0,42.3,40.7,31.0,278.68000000000006,36.4,38.8,70.5,0.0,2
1.0,Arizona,116.25542628249,94.309938008192,0.91727126341821,53.7,47.1,41.0,29.2,17.0,17.7,33.3,26.2,51.0,47.9,39.8,30.6,105.87999999999988,30.8,36.6,67.0,3.0,5,St Mary's CA,118.25938836705,94.227577193574,0.93165706346692,57.9,45.2,26.6,25.5,17.3,15.4,33.4,21.4,56.5,45.1,39.9,30.3,805.3799999999999,41.6,28.2,60.8,0.0,4
0.0,St Mary's CA,118.25938836705,94.227577193574,0.93165706346692,57.9,45.2,26.6,25.5,17.3,15.4,33.4,21.4,56.5,45.1,39.9,30.3,805.3799999999999,41.6,28.2,60.8,0.0,4,Arizona,116.25542628249,94.309938008192,0.91727126341821,53.7,47.1,41.0,29.2,17.0,17.7,33.3,26.2,51.0,47.9,39.8,30.6,105.87999999999988,30.8,36.6,67.0,3.0,5
1.0,Butler,117.52861961273,96.955254832327,0.90140831205696,54.6,50.7,36.2,37.5,15.1,20.1,28.1,27.8,54.6,51.0,36.3,33.4,105.41000000000008,37.5,37.6,67.0,7.0,7,MTSU,110.41661500556,96.321049703871,0.82786884452464,54.3,47.4,29.7,37.9,15.6,20.2,30.2,24.3,53.8,46.8,37.0,32.5,-29.399999999999864,30.3,35.4,65.7,0.0,12
0.0,MTSU,110.41661500556,96.321049703871,0.82786884452464,54.3,47.4,29.7,37.9,15.6,20.2,30.2,24.3,53.8,46.8,37.0,32.5,-29.399999999999864,30.3,35.4,65.7,0.0,12,Butler,117.52861961273,96.955254832327,0.90140831205696,54.6,50.7,36.2,37.5,15.1,20.1,28.1,27.8,54.6,51.0,36.3,33.4,105.41000000000008,37.5,37.6,67.0,7.0,7
1.0,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3,Virginia,114.11439512973,86.735215867108,0.95910239887596,52.9,45.7,25.7,34.0,15.6,21.0,28.7,24.2,50.0,45.0,39.3,31.2,66.11999999999989,33.2,39.7,60.3,5.0,2
0.0,Virginia,114.11439512973,86.735215867108,0.95910239887596,52.9,45.7,25.7,34.0,15.6,21.0,28.7,24.2,50.0,45.0,39.3,31.2,66.11999999999989,33.2,39.7,60.3,5.0,2,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3
1.0,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1,Northwestern,111.10289491515,94.699692191783,0.8626028840306,49.7,46.0,30.8,35.5,15.9,18.0,30.9,30.7,48.9,43.9,34.1,33.5,68.38000000000011,35.8,34.4,66.7,2.0,10
0.0,Northwestern,111.10289491515,94.699692191783,0.8626028840306,49.7,46.0,30.8,35.5,15.9,18.0,30.9,30.7,48.9,43.9,34.1,33.5,68.38000000000011,35.8,34.4,66.7,2.0,10,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1
1.0,Purdue,116.0700357579,92.262747377854,0.93338344984923,55.7,46.7,34.3,22.7,18.4,17.0,30.9,24.5,52.5,45.8,40.6,32.3,470.44000000000005,38.0,33.2,70.5,4.0,4,Iowa St,118.10307241885,95.649573590569,0.91871128827515,54.8,49.0,27.6,25.7,14.1,20.0,26.1,32.0,51.2,47.1,40.2,34.8,349.0200000000002,39.5,35.6,69.6,7.0,5
0.0,Iowa St,118.10307241885,95.649573590569,0.91871128827515,54.8,49.0,27.6,25.7,14.1,20.0,26.1,32.0,51.2,47.1,40.2,34.8,349.0200000000002,39.5,35.6,69.6,7.0,5,Purdue,116.0700357579,92.262747377854,0.93338344984923,55.7,46.7,34.3,22.7,18.4,17.0,30.9,24.5,52.5,45.8,40.6,32.3,470.44000000000005,38.0,33.2,70.5,4.0,4
1.0,West Virginia,116.07988974666,89.767032955822,0.95055569976488,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,50.6,46.6,36.1,34.9,-75.56999999999994,33.0,36.3,72.5,7.0,2,Notre Dame,119.51281451283,96.395867926729,0.92215854427481,54.0,49.0,28.2,26.6,13.9,18.8,27.4,31.0,51.3,48.1,38.6,33.7,412.2299999999998,40.8,34.5,68.5,4.0,7
0.0,Notre Dame,119.51281451283,96.395867926729,0.92215854427481,54.0,49.0,28.2,26.6,13.9,18.8,27.4,31.0,51.3,48.1,38.6,33.7,412.2299999999998,40.8,34.5,68.5,4.0,7,West Virginia,116.07988974666,89.767032955822,0.95055569976488,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,50.6,46.6,36.1,34.9,-75.56999999999994,33.0,36.3,72.5,7.0,2
0.51,Wisconsin,113.47709700241,91.493803590613,0.9224630304911,51.7,47.3,32.0,26.4,16.8,19.9,35.5,25.4,50.8,42.6,35.5,37.7,43.67000000000007,36.7,33.4,64.5,3.0,6,Villanova,122.18640902068,92.203118479291,0.96223476492942,57.9,48.1,35.3,21.8,17.1,20.2,29.6,27.6,59.7,48.9,37.0,31.3,373.4399999999998,44.1,40.2,65.8,6.0,1
0.49,Villanova,122.18640902068,92.203118479291,0.96223476492942,57.9,48.1,35.3,21.8,17.1,20.2,29.6,27.6,59.7,48.9,37.0,31.3,373.4399999999998,44.1,40.2,65.8,6.0,1,Wisconsin,113.47709700241,91.493803590613,0.9224630304911,51.7,47.3,32.0,26.4,16.8,19.9,35.5,25.4,50.8,42.6,35.5,37.7,43.67000000000007,36.7,33.4,64.5,3.0,6
1.0,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10,Florida St,116.01403702303,94.317511417548,0.91536768772839,53.9,47.4,37.7,37.3,16.3,19.8,34.0,30.4,54.1,45.1,35.6,34.4,-127.55999999999995,31.3,36.1,72.6,7.0,5
0.0,Florida St,116.01403702303,94.317511417548,0.91536768772839,53.9,47.4,37.7,37.3,16.3,19.8,34.0,30.4,54.1,45.1,35.6,34.4,-127.55999999999995,31.3,36.1,72.6,7.0,5,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10
1.0,Baylor,116.02152921734,92.52561371683,0.93101189674744,52.7,45.2,34.2,30.4,20.7,16.9,40.0,29.7,52.5,44.2,35.3,31.4,116.50999999999999,33.9,34.4,64.8,8.0,4,USC,111.20248757513,99.608172135294,0.7800998290179,51.9,49.7,37.2,23.9,15.7,18.0,30.8,31.2,50.5,46.8,36.3,36.5,-21.820000000000164,36.1,36.5,70.5,2.0,16
0.0,USC,111.20248757513,99.608172135294,0.7800998290179,51.9,49.7,37.2,23.9,15.7,18.0,30.8,31.2,50.5,46.8,36.3,36.5,-21.820000000000164,36.1,36.5,70.5,2.0,16,Baylor,116.02152921734,92.52561371683,0.93101189674744,52.7,45.2,34.2,30.4,20.7,16.9,40.0,29.7,52.5,44.2,35.3,31.4,116.50999999999999,33.9,34.4,64.8,8.0,4
1.0,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3,Michigan St,109.67777350136,94.572600997776,0.84606395202659,53.9,46.3,33.8,35.1,20.7,16.1,29.3,27.3,52.4,43.5,37.6,34.7,290.3499999999997,37.9,32.7,68.2,4.0,11
0.0,Michigan St,109.67777350136,94.572600997776,0.84606395202659,53.9,46.3,33.8,35.1,20.7,16.1,29.3,27.3,52.4,43.5,37.6,34.7,290.3499999999997,37.9,32.7,68.2,4.0,11,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3
0.51,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1,Wichita St,116.90466409535,92.847038754017,0.93399014085761,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,51.0,42.3,40.7,31.0,278.68000000000006,36.4,38.8,70.5,0.0,2
0.49,Wichita St,116.90466409535,92.847038754017,0.93399014085761,54.7,43.9,40.9,35.2,15.9,19.8,33.9,24.2,51.0,42.3,40.7,31.0,278.68000000000006,36.4,38.8,70.5,0.0,2,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1
1.0,Michigan,121.63850381788,97.940835663321,0.92357448295449,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,56.7,49.7,38.1,37.8,633.4500000000003,45.1,28.7,64.0,6.0,6,Louisville,116.19278900009,89.689373534201,0.95153952182038,51.4,45.1,34.8,39.8,16.1,19.8,36.3,28.7,50.2,44.4,35.9,30.9,63.11999999999989,32.4,35.6,69.7,5.0,2
0.0,Louisville,116.19278900009,89.689373534201,0.95153952182038,51.4,45.1,34.8,39.8,16.1,19.8,36.3,28.7,50.2,44.4,35.9,30.9,63.11999999999989,32.4,35.6,69.7,5.0,2,Michigan,121.63850381788,97.940835663321,0.92357448295449,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,56.7,49.7,38.1,37.8,633.4500000000003,45.1,28.7,64.0,6.0,6
1.0,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1,Arkansas,115.36017598483,101.14057488524,0.8194757846221,51.5,48.2,38.8,39.3,16.4,18.3,32.4,33.5,50.2,47.2,36.4,33.2,-156.96000000000004,29.8,37.4,70.9,3.0,10
0.0,Arkansas,115.36017598483,101.14057488524,0.8194757846221,51.5,48.2,38.8,39.3,16.4,18.3,32.4,33.5,50.2,47.2,36.4,33.2,-156.96000000000004,29.8,37.4,70.9,3.0,10,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1
0.51,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4,Rhode Island,110.17211045989,94.894828098215,0.84769781886462,50.7,44.7,39.6,45.4,16.6,19.5,33.1,29.3,50.5,45.3,34.0,29.0,223.79999999999995,32.0,29.8,67.8,1.0,10
0.49,Rhode Island,110.17211045989,94.894828098215,0.84769781886462,50.7,44.7,39.6,45.4,16.6,19.5,33.1,29.3,50.5,45.3,34.0,29.0,223.79999999999995,32.0,29.8,67.8,1.0,10,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4
1.0,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8,Duke,121.0967450871,94.922068764492,0.94271017082655,54.8,47.5,38.9,30.9,16.2,17.2,31.5,29.4,53.8,48.8,37.6,29.5,582.6700000000002,37.7,28.3,69.6,8.0,3
0.0,Duke,121.0967450871,94.922068764492,0.94271017082655,54.8,47.5,38.9,30.9,16.2,17.2,31.5,29.4,53.8,48.8,37.6,29.5,582.6700000000002,37.7,28.3,69.6,8.0,3,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8
1.0,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5,Cincinnati,113.55791871841,91.166046971479,0.92592741688455,51.7,44.7,32.5,29.6,15.2,20.8,35.8,29.6,51.8,41.0,34.3,34.1,-6.360000000000127,36.4,36.8,65.7,2.0,6
0.0,Cincinnati,113.55791871841,91.166046971479,0.92592741688455,51.7,44.7,32.5,29.6,15.2,20.8,35.8,29.6,51.8,41.0,34.3,34.1,-6.360000000000127,36.4,36.8,65.7,2.0,6,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5
0.51,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1,West Virginia,116.07988974666,89.767032955822,0.95055569976488,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,50.6,46.6,36.1,34.9,-75.56999999999994,33.0,36.3,72.5,7.0,2
0.49,West Virginia,116.07988974666,89.767032955822,0.95055569976488,51.8,48.7,38.2,42.2,16.9,28.1,37.7,32.4,50.6,46.6,36.1,34.9,-75.56999999999994,33.0,36.3,72.5,7.0,2,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1
1.0,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3,Purdue,116.0700357579,92.262747377854,0.93338344984923,55.7,46.7,34.3,22.7,18.4,17.0,30.9,24.5,52.5,45.8,40.6,32.3,470.44000000000005,38.0,33.2,70.5,4.0,4
0.0,Purdue,116.0700357579,92.262747377854,0.93338344984923,55.7,46.7,34.3,22.7,18.4,17.0,30.9,24.5,52.5,45.8,40.6,32.3,470.44000000000005,38.0,33.2,70.5,4.0,4,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3
0.51,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4,Michigan,121.63850381788,97.940835663321,0.92357448295449,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,56.7,49.7,38.1,37.8,633.4500000000003,45.1,28.7,64.0,6.0,6
0.49,Michigan,121.63850381788,97.940835663321,0.92357448295449,56.9,51.7,30.5,27.5,14.6,20.1,25.3,29.4,56.7,49.7,38.1,37.8,633.4500000000003,45.1,28.7,64.0,6.0,6,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4
0.51,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10,Arizona,116.25542628249,94.309938008192,0.91727126341821,53.7,47.1,41.0,29.2,17.0,17.7,33.3,26.2,51.0,47.9,39.8,30.6,105.87999999999988,30.8,36.6,67.0,3.0,5
0.49,Arizona,116.25542628249,94.309938008192,0.91727126341821,53.7,47.1,41.0,29.2,17.0,17.7,33.3,26.2,51.0,47.9,39.8,30.6,105.87999999999988,30.8,36.6,67.0,3.0,5,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10
0.51,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3,Wisconsin,113.47709700241,91.493803590613,0.9224630304911,51.7,47.3,32.0,26.4,16.8,19.9,35.5,25.4,50.8,42.6,35.5,37.7,43.67000000000007,36.7,33.4,64.5,3.0,6
0.49,Wisconsin,113.47709700241,91.493803590613,0.9224630304911,51.7,47.3,32.0,26.4,16.8,19.9,35.5,25.4,50.8,42.6,35.5,37.7,43.67000000000007,36.7,33.4,64.5,3.0,6,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3
1.0,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5
0.0,UCLA,121.700387652,99.197557429142,0.91302647619127,59.5,48.4,26.9,25.8,15.4,16.2,29.4,28.3,58.8,45.0,40.5,36.2,219.5999999999999,37.6,36.0,75.4,4.0,5,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1
1.0,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1,Butler,117.52861961273,96.955254832327,0.90140831205696,54.6,50.7,36.2,37.5,15.1,20.1,28.1,27.8,54.6,51.0,36.3,33.4,105.41000000000008,37.5,37.6,67.0,7.0,7
0.0,Butler,117.52861961273,96.955254832327,0.90140831205696,54.6,50.7,36.2,37.5,15.1,20.1,28.1,27.8,54.6,51.0,36.3,33.4,105.41000000000008,37.5,37.6,67.0,7.0,7,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1
1.0,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8,Baylor,116.02152921734,92.52561371683,0.93101189674744,52.7,45.2,34.2,30.4,20.7,16.9,40.0,29.7,52.5,44.2,35.3,31.4,116.50999999999999,33.9,34.4,64.8,8.0,4
0.0,Baylor,116.02152921734,92.52561371683,0.93101189674744,52.7,45.2,34.2,30.4,20.7,16.9,40.0,29.7,52.5,44.2,35.3,31.4,116.50999999999999,33.9,34.4,64.8,8.0,4,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8
1.0,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10
0.0,Xavier,114.47383999221,97.344060847149,0.86577271961663,51.6,51.8,41.2,33.7,18.6,17.8,35.2,25.0,52.0,52.5,34.0,33.8,-87.36000000000013,36.4,39.2,68.7,2.0,10,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1
1.0,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3
0.0,Kansas,120.37066978055,94.382394851902,0.94251595226514,55.9,47.9,36.8,30.8,18.1,18.6,34.3,30.4,53.2,45.0,40.5,35.7,245.3699999999999,35.5,33.4,71.6,10.0,3,Oregon,115.96104501954,93.708751458536,0.92057764144987,55.6,46.1,34.4,26.6,17.0,20.1,32.0,29.8,54.8,45.8,37.9,31.1,324.97,39.1,37.2,68.5,2.0,4
0.51,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1
0.49,Kentucky,119.24172830522,91.522042757008,0.95446147136552,53.2,47.4,41.7,34.7,16.0,19.4,34.0,27.2,53.4,48.0,35.3,30.7,111.58999999999992,31.6,32.7,74.6,3.0,1,North Carolina,120.97017937859,93.090440832064,0.95314388959443,52.3,48.5,33.1,31.4,16.4,18.7,42.0,25.1,51.1,46.7,36.7,34.2,-246.48000000000002,30.0,39.4,72.7,8.0,1
1.0,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3
0.0,Florida,115.6699325979,89.268210943098,0.95164377191878,51.5,45.6,40.4,33.9,16.6,21.1,31.9,29.2,49.9,45.5,36.3,30.7,347.01,36.2,31.5,70.4,1.0,3,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8
1.0,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8
0.0,South Carolina,105.20072943861,88.304293581505,0.88220070305236,46.7,45.0,39.9,46.7,19.0,24.5,33.8,31.6,45.0,45.3,33.4,29.6,122.1400000000001,33.7,33.9,69.6,2.0,8,Gonzaga,119.77503374295,87.979707843381,0.97201912657002,58.0,41.6,38.2,26.0,15.9,17.7,29.9,25.4,58.4,40.0,38.2,30.0,291.32000000000016,32.6,31.8,71.8,6.0,1
