0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
0.0,1297.0,1403.0,N Kentucky,108.36962424932,101.59807894641,0.67743672658776,55.0,48.9,35.5,35.2,17.6,18.5,30.7,26.5,55.3,49.5,36.4,31.9,260.1199999999999,41.5,39.2,69.6,0.0,25,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
1.0,1414.0,1243.0,UC Irvine,105.5082292148,97.046037646149,0.72341000796588,51.4,43.7,28.6,33.8,17.1,16.7,33.6,26.4,50.3,40.7,36.0,33.3,63.08999999999992,32.0,32.7,66.5,1.0,19,Kansas St,106.48598876096,87.508702972003,0.90526673187879,49.5,48.1,30.7,30.5,17.4,22.9,28.1,25.6,49.0,49.1,33.6,31.2,-51.83999999999969,38.2,42.8,64.7,7.0,6
0.0,1243.0,1414.0,Kansas St,106.48598876096,87.508702972003,0.90526673187879,49.5,48.1,30.7,30.5,17.4,22.9,28.1,25.6,49.0,49.1,33.6,31.2,-51.83999999999969,38.2,42.8,64.7,7.0,6,UC Irvine,105.5082292148,97.046037646149,0.72341000796588,51.4,43.7,28.6,33.8,17.1,16.7,33.6,26.4,50.3,40.7,36.0,33.3,63.08999999999992,32.0,32.7,66.5,1.0,19
1.0,1416.0,1433.0,UCF,111.13176838119,93.893033773913,0.87418117210306,52.7,45.5,46.4,29.6,17.5,18.3,29.6,29.5,52.5,44.6,35.4,31.3,79.15000000000009,36.1,38.3,66.4,1.0,12,VCU,103.96504147335,86.932970739538,0.88670821617829,50.6,43.0,36.0,37.2,20.1,23.5,31.0,30.6,53.7,43.8,30.7,27.6,339.92999999999995,41.1,33.4,69.7,1.0,10
0.0,1433.0,1416.0,VCU,103.96504147335,86.932970739538,0.88670821617829,50.6,43.0,36.0,37.2,20.1,23.5,31.0,30.6,53.7,43.8,30.7,27.6,339.92999999999995,41.1,33.4,69.7,1.0,10,UCF,111.13176838119,93.893033773913,0.87418117210306,52.7,45.5,46.4,29.6,17.5,18.3,29.6,29.5,52.5,44.6,35.4,31.3,79.15000000000009,36.1,38.3,66.4,1.0,12
1.0,1438.0,1205.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Gardner Webb,105.50122405208,107.24659008167,0.45296587579881,54.8,50.2,39.2,27.7,16.8,18.1,22.6,31.0,53.8,49.9,37.7,33.8,-114.78999999999974,37.3,45.0,68.5,0.0,42
0.0,1205.0,1438.0,Gardner Webb,105.50122405208,107.24659008167,0.45296587579881,54.8,50.2,39.2,27.7,16.8,18.1,22.6,31.0,53.8,49.9,37.7,33.8,-114.78999999999974,37.3,45.0,68.5,0.0,42,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
1.0,1439.0,1387.0,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3,St Louis,101.09854814876,95.377959392089,0.66147065542099,46.8,46.9,39.7,32.9,19.0,19.4,36.1,25.3,47.1,46.9,30.8,31.3,-185.32000000000005,32.6,38.0,67.6,0.0,26
0.0,1387.0,1439.0,St Louis,101.09854814876,95.377959392089,0.66147065542099,46.8,46.9,39.7,32.9,19.0,19.4,36.1,25.3,47.1,46.9,30.8,31.3,-185.32000000000005,32.6,38.0,67.6,0.0,26,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3
1.0,1449.0,1429.0,Washington,105.96690651321,93.410533458994,0.81006173266018,52.1,47.3,35.1,34.5,19.8,24.0,29.6,34.4,52.3,46.0,34.6,33.1,208.64999999999986,39.8,35.3,67.2,1.0,13,Utah St,111.19385206051,95.887369158633,0.8459469367555,54.3,46.2,36.7,34.1,17.9,17.2,31.7,22.2,54.7,42.1,35.7,34.8,-38.87999999999988,38.0,40.1,69.3,0.0,9
0.0,1429.0,1449.0,Utah St,111.19385206051,95.887369158633,0.8459469367555,54.3,46.2,36.7,34.1,17.9,17.2,31.7,22.2,54.7,42.1,35.7,34.8,-38.87999999999988,38.0,40.1,69.3,0.0,9,Washington,105.96690651321,93.410533458994,0.81006173266018,52.1,47.3,35.1,34.5,19.8,24.0,29.6,34.4,52.3,46.0,34.6,33.1,208.64999999999986,39.8,35.3,67.2,1.0,13
1.0,1120.0,1242.0,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4,Kansas,112.54786969697,92.240378758306,0.9079015270764,52.3,47.8,32.9,27.7,18.7,18.5,29.7,28.3,52.2,45.9,35.0,33.6,-166.03999999999996,35.0,41.4,71.4,8.0,5
0.0,1242.0,1120.0,Kansas,112.54786969697,92.240378758306,0.9079015270764,52.3,47.8,32.9,27.7,18.7,18.5,29.7,28.3,52.2,45.9,35.0,33.6,-166.03999999999996,35.0,41.4,71.4,8.0,5,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4
1.0,1199.0,1293.0,Florida St,111.29575002604,92.062229908765,0.89860798945659,50.7,47.3,36.3,36.1,19.2,20.3,33.1,26.9,51.0,46.2,33.6,32.6,22.0,38.3,38.8,69.9,7.0,4,Murray St,110.49640230391,98.489983511292,0.7896510394641,55.2,46.4,33.2,28.4,17.2,19.5,32.4,30.0,57.2,48.4,34.4,28.5,260.4599999999999,36.9,35.4,70.0,0.0,13
0.0,1293.0,1199.0,Murray St,110.49640230391,98.489983511292,0.7896510394641,55.2,46.4,33.2,28.4,17.2,19.5,32.4,30.0,57.2,48.4,34.4,28.5,260.4599999999999,36.9,35.4,70.0,0.0,13,Florida St,111.29575002604,92.062229908765,0.89860798945659,50.7,47.3,36.3,36.1,19.2,20.3,33.1,26.9,51.0,46.2,33.6,32.6,22.0,38.3,38.8,69.9,7.0,4
1.0,1211.0,1124.0,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1,Baylor,112.02382223311,98.083980920827,0.82174369421004,50.9,48.6,32.6,36.5,19.9,18.5,38.1,28.8,50.9,47.1,34.0,34.1,84.61999999999989,40.4,37.8,66.6,4.0,11
0.0,1124.0,1211.0,Baylor,112.02382223311,98.083980920827,0.82174369421004,50.9,48.6,32.6,36.5,19.9,18.5,38.1,28.8,50.9,47.1,34.0,34.1,84.61999999999989,40.4,37.8,66.6,4.0,11,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1
1.0,1246.0,1459.0,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2,Wofford,115.80149781799,97.875309162219,0.87370326706086,57.8,50.2,27.7,31.8,16.2,19.3,32.3,24.6,54.3,50.9,41.6,32.7,495.05999999999995,43.5,40.2,67.1,0.0,5
0.0,1459.0,1246.0,Wofford,115.80149781799,97.875309162219,0.87370326706086,57.8,50.2,27.7,31.8,16.2,19.3,32.3,24.6,54.3,50.9,41.6,32.7,495.05999999999995,43.5,40.2,67.1,0.0,5,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2
1.0,1261.0,1268.0,LSU,118.25329576476,97.062644855905,0.90644081481713,51.7,50.2,37.7,34.2,18.2,20.7,37.3,30.4,53.4,49.7,32.3,34.1,-225.4200000000003,34.3,39.1,71.2,6.0,5,Maryland,112.45764889401,93.827226235216,0.88922987573354,51.9,46.0,32.9,26.6,19.8,14.3,33.9,24.7,51.3,44.7,35.3,32.0,45.299999999999955,37.0,39.4,67.6,1.0,6
0.0,1268.0,1261.0,Maryland,112.45764889401,93.827226235216,0.88922987573354,51.9,46.0,32.9,26.6,19.8,14.3,33.9,24.7,51.3,44.7,35.3,32.0,45.299999999999955,37.0,39.4,67.6,1.0,6,LSU,118.25329576476,97.062644855905,0.90644081481713,51.7,50.2,37.7,34.2,18.2,20.7,37.3,30.4,53.4,49.7,32.3,34.1,-225.4200000000003,34.3,39.1,71.2,6.0,5
1.0,1276.0,1196.0,Michigan,115.25883742987,86.247129219232,0.96559628494067,52.1,44.1,27.0,24.9,13.5,18.3,24.5,25.5,51.8,44.5,35.0,28.9,566.01,40.2,29.1,65.8,4.0,2,Florida,109.81682287842,91.378515768379,0.89223132327418,49.9,48.4,30.4,33.6,18.0,22.6,31.1,31.7,49.8,48.6,33.5,32.0,237.89999999999986,43.4,38.0,64.2,2.0,7
0.0,1196.0,1276.0,Florida,109.81682287842,91.378515768379,0.89223132327418,49.9,48.4,30.4,33.6,18.0,22.6,31.1,31.7,49.8,48.6,33.5,32.0,237.89999999999986,43.4,38.0,64.2,2.0,7,Michigan,115.25883742987,86.247129219232,0.96559628494067,52.1,44.1,27.0,24.9,13.5,18.3,24.5,25.5,51.8,44.5,35.0,28.9,566.01,40.2,29.1,65.8,4.0,2
1.0,1277.0,1278.0,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1,Minnesota,109.5196023917,96.565377776431,0.80963769596794,48.3,49.1,42.0,28.3,17.6,16.6,31.9,28.1,48.4,48.3,32.1,33.9,-217.95000000000005,28.8,33.7,68.9,3.0,12
0.0,1278.0,1277.0,Minnesota,109.5196023917,96.565377776431,0.80963769596794,48.3,49.1,42.0,28.3,17.6,16.6,31.9,28.1,48.4,48.3,32.1,33.9,-217.95000000000005,28.8,33.7,68.9,3.0,12,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1
1.0,1345.0,1437.0,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3,Villanova,115.13784678773,98.698159330465,0.85467311414856,53.4,49.9,35.3,28.6,17.0,18.1,30.8,27.3,53.9,49.7,35.3,33.5,572.0,53.5,39.3,65.1,1.0,7
0.0,1437.0,1345.0,Villanova,115.13784678773,98.698159330465,0.85467311414856,53.4,49.9,35.3,28.6,17.0,18.1,30.8,27.3,53.9,49.7,35.3,33.5,572.0,53.5,39.3,65.1,1.0,7,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3
1.0,1181.0,1416.0,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1,UCF,111.13176838119,93.893033773913,0.87418117210306,52.7,45.5,46.4,29.6,17.5,18.3,29.6,29.5,52.5,44.6,35.4,31.3,79.15000000000009,36.1,38.3,66.4,1.0,12
0.0,1416.0,1181.0,UCF,111.13176838119,93.893033773913,0.87418117210306,52.7,45.5,46.4,29.6,17.5,18.3,29.6,29.5,52.5,44.6,35.4,31.3,79.15000000000009,36.1,38.3,66.4,1.0,12,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1
1.0,1222.0,1326.0,Houston,114.1039051875,90.934920217875,0.93150890619424,52.1,42.4,31.9,37.6,16.8,18.2,34.7,26.2,50.8,43.1,35.9,27.6,405.7499999999998,42.9,41.1,67.4,2.0,4,Ohio St,108.34311353988,94.096342166738,0.83497653338057,50.5,48.2,34.0,31.8,18.7,18.4,27.7,26.1,49.9,47.4,34.3,33.0,127.50999999999999,39.7,37.4,67.2,1.0,12
0.0,1326.0,1222.0,Ohio St,108.34311353988,94.096342166738,0.83497653338057,50.5,48.2,34.0,31.8,18.7,18.4,27.7,26.1,49.9,47.4,34.3,33.0,127.50999999999999,39.7,37.4,67.2,1.0,12,Houston,114.1039051875,90.934920217875,0.93150890619424,52.1,42.4,31.9,37.6,16.8,18.2,34.7,26.2,50.8,43.1,35.9,27.6,405.7499999999998,42.9,41.1,67.4,2.0,4
1.0,1314.0,1449.0,North Carolina,119.22912978357,91.238149018938,0.95593823513112,52.9,48.3,30.9,28.9,17.1,18.5,34.6,23.2,51.9,47.5,36.5,32.9,-87.90000000000009,35.9,42.5,76.3,9.0,2,Washington,105.96690651321,93.410533458994,0.81006173266018,52.1,47.3,35.1,34.5,19.8,24.0,29.6,34.4,52.3,46.0,34.6,33.1,208.64999999999986,39.8,35.3,67.2,1.0,13
0.0,1449.0,1314.0,Washington,105.96690651321,93.410533458994,0.81006173266018,52.1,47.3,35.1,34.5,19.8,24.0,29.6,34.4,52.3,46.0,34.6,33.1,208.64999999999986,39.8,35.3,67.2,1.0,13,North Carolina,119.22912978357,91.238149018938,0.95593823513112,52.9,48.3,30.9,28.9,17.1,18.5,34.6,23.2,51.9,47.5,36.5,32.9,-87.90000000000009,35.9,42.5,76.3,9.0,2
1.0,1332.0,1414.0,Oregon,106.42440589802,92.895687204385,0.82685696083156,51.7,46.8,30.3,35.3,17.8,21.0,29.7,28.1,51.9,49.0,34.3,29.4,19.109999999999673,39.3,45.2,65.3,0.0,11,UC Irvine,105.5082292148,97.046037646149,0.72341000796588,51.4,43.7,28.6,33.8,17.1,16.7,33.6,26.4,50.3,40.7,36.0,33.3,63.08999999999992,32.0,32.7,66.5,1.0,19
0.0,1414.0,1332.0,UC Irvine,105.5082292148,97.046037646149,0.72341000796588,51.4,43.7,28.6,33.8,17.1,16.7,33.6,26.4,50.3,40.7,36.0,33.3,63.08999999999992,32.0,32.7,66.5,1.0,19,Oregon,106.42440589802,92.895687204385,0.82685696083156,51.7,46.8,30.3,35.3,17.8,21.0,29.7,28.1,51.9,49.0,34.3,29.4,19.109999999999673,39.3,45.2,65.3,0.0,11
1.0,1397.0,1234.0,Tennessee,122.87244227756,95.036875161629,0.9504588178248,55.3,47.4,33.4,34.4,15.9,18.2,31.6,30.3,55.7,44.6,36.2,34.4,-217.9599999999998,31.8,39.8,68.8,7.0,2,Iowa,116.39640078835,100.5043080951,0.84398884102937,52.6,51.6,42.3,28.8,17.2,18.5,29.9,29.0,51.5,53.4,36.1,32.6,58.25999999999999,39.0,41.4,70.9,3.0,9
0.0,1234.0,1397.0,Iowa,116.39640078835,100.5043080951,0.84398884102937,52.6,51.6,42.3,28.8,17.2,18.5,29.9,29.0,51.5,53.4,36.1,32.6,58.25999999999999,39.0,41.4,70.9,3.0,9,Tennessee,122.87244227756,95.036875161629,0.9504588178248,55.3,47.4,33.4,34.4,15.9,18.2,31.6,30.3,55.7,44.6,36.2,34.4,-217.9599999999998,31.8,39.8,68.8,7.0,2
1.0,1403.0,1138.0,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3,Buffalo,113.22210290549,95.191552377471,0.8802492173434,53.4,47.2,32.2,31.5,15.6,20.4,31.6,26.7,55.8,48.8,33.6,29.7,402.8699999999999,43.9,36.1,75.3,1.0,6
0.0,1138.0,1403.0,Buffalo,113.22210290549,95.191552377471,0.8802492173434,53.4,47.2,32.2,31.5,15.6,20.4,31.6,26.7,55.8,48.8,33.6,29.7,402.8699999999999,43.9,36.1,75.3,1.0,6,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
1.0,1438.0,1328.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Oklahoma,108.8707901114,92.766656086716,0.86305000418306,50.2,47.1,31.4,24.1,17.4,17.5,26.2,27.9,49.6,45.0,34.2,33.3,-229.85999999999967,33.2,41.0,70.4,3.0,10
0.0,1328.0,1438.0,Oklahoma,108.8707901114,92.766656086716,0.86305000418306,50.2,47.1,31.4,24.1,17.4,17.5,26.2,27.9,49.6,45.0,34.2,33.3,-229.85999999999967,33.2,41.0,70.4,3.0,10,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
1.0,1439.0,1251.0,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3,Liberty,108.69876495566,99.692413914898,0.73000436912003,56.1,48.7,26.0,32.4,17.2,20.8,25.7,26.5,56.9,48.4,36.6,32.9,316.6100000000001,42.0,37.1,63.2,0.0,16
0.0,1251.0,1439.0,Liberty,108.69876495566,99.692413914898,0.73000436912003,56.1,48.7,26.0,32.4,17.2,20.8,25.7,26.5,56.9,48.4,36.6,32.9,316.6100000000001,42.0,37.1,63.2,0.0,16,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3
1.0,1211.0,1199.0,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1,Florida St,111.29575002604,92.062229908765,0.89860798945659,50.7,47.3,36.3,36.1,19.2,20.3,33.1,26.9,51.0,46.2,33.6,32.6,22.0,38.3,38.8,69.9,7.0,4
0.0,1199.0,1211.0,Florida St,111.29575002604,92.062229908765,0.89860798945659,50.7,47.3,36.3,36.1,19.2,20.3,33.1,26.9,51.0,46.2,33.6,32.6,22.0,38.3,38.8,69.9,7.0,4,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1
1.0,1345.0,1397.0,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3,Tennessee,122.87244227756,95.036875161629,0.9504588178248,55.3,47.4,33.4,34.4,15.9,18.2,31.6,30.3,55.7,44.6,36.2,34.4,-217.9599999999998,31.8,39.8,68.8,7.0,2
0.0,1397.0,1345.0,Tennessee,122.87244227756,95.036875161629,0.9504588178248,55.3,47.4,33.4,34.4,15.9,18.2,31.6,30.3,55.7,44.6,36.2,34.4,-217.9599999999998,31.8,39.8,68.8,7.0,2,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3
1.0,1403.0,1276.0,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3,Michigan,115.25883742987,86.247129219232,0.96559628494067,52.1,44.1,27.0,24.9,13.5,18.3,24.5,25.5,51.8,44.5,35.0,28.9,566.01,40.2,29.1,65.8,4.0,2
0.0,1276.0,1403.0,Michigan,115.25883742987,86.247129219232,0.96559628494067,52.1,44.1,27.0,24.9,13.5,18.3,24.5,25.5,51.8,44.5,35.0,28.9,566.01,40.2,29.1,65.8,4.0,2,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
1.0,1438.0,1332.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Oregon,106.42440589802,92.895687204385,0.82685696083156,51.7,46.8,30.3,35.3,17.8,21.0,29.7,28.1,51.9,49.0,34.3,29.4,19.109999999999673,39.3,45.2,65.3,0.0,11
0.0,1332.0,1438.0,Oregon,106.42440589802,92.895687204385,0.82685696083156,51.7,46.8,30.3,35.3,17.8,21.0,29.7,28.1,51.9,49.0,34.3,29.4,19.109999999999673,39.3,45.2,65.3,0.0,11,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
1.0,1120.0,1314.0,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4,North Carolina,119.22912978357,91.238149018938,0.95593823513112,52.9,48.3,30.9,28.9,17.1,18.5,34.6,23.2,51.9,47.5,36.5,32.9,-87.90000000000009,35.9,42.5,76.3,9.0,2
0.0,1314.0,1120.0,North Carolina,119.22912978357,91.238149018938,0.95593823513112,52.9,48.3,30.9,28.9,17.1,18.5,34.6,23.2,51.9,47.5,36.5,32.9,-87.90000000000009,35.9,42.5,76.3,9.0,2,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4
1.0,1181.0,1439.0,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3
0.0,1439.0,1181.0,Virginia Tech,118.02853540395,94.262099664213,0.92993837302499,56.4,48.9,31.4,26.4,17.5,21.7,29.8,27.4,54.2,48.0,39.4,33.2,109.67999999999984,45.0,50.1,65.0,2.0,3,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1
1.0,1246.0,1222.0,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2,Houston,114.1039051875,90.934920217875,0.93150890619424,52.1,42.4,31.9,37.6,16.8,18.2,34.7,26.2,50.8,43.1,35.9,27.6,405.7499999999998,42.9,41.1,67.4,2.0,4
0.0,1222.0,1246.0,Houston,114.1039051875,90.934920217875,0.93150890619424,52.1,42.4,31.9,37.6,16.8,18.2,34.7,26.2,50.8,43.1,35.9,27.6,405.7499999999998,42.9,41.1,67.4,2.0,4,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2
1.0,1277.0,1261.0,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1,LSU,118.25329576476,97.062644855905,0.90644081481713,51.7,50.2,37.7,34.2,18.2,20.7,37.3,30.4,53.4,49.7,32.3,34.1,-225.4200000000003,34.3,39.1,71.2,6.0,5
0.0,1261.0,1277.0,LSU,118.25329576476,97.062644855905,0.90644081481713,51.7,50.2,37.7,34.2,18.2,20.7,37.3,30.4,53.4,49.7,32.3,34.1,-225.4200000000003,34.3,39.1,71.2,6.0,5,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1
1.0,1403.0,1211.0,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1
0.0,1211.0,1403.0,Gonzaga,124.11094991034,91.590272229297,0.97052471734772,59.6,44.2,36.0,25.1,14.5,18.9,30.6,27.1,62.3,43.1,36.5,30.9,219.30999999999972,35.3,34.6,71.9,2.0,1,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
1.0,1438.0,1345.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3
