0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
0.0,1463.0,1345.0,Yale,99.77868946601,98.436558858583,0.5388557823569,50.1,48.9,32.7,31.1,18.3,18.2,25.6,26.5,50.5,51.1,32.9,30.4,-58.210000000000264,36.3,41.2,69.8,0.0,37,Purdue,122.63005888206,97.516121635686,0.93309768102296,57.0,49.6,36.3,21.4,17.3,14.1,35.2,23.6,55.9,49.2,39.1,33.5,155.31000000000017,39.1,41.0,66.8,6.0,4
1.0,1395.0,1371.0,TCU,107.37454880639,92.867526532448,0.84147115682901,48.9,47.7,31.2,26.7,21.6,18.4,37.8,26.1,50.5,47.9,30.3,31.5,-120.30000000000007,32.0,34.6,66.9,5.0,10,Seton Hall,106.77429046999,93.285092163649,0.82536878552007,47.6,45.4,30.8,27.8,17.5,18.5,32.7,29.1,46.2,44.8,33.3,31.0,122.18000000000006,35.6,34.3,68.6,2.0,11
0.0,1371.0,1395.0,Seton Hall,106.77429046999,93.285092163649,0.82536878552007,47.6,45.4,30.8,27.8,17.5,18.5,32.7,29.1,46.2,44.8,33.3,31.0,122.18000000000006,35.6,34.3,68.6,2.0,11,TCU,107.37454880639,92.867526532448,0.84147115682901,48.9,47.7,31.2,26.7,21.6,18.4,37.8,26.1,50.5,47.9,30.3,31.5,-120.30000000000007,32.0,34.6,66.9,5.0,10
1.0,1400.0,1439.0,Texas,111.54730667703,90.498861438415,0.91719125323402,50.1,46.5,32.3,36.8,18.2,23.3,31.9,30.0,50.9,46.1,32.3,31.6,97.87999999999988,36.0,33.7,64.1,4.0,4,Virginia Tech,114.68835594153,94.937521461537,0.89784390057502,55.2,48.7,23.7,25.2,17.0,18.8,28.1,26.1,52.5,49.4,39.3,31.7,454.1199999999999,41.4,37.0,64.1,3.0,6
0.0,1439.0,1400.0,Virginia Tech,114.68835594153,94.937521461537,0.89784390057502,55.2,48.7,23.7,25.2,17.0,18.8,28.1,26.1,52.5,49.4,39.3,31.7,454.1199999999999,41.4,37.0,64.1,3.0,6,Texas,111.54730667703,90.498861438415,0.91719125323402,50.1,46.5,32.3,36.8,18.2,23.3,31.9,30.0,50.9,46.1,32.3,31.6,97.87999999999988,36.0,33.7,64.1,4.0,4
1.0,1403.0,1286.0,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3,Montana St,102.99990179417,100.83640322107,0.56073090310687,54.1,48.6,40.5,36.2,18.5,18.3,26.7,23.3,53.2,48.2,37.2,32.8,161.6800000000003,36.0,35.9,68.0,0.0,32
0.0,1286.0,1403.0,Montana St,102.99990179417,100.83640322107,0.56073090310687,54.1,48.6,40.5,36.2,18.5,18.3,26.7,23.3,53.2,48.2,37.2,32.8,161.6800000000003,36.0,35.9,68.0,0.0,32,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3
1.0,1437.0,1174.0,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3,Delaware,106.83770733175,103.22130314661,0.59772869691586,53.5,49.3,34.6,29.3,18.4,18.5,26.8,31.2,54.2,47.5,35.0,34.9,94.55999999999995,38.2,35.6,67.6,0.0,37
0.0,1174.0,1437.0,Delaware,106.83770733175,103.22130314661,0.59772869691586,53.5,49.3,34.6,29.3,18.4,18.5,26.8,31.2,54.2,47.5,35.0,34.9,94.55999999999995,38.2,35.6,67.6,0.0,37,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3
1.0,1458.0,1159.0,Wisconsin,110.13942299219,93.796287563755,0.86379217194529,48.2,49.4,32.3,27.7,12.7,16.9,25.8,24.0,48.9,49.9,31.3,32.3,38.289999999999964,36.0,33.7,67.5,7.0,9,Colgate,106.41615496006,103.56104455126,0.57755777751968,55.9,49.0,26.8,24.3,16.9,16.2,26.5,24.8,52.7,48.2,40.2,33.7,478.56999999999994,42.0,35.9,68.2,1.0,30
0.0,1159.0,1458.0,Colgate,106.41615496006,103.56104455126,0.57755777751968,55.9,49.0,26.8,24.3,16.9,16.2,26.5,24.8,52.7,48.2,40.2,33.7,478.56999999999994,42.0,35.9,68.2,1.0,30,Wisconsin,110.13942299219,93.796287563755,0.86379217194529,48.2,49.4,32.3,27.7,12.7,16.9,25.8,24.0,48.9,49.9,31.3,32.3,38.289999999999964,36.0,33.7,67.5,7.0,9
1.0,1116.0,1308.0,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5,New Mexico St,106.04852448564,97.458933319891,0.72538954786036,52.2,45.5,35.4,27.8,20.7,16.9,33.3,26.2,54.1,45.8,33.0,30.0,78.29999999999995,41.1,42.6,67.3,1.0,21
0.0,1308.0,1116.0,New Mexico St,106.04852448564,97.458933319891,0.72538954786036,52.2,45.5,35.4,27.8,20.7,16.9,33.3,26.2,54.1,45.8,33.0,30.0,78.29999999999995,41.1,42.6,67.3,1.0,21,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5
1.0,1211.0,1272.0,Gonzaga,120.87999451898,88.481028436058,0.97309360482733,59.4,43.2,29.7,22.2,15.9,17.0,29.0,23.0,60.9,41.6,37.9,30.7,300.92999999999984,35.4,33.9,73.8,7.0,1,Memphis,110.39663311224,93.182546980595,0.87538892171683,52.6,46.5,38.4,32.9,22.9,20.9,37.5,31.0,52.0,45.3,35.9,32.1,-268.15999999999985,30.8,42.8,71.5,3.0,7
0.0,1272.0,1211.0,Memphis,110.39663311224,93.182546980595,0.87538892171683,52.6,46.5,38.4,32.9,22.9,20.9,37.5,31.0,52.0,45.3,35.9,32.1,-268.15999999999985,30.8,42.8,71.5,3.0,7,Gonzaga,120.87999451898,88.481028436058,0.97309360482733,59.4,43.2,29.7,22.2,15.9,17.0,29.0,23.0,60.9,41.6,37.9,30.7,300.92999999999984,35.4,33.9,73.8,7.0,1
1.0,1242.0,1166.0,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2,Creighton,104.18713926209,92.280238100442,0.80148870400239,50.9,44.9,26.0,20.3,20.5,15.5,28.6,28.4,53.9,43.5,30.7,31.7,107.61999999999989,38.2,33.6,67.9,2.0,14
0.0,1166.0,1242.0,Creighton,104.18713926209,92.280238100442,0.80148870400239,50.9,44.9,26.0,20.3,20.5,15.5,28.6,28.4,53.9,43.5,30.7,31.7,107.61999999999989,38.2,33.6,67.9,2.0,14,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2
1.0,1276.0,1397.0,Michigan,113.88480804642,96.680862039997,0.86799866153624,52.3,50.3,28.9,26.6,17.1,15.0,31.2,23.8,53.0,50.8,34.0,33.0,-20.500000000000227,32.3,33.9,67.2,4.0,8,Tennessee,110.08587164901,86.931526320697,0.93794146628897,50.3,46.2,29.6,31.6,18.0,22.9,32.8,27.4,48.0,45.8,35.8,31.2,227.77999999999997,40.7,39.4,68.3,5.0,2
0.0,1397.0,1276.0,Tennessee,110.08587164901,86.931526320697,0.93794146628897,50.3,46.2,29.6,31.6,18.0,22.9,32.8,27.4,48.0,45.8,35.8,31.2,227.77999999999997,40.7,39.4,68.3,5.0,2,Michigan,113.88480804642,96.680862039997,0.86799866153624,52.3,50.3,28.9,26.6,17.1,15.0,31.2,23.8,53.0,50.8,34.0,33.0,-20.500000000000227,32.3,33.9,67.2,4.0,8
1.0,1314.0,1124.0,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8,Baylor,117.4986960698,90.715058861255,0.95143620905204,52.9,47.8,28.5,26.9,18.2,22.9,36.3,28.4,53.5,49.5,34.6,29.9,231.01000000000022,37.7,35.9,68.6,8.0,2
0.0,1124.0,1314.0,Baylor,117.4986960698,90.715058861255,0.95143620905204,52.9,47.8,28.5,26.9,18.2,22.9,36.3,28.4,53.5,49.5,34.6,29.9,231.01000000000022,37.7,35.9,68.6,8.0,2,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8
1.0,1344.0,1350.0,Providence,111.56283235149,96.926485284528,0.8344230035917,50.3,46.7,38.5,26.3,17.3,15.8,30.5,28.0,49.6,46.6,34.3,31.2,180.51,38.1,36.1,66.5,3.0,12,Richmond,107.71591223465,99.424541949495,0.71527246881781,51.5,50.5,30.9,23.5,14.4,18.9,22.4,27.2,52.2,50.0,33.8,34.3,195.08999999999992,42.0,35.7,67.8,0.0,21
0.0,1350.0,1344.0,Richmond,107.71591223465,99.424541949495,0.71527246881781,51.5,50.5,30.9,23.5,14.4,18.9,22.4,27.2,52.2,50.0,33.8,34.3,195.08999999999992,42.0,35.7,67.8,0.0,21,Providence,111.56283235149,96.926485284528,0.8344230035917,50.3,46.7,38.5,26.3,17.3,15.8,30.5,28.0,49.6,46.6,34.3,31.2,180.51,38.1,36.1,66.5,3.0,12
1.0,1389.0,1293.0,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30,Murray St,109.62371619674,95.010750370734,0.83824566318403,52.9,48.0,31.1,24.6,17.1,21.0,35.5,25.4,53.5,50.0,34.7,30.1,86.13000000000011,37.7,40.6,67.0,1.0,7
0.0,1293.0,1389.0,Murray St,109.62371619674,95.010750370734,0.83824566318403,52.9,48.0,31.1,24.6,17.1,21.0,35.5,25.4,53.5,50.0,34.7,30.1,86.13000000000011,37.7,40.6,67.0,1.0,7,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30
1.0,1417.0,1388.0,UCLA,115.13383955908,91.629914488005,0.93250877667068,50.6,47.7,29.8,29.2,13.4,19.7,31.9,24.8,49.6,47.3,35.2,32.2,-108.3599999999999,31.5,37.8,66.8,2.0,2,St Mary's CA,107.80746389695,90.103906150652,0.88724550079125,52.6,48.3,23.2,24.4,17.1,19.5,27.3,21.9,52.6,47.0,35.1,34.4,276.3900000000001,36.1,28.8,64.8,2.0,5
0.0,1388.0,1417.0,St Mary's CA,107.80746389695,90.103906150652,0.88724550079125,52.6,48.3,23.2,24.4,17.1,19.5,27.3,21.9,52.6,47.0,35.1,34.4,276.3900000000001,36.1,28.8,64.8,2.0,5,UCLA,115.13383955908,91.629914488005,0.93250877667068,50.6,47.7,29.8,29.2,13.4,19.7,31.9,24.8,49.6,47.3,35.2,32.2,-108.3599999999999,31.5,37.8,66.8,2.0,2
1.0,1112.0,1395.0,Arizona,118.03498515398,92.432939066659,0.94330604394845,55.9,44.4,35.1,22.8,18.0,17.7,34.5,28.3,57.5,41.9,35.4,32.7,135.62999999999988,35.7,34.5,73.4,5.0,1,TCU,107.37454880639,92.867526532448,0.84147115682901,48.9,47.7,31.2,26.7,21.6,18.4,37.8,26.1,50.5,47.9,30.3,31.5,-120.30000000000007,32.0,34.6,66.9,5.0,10
0.0,1395.0,1112.0,TCU,107.37454880639,92.867526532448,0.84147115682901,48.9,47.7,31.2,26.7,21.6,18.4,37.8,26.1,50.5,47.9,30.3,31.5,-120.30000000000007,32.0,34.6,66.9,5.0,10,Arizona,118.03498515398,92.432939066659,0.94330604394845,55.9,44.4,35.1,22.8,18.0,17.7,34.5,28.3,57.5,41.9,35.4,32.7,135.62999999999988,35.7,34.5,73.4,5.0,1
1.0,1181.0,1277.0,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3,Michigan St,110.87445847072,95.455860624472,0.8483795802543,52.0,47.5,30.4,28.3,19.2,15.3,30.7,27.0,49.7,47.9,37.8,31.2,83.15999999999985,33.4,37.8,68.7,3.0,10
0.0,1277.0,1181.0,Michigan St,110.87445847072,95.455860624472,0.8483795802543,52.0,47.5,30.4,28.3,19.2,15.3,30.7,27.0,49.7,47.9,37.8,31.2,83.15999999999985,33.4,37.8,68.7,3.0,10,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3
1.0,1222.0,1228.0,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1,Illinois,113.583413451,93.134913994498,0.90742704272146,53.1,46.3,31.7,28.4,17.7,15.6,33.4,25.8,51.7,45.5,36.7,32.2,613.97,42.7,29.6,68.2,5.0,4
0.0,1228.0,1222.0,Illinois,113.583413451,93.134913994498,0.90742704272146,53.1,46.3,31.7,28.4,17.7,15.6,33.4,25.8,51.7,45.5,36.7,32.2,613.97,42.7,29.6,68.2,5.0,4,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1
1.0,1235.0,1458.0,Iowa St,103.14371129969,88.718727790886,0.84973205620409,49.9,48.4,28.1,36.2,20.4,24.5,28.2,28.5,50.9,50.7,32.1,29.6,90.53999999999996,37.4,37.5,67.3,6.0,12,Wisconsin,110.13942299219,93.796287563755,0.86379217194529,48.2,49.4,32.3,27.7,12.7,16.9,25.8,24.0,48.9,49.9,31.3,32.3,38.289999999999964,36.0,33.7,67.5,7.0,9
0.0,1458.0,1235.0,Wisconsin,110.13942299219,93.796287563755,0.86379217194529,48.2,49.4,32.3,27.7,12.7,16.9,25.8,24.0,48.9,49.9,31.3,32.3,38.289999999999964,36.0,33.7,67.5,7.0,9,Iowa St,103.14371129969,88.718727790886,0.84973205620409,49.9,48.4,28.1,36.2,20.4,24.5,28.2,28.5,50.9,50.7,32.1,29.6,90.53999999999996,37.4,37.5,67.3,6.0,12
1.0,1274.0,1120.0,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15,Auburn,112.6859022436,89.591501128528,0.93323352571245,50.3,44.1,31.6,34.8,16.7,20.7,33.2,29.3,51.9,42.6,32.0,31.2,144.24,39.9,36.3,71.0,2.0,3
0.0,1120.0,1274.0,Auburn,112.6859022436,89.591501128528,0.93323352571245,50.3,44.1,31.6,34.8,16.7,20.7,33.2,29.3,51.9,42.6,32.0,31.2,144.24,39.9,36.3,71.0,2.0,3,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15
1.0,1345.0,1400.0,Purdue,122.63005888206,97.516121635686,0.93309768102296,57.0,49.6,36.3,21.4,17.3,14.1,35.2,23.6,55.9,49.2,39.1,33.5,155.31000000000017,39.1,41.0,66.8,6.0,4,Texas,111.54730667703,90.498861438415,0.91719125323402,50.1,46.5,32.3,36.8,18.2,23.3,31.9,30.0,50.9,46.1,32.3,31.6,97.87999999999988,36.0,33.7,64.1,4.0,4
0.0,1400.0,1345.0,Texas,111.54730667703,90.498861438415,0.91719125323402,50.1,46.5,32.3,36.8,18.2,23.3,31.9,30.0,50.9,46.1,32.3,31.6,97.87999999999988,36.0,33.7,64.1,4.0,4,Purdue,122.63005888206,97.516121635686,0.93309768102296,57.0,49.6,36.3,21.4,17.3,14.1,35.2,23.6,55.9,49.2,39.1,33.5,155.31000000000017,39.1,41.0,66.8,6.0,4
1.0,1403.0,1323.0,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3,Notre Dame,111.87589573264,97.142695878905,0.83533307384463,54.0,49.1,27.7,22.9,15.5,15.0,22.1,24.0,52.0,49.9,37.8,31.7,510.16999999999985,43.1,35.3,66.6,3.0,13
0.0,1323.0,1403.0,Notre Dame,111.87589573264,97.142695878905,0.83533307384463,54.0,49.1,27.7,22.9,15.5,15.0,22.1,24.0,52.0,49.9,37.8,31.7,510.16999999999985,43.1,35.3,66.6,3.0,13,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3
1.0,1437.0,1326.0,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3,Ohio St,116.28556881187,99.469084176497,0.85770086148203,54.8,47.9,33.5,29.2,16.7,15.3,28.8,28.6,54.0,46.2,37.3,34.0,280.6100000000001,39.7,35.3,66.2,3.0,8
0.0,1326.0,1437.0,Ohio St,116.28556881187,99.469084176497,0.85770086148203,54.8,47.9,33.5,29.2,16.7,15.3,28.8,28.6,54.0,46.2,37.3,34.0,280.6100000000001,39.7,35.3,66.2,3.0,8,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3
1.0,1116.0,1211.0,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5,Gonzaga,120.87999451898,88.481028436058,0.97309360482733,59.4,43.2,29.7,22.2,15.9,17.0,29.0,23.0,60.9,41.6,37.9,30.7,300.92999999999984,35.4,33.9,73.8,7.0,1
0.0,1211.0,1116.0,Gonzaga,120.87999451898,88.481028436058,0.97309360482733,59.4,43.2,29.7,22.2,15.9,17.0,29.0,23.0,60.9,41.6,37.9,30.7,300.92999999999984,35.4,33.9,73.8,7.0,1,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5
1.0,1181.0,1403.0,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3
0.0,1403.0,1181.0,Texas Tech,109.0882253411,85.505070714927,0.9427398110952,52.4,45.5,36.1,32.1,20.3,23.6,33.3,26.1,55.1,44.3,31.4,31.3,-347.1200000000001,34.4,45.6,67.4,7.0,3,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3
1.0,1222.0,1112.0,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1,Arizona,118.03498515398,92.432939066659,0.94330604394845,55.9,44.4,35.1,22.8,18.0,17.7,34.5,28.3,57.5,41.9,35.4,32.7,135.62999999999988,35.7,34.5,73.4,5.0,1
0.0,1112.0,1222.0,Arizona,118.03498515398,92.432939066659,0.94330604394845,55.9,44.4,35.1,22.8,18.0,17.7,34.5,28.3,57.5,41.9,35.4,32.7,135.62999999999988,35.7,34.5,73.4,5.0,1,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1
1.0,1437.0,1276.0,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3,Michigan,113.88480804642,96.680862039997,0.86799866153624,52.3,50.3,28.9,26.6,17.1,15.0,31.2,23.8,53.0,50.8,34.0,33.0,-20.500000000000227,32.3,33.9,67.2,4.0,8
0.0,1276.0,1437.0,Michigan,113.88480804642,96.680862039997,0.86799866153624,52.3,50.3,28.9,26.6,17.1,15.0,31.2,23.8,53.0,50.8,34.0,33.0,-20.500000000000227,32.3,33.9,67.2,4.0,8,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3
1.0,1242.0,1344.0,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2,Providence,111.56283235149,96.926485284528,0.8344230035917,50.3,46.7,38.5,26.3,17.3,15.8,30.5,28.0,49.6,46.6,34.3,31.2,180.51,38.1,36.1,66.5,3.0,12
0.0,1344.0,1242.0,Providence,111.56283235149,96.926485284528,0.8344230035917,50.3,46.7,38.5,26.3,17.3,15.8,30.5,28.0,49.6,46.6,34.3,31.2,180.51,38.1,36.1,66.5,3.0,12,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2
1.0,1274.0,1235.0,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15,Iowa St,103.14371129969,88.718727790886,0.84973205620409,49.9,48.4,28.1,36.2,20.4,24.5,28.2,28.5,50.9,50.7,32.1,29.6,90.53999999999996,37.4,37.5,67.3,6.0,12
0.0,1235.0,1274.0,Iowa St,103.14371129969,88.718727790886,0.84973205620409,49.9,48.4,28.1,36.2,20.4,24.5,28.2,28.5,50.9,50.7,32.1,29.6,90.53999999999996,37.4,37.5,67.3,6.0,12,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15
1.0,1314.0,1417.0,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8,UCLA,115.13383955908,91.629914488005,0.93250877667068,50.6,47.7,29.8,29.2,13.4,19.7,31.9,24.8,49.6,47.3,35.2,32.2,-108.3599999999999,31.5,37.8,66.8,2.0,2
0.0,1417.0,1314.0,UCLA,115.13383955908,91.629914488005,0.93250877667068,50.6,47.7,29.8,29.2,13.4,19.7,31.9,24.8,49.6,47.3,35.2,32.2,-108.3599999999999,31.5,37.8,66.8,2.0,2,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8
1.0,1389.0,1345.0,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30,Purdue,122.63005888206,97.516121635686,0.93309768102296,57.0,49.6,36.3,21.4,17.3,14.1,35.2,23.6,55.9,49.2,39.1,33.5,155.31000000000017,39.1,41.0,66.8,6.0,4
0.0,1345.0,1389.0,Purdue,122.63005888206,97.516121635686,0.93309768102296,57.0,49.6,36.3,21.4,17.3,14.1,35.2,23.6,55.9,49.2,39.1,33.5,155.31000000000017,39.1,41.0,66.8,6.0,4,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30
1.0,1181.0,1116.0,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5
0.0,1116.0,1181.0,Arkansas,109.36442724056,91.964433373749,0.88003517587401,49.2,47.5,37.9,32.3,17.4,20.6,30.9,25.8,50.9,46.4,30.7,32.8,-232.75,34.3,39.2,71.7,5.0,5,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3
1.0,1437.0,1222.0,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1
0.0,1222.0,1437.0,Houston,117.12226649461,88.879107657536,0.95981801391418,53.6,43.5,28.7,35.1,17.1,21.7,37.8,27.3,55.1,43.5,34.1,29.0,89.21000000000026,39.1,42.9,65.1,1.0,1,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3
