0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
0.0,3112.0,3393.0,Arizona,105.84674348738,81.677903494891,0.95170377123883,47.6,48.0,28.2,31.4,20.5,27.4,30.7,34.7,47.7,48.1,31.4,31.9,-397.39,22.8,34.9,70.5,2.0,0,Syracuse,108.47647177559,87.396227342533,0.92307883712815,46.9,44.4,26.1,23.3,20.4,22.9,40.5,34.0,46.3,44.9,32.1,28.9,173.36,32.5,30.1,70.6,3.0,0
1.0,3397.0,3453.0,Tennessee,111.56431136193,84.806250137854,0.95905299174167,48.3,43.8,29.6,18.5,20.5,16.3,35.8,30.5,48.6,41.8,31.9,32.5,152.33000000000015,33.2,27.9,71.8,1.0,0,WI Green Bay,109.21287269483,87.720551800143,0.92554179493014,53.3,44.5,26.8,22.3,16.5,22.9,30.1,26.6,54.6,42.5,33.9,31.6,-146.39000000000033,33.9,41.0,65.3,1.0,0
0.0,3453.0,3397.0,WI Green Bay,109.21287269483,87.720551800143,0.92554179493014,53.3,44.5,26.8,22.3,16.5,22.9,30.1,26.6,54.6,42.5,33.9,31.6,-146.39000000000033,33.9,41.0,65.3,1.0,0,Tennessee,111.56431136193,84.806250137854,0.95905299174167,48.3,43.8,29.6,18.5,20.5,16.3,35.8,30.5,48.6,41.8,31.9,32.5,152.33000000000015,33.2,27.9,71.8,1.0,0
1.0,3417.0,3465.0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0,Cal Baptist,97.44303979277,92.863953877,0.63495257945235,49.5,44.1,30.7,27.1,18.0,21.2,26.1,26.8,49.8,44.5,32.8,29.1,225.80999999999972,45.3,43.3,77.2,0.0,0
0.0,3465.0,3417.0,Cal Baptist,97.44303979277,92.863953877,0.63495257945235,49.5,44.1,30.7,27.1,18.0,21.2,26.1,26.8,49.8,44.5,32.8,29.1,225.80999999999972,45.3,43.3,77.2,0.0,0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0
1.0,3425.0,3394.0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0,TAM C. Christi,88.598124506582,88.456898206852,0.50458630660814,44.3,40.3,36.8,27.1,23.9,24.3,32.3,31.3,46.6,41.4,26.2,25.4,-12.419999999999959,32.1,33.6,71.3,0.0,0
0.0,3394.0,3425.0,TAM C. Christi,88.598124506582,88.456898206852,0.50458630660814,44.3,40.3,36.8,27.1,23.9,24.3,32.3,31.3,46.6,41.4,26.2,25.4,-12.419999999999959,32.1,33.6,71.3,0.0,0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0
1.0,3428.0,3355.0,Utah,116.1950973387,82.369715795442,0.98123111002625,54.9,47.1,21.9,19.9,20.1,22.3,32.4,23.7,56.2,45.9,35.7,33.4,693.0600000000003,47.2,29.7,69.6,4.0,0,S Dakota St,101.22872909873,86.433167572605,0.8602211312734,54.5,41.9,33.3,24.8,21.5,19.0,32.0,26.1,52.8,42.9,38.7,26.7,316.98000000000025,32.2,34.8,67.4,0.0,0
0.0,3355.0,3428.0,S Dakota St,101.22872909873,86.433167572605,0.8602211312734,54.5,41.9,33.3,24.8,21.5,19.0,32.0,26.1,52.8,42.9,38.7,26.7,316.98000000000025,32.2,34.8,67.4,0.0,0,Utah,116.1950973387,82.369715795442,0.98123111002625,54.9,47.1,21.9,19.9,20.1,22.3,32.4,23.7,56.2,45.9,35.7,33.4,693.0600000000003,47.2,29.7,69.6,4.0,0
1.0,3452.0,3343.0,West Virginia,106.75516144593,75.734826325663,0.98107098216732,50.7,44.7,32.5,31.1,20.6,32.7,30.0,31.8,51.9,44.6,32.4,29.8,263.72000000000014,36.1,30.4,72.4,2.0,0,Princeton,107.20029100689,82.77885838641,0.95134175452924,49.9,45.2,21.7,26.8,19.5,26.8,39.3,27.9,50.0,40.3,33.2,38.0,-308.55999999999983,24.7,29.7,66.3,2.0,0
0.0,3343.0,3452.0,Princeton,107.20029100689,82.77885838641,0.95134175452924,49.9,45.2,21.7,26.8,19.5,26.8,39.3,27.9,50.0,40.3,33.2,38.0,-308.55999999999983,24.7,29.7,66.3,2.0,0,West Virginia,106.75516144593,75.734826325663,0.98107098216732,50.7,44.7,32.5,31.1,20.6,32.7,30.0,31.8,51.9,44.6,32.4,29.8,263.72000000000014,36.1,30.4,72.4,2.0,0
1.0,3124.0,3439.0,Baylor,107.41167929026,75.610298699375,0.98266224294146,50.6,43.4,24.4,25.1,21.8,25.6,35.4,24.6,50.9,45.2,33.3,26.1,422.46000000000004,36.2,30.0,73.2,4.0,0,Virginia Tech,115.14564632837,84.217227902218,0.97332991477452,52.3,42.0,20.3,26.2,18.3,17.0,34.6,25.8,52.3,41.2,34.8,29.3,623.7999999999998,41.5,28.0,67.3,5.0,0
0.0,3439.0,3124.0,Virginia Tech,115.14564632837,84.217227902218,0.97332991477452,52.3,42.0,20.3,26.2,18.3,17.0,34.6,25.8,52.3,41.2,34.8,29.3,623.7999999999998,41.5,28.0,67.3,5.0,0,Baylor,107.41167929026,75.610298699375,0.98266224294146,50.6,43.4,24.4,25.1,21.8,25.6,35.4,24.6,50.9,45.2,33.3,26.1,422.46000000000004,36.2,30.0,73.2,4.0,0
1.0,3160.0,3243.0,Colorado,113.85459283552,81.043506283578,0.98033905082006,51.5,45.7,26.1,28.7,19.3,23.4,32.1,25.1,50.5,43.2,35.8,34.0,-9.519999999999982,30.6,32.5,71.3,5.0,0,Kansas St,106.63562297949,74.540327525594,0.98398191994763,51.0,40.1,25.9,26.2,19.4,22.9,28.0,25.0,53.2,40.0,31.3,26.9,255.83000000000004,34.3,30.4,69.5,6.0,0
0.0,3243.0,3160.0,Kansas St,106.63562297949,74.540327525594,0.98398191994763,51.0,40.1,25.9,26.2,19.4,22.9,28.0,25.0,53.2,40.0,31.3,26.9,255.83000000000004,34.3,30.4,69.5,6.0,0,Colorado,113.85459283552,81.043506283578,0.98033905082006,51.5,45.7,26.1,28.7,19.3,23.4,32.1,25.1,50.5,43.2,35.8,34.0,-9.519999999999982,30.6,32.5,71.3,5.0,0
1.0,3181.0,3326.0,Duke,104.58096430141,76.581358905521,0.97297222181834,49.4,40.8,23.7,31.1,24.6,24.9,36.5,30.4,50.1,38.3,31.8,31.7,91.82000000000005,30.6,27.8,68.3,2.0,0,Ohio St,113.85829036089,77.13399101745,0.98877386805199,53.2,45.8,30.7,29.0,18.2,28.0,28.2,30.7,53.1,46.2,35.6,29.9,287.35000000000025,35.2,32.3,71.6,7.0,0
0.0,3326.0,3181.0,Ohio St,113.85829036089,77.13399101745,0.98877386805199,53.2,45.8,30.7,29.0,18.2,28.0,28.2,30.7,53.1,46.2,35.6,29.9,287.35000000000025,35.2,32.3,71.6,7.0,0,Duke,104.58096430141,76.581358905521,0.97297222181834,49.4,40.8,23.7,31.1,24.6,24.9,36.5,30.4,50.1,38.3,31.8,31.7,91.82000000000005,30.6,27.8,68.3,2.0,0
1.0,3261.0,3292.0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0,MTSU,105.88114134731,83.474339677428,0.93902886353839,51.3,40.0,29.0,22.0,17.7,21.9,31.6,28.6,50.5,38.1,35.0,29.0,457.4000000000001,42.4,35.4,65.1,1.0,0
0.0,3292.0,3261.0,MTSU,105.88114134731,83.474339677428,0.93902886353839,51.3,40.0,29.0,22.0,17.7,21.9,31.6,28.6,50.5,38.1,35.0,29.0,457.4000000000001,42.4,35.4,65.1,1.0,0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0
1.0,3333.0,3304.0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0,Nebraska,108.58029189658,83.40962440646,0.95403637406241,49.4,46.1,28.3,24.1,20.5,20.2,35.7,23.8,48.6,46.6,33.7,30.2,295.54999999999995,41.3,36.3,69.4,3.0,0
0.0,3304.0,3333.0,Nebraska,108.58029189658,83.40962440646,0.95403637406241,49.4,46.1,28.3,24.1,20.5,20.2,35.7,23.8,48.6,46.6,33.7,30.2,295.54999999999995,41.3,36.3,69.4,3.0,0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0
1.0,3376.0,3314.0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0,North Carolina,106.15654367804,81.525214589393,0.95417548961007,46.3,43.4,30.3,27.2,18.2,22.6,31.2,28.0,46.4,40.9,30.6,32.0,-267.24,28.6,35.7,69.8,4.0,0
0.0,3314.0,3376.0,North Carolina,106.15654367804,81.525214589393,0.95417548961007,46.3,43.4,30.3,27.2,18.2,22.6,31.2,28.0,46.4,40.9,30.6,32.0,-267.24,28.6,35.7,69.8,4.0,0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0
1.0,3390.0,3235.0,Stanford,121.60650473666,79.136106525769,0.99290076766528,52.1,40.2,24.6,17.5,18.1,16.5,39.6,25.8,52.0,38.2,34.9,29.5,195.1099999999999,33.4,32.9,69.1,8.0,0,Iowa St,112.46658152878,85.714898060833,0.9578614019424,53.8,44.9,26.5,21.1,22.6,14.9,29.9,22.9,52.3,43.1,37.5,31.7,161.05999999999995,38.7,40.7,70.0,6.0,0
0.0,3235.0,3390.0,Iowa St,112.46658152878,85.714898060833,0.9578614019424,53.8,44.9,26.5,21.1,22.6,14.9,29.9,22.9,52.3,43.1,37.5,31.7,161.05999999999995,38.7,40.7,70.0,6.0,0,Stanford,121.60650473666,79.136106525769,0.99290076766528,52.1,40.2,24.6,17.5,18.1,16.5,39.6,25.8,52.0,38.2,34.9,29.5,195.1099999999999,33.4,32.9,69.1,8.0,0
1.0,3400.0,3104.0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0,Alabama,107.85515547617,83.969264896875,0.94679301754762,49.6,43.1,31.7,26.6,21.1,24.5,35.8,32.5,48.2,42.9,34.9,29.1,422.40999999999997,35.2,27.7,69.7,2.0,0
0.0,3104.0,3400.0,Alabama,107.85515547617,83.969264896875,0.94679301754762,49.6,43.1,31.7,26.6,21.1,24.5,35.8,32.5,48.2,42.9,34.9,29.1,422.40999999999997,35.2,27.7,69.7,2.0,0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0
1.0,3163.0,3393.0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0,Syracuse,108.47647177559,87.396227342533,0.92307883712815,46.9,44.4,26.1,23.3,20.4,22.9,40.5,34.0,46.3,44.9,32.1,28.9,173.36,32.5,30.1,70.6,3.0,0
0.0,3393.0,3163.0,Syracuse,108.47647177559,87.396227342533,0.92307883712815,46.9,44.4,26.1,23.3,20.4,22.9,40.5,34.0,46.3,44.9,32.1,28.9,173.36,32.5,30.1,70.6,3.0,0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0
1.0,3211.0,3428.0,Gonzaga,121.45751181572,85.473254434879,0.98271790989891,56.2,44.8,24.2,21.5,19.3,22.6,39.7,26.9,53.9,45.9,40.0,28.4,574.4000000000001,38.5,34.0,68.4,2.0,0,Utah,116.1950973387,82.369715795442,0.98123111002625,54.9,47.1,21.9,19.9,20.1,22.3,32.4,23.7,56.2,45.9,35.7,33.4,693.0600000000003,47.2,29.7,69.6,4.0,0
0.0,3428.0,3211.0,Utah,116.1950973387,82.369715795442,0.98123111002625,54.9,47.1,21.9,19.9,20.1,22.3,32.4,23.7,56.2,45.9,35.7,33.4,693.0600000000003,47.2,29.7,69.6,4.0,0,Gonzaga,121.45751181572,85.473254434879,0.98271790989891,56.2,44.8,24.2,21.5,19.3,22.6,39.7,26.9,53.9,45.9,40.0,28.4,574.4000000000001,38.5,34.0,68.4,2.0,0
1.0,3231.0,3328.0,Indiana,117.04362642401,82.410384170652,0.9826149353949,58.2,45.0,28.3,24.9,18.8,19.8,25.6,24.9,57.1,44.1,40.2,31.4,544.2600000000001,35.8,28.5,69.7,5.0,0,Oklahoma,108.45223821406,81.731782780114,0.96277967834823,48.6,43.9,23.4,27.8,21.3,21.5,35.0,27.9,49.3,43.5,31.7,29.7,272.22,38.1,31.5,76.4,6.0,0
0.0,3328.0,3231.0,Oklahoma,108.45223821406,81.731782780114,0.96277967834823,48.6,43.9,23.4,27.8,21.3,21.5,35.0,27.9,49.3,43.5,31.7,29.7,272.22,38.1,31.5,76.4,6.0,0,Indiana,117.04362642401,82.410384170652,0.9826149353949,58.2,45.0,28.3,24.9,18.8,19.8,25.6,24.9,57.1,44.1,40.2,31.4,544.2600000000001,35.8,28.5,69.7,5.0,0
1.0,3234.0,3452.0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0,West Virginia,106.75516144593,75.734826325663,0.98107098216732,50.7,44.7,32.5,31.1,20.6,32.7,30.0,31.8,51.9,44.6,32.4,29.8,263.72000000000014,36.1,30.4,72.4,2.0,0
0.0,3452.0,3234.0,West Virginia,106.75516144593,75.734826325663,0.98107098216732,50.7,44.7,32.5,31.1,20.6,32.7,30.0,31.8,51.9,44.6,32.4,29.8,263.72000000000014,36.1,30.4,72.4,2.0,0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0
1.0,3301.0,3397.0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0,Tennessee,111.56431136193,84.806250137854,0.95905299174167,48.3,43.8,29.6,18.5,20.5,16.3,35.8,30.5,48.6,41.8,31.9,32.5,152.33000000000015,33.2,27.9,71.8,1.0,0
0.0,3397.0,3301.0,Tennessee,111.56431136193,84.806250137854,0.95905299174167,48.3,43.8,29.6,18.5,20.5,16.3,35.8,30.5,48.6,41.8,31.9,32.5,152.33000000000015,33.2,27.9,71.8,1.0,0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0
1.0,3323.0,3279.0,Notre Dame,110.3686671399,75.384721437625,0.9876789570671,49.9,41.9,28.6,22.6,19.3,25.4,35.2,29.3,49.0,42.3,35.0,27.5,23.75,24.8,30.7,73.4,7.0,0,Mississippi,104.65603943517,79.133771716768,0.96138385780396,44.3,41.6,38.0,29.5,22.1,24.2,40.8,29.1,45.4,39.7,26.4,31.6,-259.4000000000001,19.5,24.5,67.9,3.0,0
0.0,3279.0,3323.0,Mississippi,104.65603943517,79.133771716768,0.96138385780396,44.3,41.6,38.0,29.5,22.1,24.2,40.8,29.1,45.4,39.7,26.4,31.6,-259.4000000000001,19.5,24.5,67.9,3.0,0,Notre Dame,110.3686671399,75.384721437625,0.9876789570671,49.9,41.9,28.6,22.6,19.3,25.4,35.2,29.3,49.0,42.3,35.0,27.5,23.75,24.8,30.7,73.4,7.0,0
1.0,3417.0,3166.0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0,Creighton,115.22323478467,85.613017573358,0.96819751982872,51.7,44.3,22.5,26.3,16.2,18.7,28.1,27.2,50.9,43.6,35.2,30.8,576.8400000000001,41.5,28.7,68.7,3.0,0
0.0,3166.0,3417.0,Creighton,115.22323478467,85.613017573358,0.96819751982872,51.7,44.3,22.5,26.3,16.2,18.7,28.1,27.2,50.9,43.6,35.2,30.8,576.8400000000001,41.5,28.7,68.7,3.0,0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0
1.0,3425.0,3242.0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0,Kansas,109.65316104696,83.950309552096,0.95570672228884,49.0,44.7,34.5,26.4,19.4,21.4,26.7,31.7,48.9,43.2,32.8,31.9,-40.260000000000105,29.7,31.8,67.7,3.0,0
0.0,3242.0,3425.0,Kansas,109.65316104696,83.950309552096,0.95570672228884,49.0,44.7,34.5,26.4,19.4,21.4,26.7,31.7,48.9,43.2,32.8,31.9,-40.260000000000105,29.7,31.8,67.7,3.0,0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0
1.0,3301.0,3390.0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0,Stanford,121.60650473666,79.136106525769,0.99290076766528,52.1,40.2,24.6,17.5,18.1,16.5,39.6,25.8,52.0,38.2,34.9,29.5,195.1099999999999,33.4,32.9,69.1,8.0,0
0.0,3390.0,3301.0,Stanford,121.60650473666,79.136106525769,0.99290076766528,52.1,40.2,24.6,17.5,18.1,16.5,39.6,25.8,52.0,38.2,34.9,29.5,195.1099999999999,33.4,32.9,69.1,8.0,0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0
1.0,3333.0,3323.0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0,Notre Dame,110.3686671399,75.384721437625,0.9876789570671,49.9,41.9,28.6,22.6,19.3,25.4,35.2,29.3,49.0,42.3,35.0,27.5,23.75,24.8,30.7,73.4,7.0,0
0.0,3323.0,3333.0,Notre Dame,110.3686671399,75.384721437625,0.9876789570671,49.9,41.9,28.6,22.6,19.3,25.4,35.2,29.3,49.0,42.3,35.0,27.5,23.75,24.8,30.7,73.4,7.0,0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0
1.0,3376.0,3231.0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0,Indiana,117.04362642401,82.410384170652,0.9826149353949,58.2,45.0,28.3,24.9,18.8,19.8,25.6,24.9,57.1,44.1,40.2,31.4,544.2600000000001,35.8,28.5,69.7,5.0,0
0.0,3231.0,3376.0,Indiana,117.04362642401,82.410384170652,0.9826149353949,58.2,45.0,28.3,24.9,18.8,19.8,25.6,24.9,57.1,44.1,40.2,31.4,544.2600000000001,35.8,28.5,69.7,5.0,0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0
1.0,3400.0,3211.0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0,Gonzaga,121.45751181572,85.473254434879,0.98271790989891,56.2,44.8,24.2,21.5,19.3,22.6,39.7,26.9,53.9,45.9,40.0,28.4,574.4000000000001,38.5,34.0,68.4,2.0,0
0.0,3211.0,3400.0,Gonzaga,121.45751181572,85.473254434879,0.98271790989891,56.2,44.8,24.2,21.5,19.3,22.6,39.7,26.9,53.9,45.9,40.0,28.4,574.4000000000001,38.5,34.0,68.4,2.0,0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0
1.0,3163.0,3181.0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0,Duke,104.58096430141,76.581358905521,0.97297222181834,49.4,40.8,23.7,31.1,24.6,24.9,36.5,30.4,50.1,38.3,31.8,31.7,91.82000000000005,30.6,27.8,68.3,2.0,0
0.0,3181.0,3163.0,Duke,104.58096430141,76.581358905521,0.97297222181834,49.4,40.8,23.7,31.1,24.6,24.9,36.5,30.4,50.1,38.3,31.8,31.7,91.82000000000005,30.6,27.8,68.3,2.0,0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0
1.0,3234.0,3160.0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0,Colorado,113.85459283552,81.043506283578,0.98033905082006,51.5,45.7,26.1,28.7,19.3,23.4,32.1,25.1,50.5,43.2,35.8,34.0,-9.519999999999982,30.6,32.5,71.3,5.0,0
0.0,3160.0,3234.0,Colorado,113.85459283552,81.043506283578,0.98033905082006,51.5,45.7,26.1,28.7,19.3,23.4,32.1,25.1,50.5,43.2,35.8,34.0,-9.519999999999982,30.6,32.5,71.3,5.0,0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0
1.0,3261.0,3417.0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0
0.0,3417.0,3261.0,UCLA,117.10853925537,75.678914914887,0.99344479070721,50.4,41.8,26.0,30.7,20.9,21.2,41.6,22.9,50.9,38.4,32.8,32.5,19.649999999999864,33.0,32.7,70.5,9.0,0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0
1.0,3425.0,3124.0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0,Baylor,107.41167929026,75.610298699375,0.98266224294146,50.6,43.4,24.4,25.1,21.8,25.6,35.4,24.6,50.9,45.2,33.3,26.1,422.46000000000004,36.2,30.0,73.2,4.0,0
0.0,3124.0,3425.0,Baylor,107.41167929026,75.610298699375,0.98266224294146,50.6,43.4,24.4,25.1,21.8,25.6,35.4,24.6,50.9,45.2,33.3,26.1,422.46000000000004,36.2,30.0,73.2,4.0,0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0
1.0,3301.0,3400.0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0
0.0,3400.0,3301.0,Texas,120.87807508537,76.181659381752,0.99507801374451,53.0,43.7,34.8,28.0,19.0,28.1,41.2,27.7,52.7,42.1,36.4,31.5,-354.27,17.7,31.7,70.6,7.0,0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0
1.0,3376.0,3333.0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0
0.0,3333.0,3376.0,Oregon St,112.42653158713,79.966944621653,0.980504735493,52.9,39.8,25.2,18.7,19.2,13.6,29.1,24.9,52.4,38.9,35.9,28.1,548.21,37.5,28.4,67.6,6.0,0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0
