0_ProbWin,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
1.0,Oklahoma,111.07197166359,94.674834870869,0.86258128174914,50.8,48.9,29.1,22.8,15.8,18.7,27.3,27.5,50.8,46.3,33.8,35.4,-30.54000000000019,39.0,38.1,68.5,3.0,10,Missouri,110.71269307012,94.307431453879,0.86346268935983,50.9,48.5,37.5,36.4,18.9,18.4,28.6,29.2,52.6,48.3,32.0,32.7,120.89999999999986,37.5,33.0,69.5,5.0,13
0.0,Missouri,110.71269307012,94.307431453879,0.86346268935983,50.9,48.5,37.5,36.4,18.9,18.4,28.6,29.2,52.6,48.3,32.0,32.7,120.89999999999986,37.5,33.0,69.5,5.0,13,Oklahoma,111.07197166359,94.674834870869,0.86258128174914,50.8,48.9,29.1,22.8,15.8,18.7,27.3,27.5,50.8,46.3,33.8,35.4,-30.54000000000019,39.0,38.1,68.5,3.0,10
1.0,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11,BYU,111.51860411298,92.648107978008,0.89396556291252,55.0,46.6,27.8,29.4,19.0,16.0,28.6,23.3,54.5,45.5,37.3,32.4,319.72,38.8,34.8,69.1,1.0,6
0.0,BYU,111.51860411298,92.648107978008,0.89396556291252,55.0,46.6,27.8,29.4,19.0,16.0,28.6,23.3,54.5,45.5,37.3,32.4,319.72,38.8,34.8,69.1,1.0,6,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11
1.0,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4,Drake,112.16063932582,100.21058699035,0.78508851774654,54.5,48.4,25.2,29.7,15.2,18.8,31.6,24.9,54.4,49.7,36.6,30.8,39.86000000000013,31.3,35.9,67.6,1.0,14
0.0,Drake,112.16063932582,100.21058699035,0.78508851774654,54.5,48.4,25.2,29.7,15.2,18.8,31.6,24.9,54.4,49.7,36.6,30.8,39.86000000000013,31.3,35.9,67.6,1.0,14,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4
0.51,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5,Texas Tech,111.46748582956,91.38033414572,0.90763384840072,49.7,47.8,39.3,36.5,16.3,23.8,33.8,30.0,48.7,44.8,34.6,35.0,-264.55999999999995,31.4,38.6,66.6,2.0,6
0.49,Texas Tech,111.46748582956,91.38033414572,0.90763384840072,49.7,47.8,39.3,36.5,16.3,23.8,33.8,30.0,48.7,44.8,34.6,35.0,-264.55999999999995,31.4,38.6,66.6,2.0,6,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5
1.0,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1,Wisconsin,111.45935578378,90.325587422416,0.91817093297273,49.4,47.9,26.9,28.5,13.5,17.8,23.7,25.1,46.3,47.1,36.0,33.0,340.1999999999998,40.8,34.2,65.9,2.0,3
0.0,Wisconsin,111.45935578378,90.325587422416,0.91817093297273,49.4,47.9,26.9,28.5,13.5,17.8,23.7,25.1,46.3,47.1,36.0,33.0,340.1999999999998,40.8,34.2,65.9,2.0,3,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1
0.51,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2,Rutgers,106.60286617487,91.924493435527,0.8460099516154,50.2,47.7,27.7,33.2,16.4,18.9,27.4,29.3,51.9,47.4,31.1,32.1,-125.78999999999985,32.7,35.6,68.7,2.0,9
0.49,Rutgers,106.60286617487,91.924493435527,0.8460099516154,50.2,47.7,27.7,33.2,16.4,18.9,27.4,29.3,51.9,47.4,31.1,32.1,-125.78999999999985,32.7,35.6,68.7,2.0,9,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2
1.0,Loyola-Chicago,108.95481769605,88.245400927107,0.91866421113705,56.3,46.7,30.7,22.4,18.5,21.6,26.0,21.0,58.0,45.5,35.7,32.5,202.9000000000001,37.0,34.4,64.8,0.0,3,Illinois,117.40597392618,90.813931824027,0.95042810397209,55.6,46.6,39.2,30.5,18.2,16.1,33.0,22.2,55.3,45.4,37.6,32.7,75.2199999999998,30.7,33.0,71.6,8.0,1
0.0,Illinois,117.40597392618,90.813931824027,0.95042810397209,55.6,46.6,39.2,30.5,18.2,16.1,33.0,22.2,55.3,45.4,37.6,32.7,75.2199999999998,30.7,33.0,71.6,8.0,1,Loyola-Chicago,108.95481769605,88.245400927107,0.91866421113705,56.3,46.7,30.7,22.4,18.5,21.6,26.0,21.0,58.0,45.5,35.7,32.5,202.9000000000001,37.0,34.4,64.8,0.0,3
0.51,Oral Roberts,107.50143781474,106.69661046873,0.52159170443078,53.6,50.4,27.8,33.1,15.7,18.2,23.2,33.0,49.7,49.0,38.8,35.6,641.7199999999998,45.9,32.0,72.3,0.0,38,Florida,110.4180174842,93.419288618279,0.87241896541784,52.5,47.5,33.8,34.8,20.7,20.6,30.8,31.6,51.9,48.4,35.7,30.6,126.48000000000002,33.8,35.3,69.5,1.0,10
0.49,Florida,110.4180174842,93.419288618279,0.87241896541784,52.5,47.5,33.8,34.8,20.7,20.6,30.8,31.6,51.9,48.4,35.7,30.6,126.48000000000002,33.8,35.3,69.5,1.0,10,Oral Roberts,107.50143781474,106.69661046873,0.52159170443078,53.6,50.4,27.8,33.1,15.7,18.2,23.2,33.0,49.7,49.0,38.8,35.6,641.7199999999998,45.9,32.0,72.3,0.0,38
1.0,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22,Oklahoma St,109.05729723657,92.302111640807,0.87194577799231,52.2,47.2,36.4,30.5,21.4,19.3,31.9,30.2,52.9,46.9,33.8,31.7,-107.36000000000013,31.9,37.4,72.7,5.0,8
0.0,Oklahoma St,109.05729723657,92.302111640807,0.87194577799231,52.2,47.2,36.4,30.5,21.4,19.3,31.9,30.2,52.9,46.9,33.8,31.7,-107.36000000000013,31.9,37.4,72.7,5.0,8,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22
0.51,Syracuse,112.19890921311,97.253449069702,0.83807271176798,50.7,48.5,28.4,25.1,16.0,20.8,30.3,33.8,50.8,49.2,33.8,31.7,-66.66999999999985,39.2,43.9,70.1,0.0,11,West Virginia,115.01916625211,94.94747027644,0.90073448616934,48.7,50.2,39.4,28.5,17.0,20.7,35.6,31.3,46.4,51.3,35.7,32.3,-23.119999999999663,33.1,37.3,70.5,4.0,7
0.49,West Virginia,115.01916625211,94.94747027644,0.90073448616934,48.7,50.2,39.4,28.5,17.0,20.7,35.6,31.3,46.4,51.3,35.7,32.3,-23.119999999999663,33.1,37.3,70.5,4.0,7,Syracuse,112.19890921311,97.253449069702,0.83807271176798,50.7,48.5,28.4,25.1,16.0,20.8,30.3,33.8,50.8,49.2,33.8,31.7,-66.66999999999985,39.2,43.9,70.1,0.0,11
1.0,Villanova,118.50244484495,97.153275952568,0.90757699665378,52.8,51.8,30.0,25.8,13.5,19.0,27.9,24.8,52.8,51.0,35.2,35.4,132.68000000000006,44.6,40.6,65.9,2.0,3,North Texas,103.72358902804,94.047602749454,0.75513282000618,54.0,45.7,27.2,31.7,20.4,21.4,27.9,26.9,52.9,44.8,37.3,31.6,306.8399999999999,37.2,34.2,64.2,0.0,18
0.0,North Texas,103.72358902804,94.047602749454,0.75513282000618,54.0,45.7,27.2,31.7,20.4,21.4,27.9,26.9,52.9,44.8,37.3,31.6,306.8399999999999,37.2,34.2,64.2,0.0,18,Villanova,118.50244484495,97.153275952568,0.90757699665378,52.8,51.8,30.0,25.8,13.5,19.0,27.9,24.8,52.8,51.0,35.2,35.4,132.68000000000006,44.6,40.6,65.9,2.0,3
1.0,Alabama,110.70220281844,88.631250362057,0.92805113312936,51.3,45.3,28.6,31.9,18.6,21.1,31.5,29.8,50.1,46.4,35.1,28.8,685.53,47.1,33.6,74.8,4.0,2,Maryland,110.06311612092,94.177109117371,0.85724374187283,52.6,48.5,32.6,25.6,16.8,16.9,20.9,24.8,52.8,46.4,34.9,34.3,66.96000000000026,43.0,41.8,66.3,2.0,8
0.0,Maryland,110.06311612092,94.177109117371,0.85724374187283,52.6,48.5,32.6,25.6,16.8,16.9,20.9,24.8,52.8,46.4,34.9,34.3,66.96000000000026,43.0,41.8,66.3,2.0,8,Alabama,110.70220281844,88.631250362057,0.92805113312936,51.3,45.3,28.6,31.9,18.6,21.1,31.5,29.8,50.1,46.4,35.1,28.8,685.53,47.1,33.6,74.8,4.0,2
1.0,Creighton,114.24258525613,94.067447536771,0.90331288821819,55.7,46.9,26.9,25.7,15.8,17.8,24.8,28.2,56.3,46.1,36.7,32.1,373.90999999999985,44.3,39.0,70.0,4.0,5,Ohio,111.79271951471,100.95291042757,0.76367079448016,55.8,51.1,29.6,30.2,17.0,20.0,28.7,27.4,56.4,51.6,36.6,33.7,68.42000000000007,38.7,40.0,70.3,0.0,20
0.0,Ohio,111.79271951471,100.95291042757,0.76367079448016,55.8,51.1,29.6,30.2,17.0,20.0,28.7,27.4,56.4,51.6,36.6,33.7,68.42000000000007,38.7,40.0,70.3,0.0,20,Creighton,114.24258525613,94.067447536771,0.90331288821819,55.7,46.9,26.9,25.7,15.8,17.8,24.8,28.2,56.3,46.1,36.7,32.1,373.90999999999985,44.3,39.0,70.0,4.0,5
1.0,Florida St,117.23102490247,93.66940978363,0.92958364727277,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,52.1,44.2,39.0,33.3,52.5,35.5,40.0,71.2,0.0,4,Colorado,115.39226586393,91.74844074975,0.93319265579407,52.0,47.7,29.9,28.0,16.8,19.8,30.9,25.6,50.3,46.5,36.7,33.3,155.01999999999998,35.8,34.8,67.2,4.0,5
0.0,Colorado,115.39226586393,91.74844074975,0.93319265579407,52.0,47.7,29.9,28.0,16.8,19.8,30.9,25.6,50.3,46.5,36.7,33.3,155.01999999999998,35.8,34.8,67.2,4.0,5,Florida St,117.23102490247,93.66940978363,0.92958364727277,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,52.1,44.2,39.0,33.3,52.5,35.5,40.0,71.2,0.0,4
1.0,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1,Oklahoma,111.07197166359,94.674834870869,0.86258128174914,50.8,48.9,29.1,22.8,15.8,18.7,27.3,27.5,50.8,46.3,33.8,35.4,-30.54000000000019,39.0,38.1,68.5,3.0,10
0.0,Oklahoma,111.07197166359,94.674834870869,0.86258128174914,50.8,48.9,29.1,22.8,15.8,18.7,27.3,27.5,50.8,46.3,33.8,35.4,-30.54000000000019,39.0,38.1,68.5,3.0,10,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1
1.0,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1,LSU,118.92641190864,99.82099516675,0.8822543268157,52.8,48.5,33.9,29.1,16.1,18.4,31.5,32.8,53.0,51.3,35.0,30.0,-30.5,37.1,44.3,71.4,1.0,8
0.0,LSU,118.92641190864,99.82099516675,0.8822543268157,52.8,48.5,33.9,29.1,16.1,18.4,31.5,32.8,53.0,51.3,35.0,30.0,-30.5,37.1,44.3,71.4,1.0,8,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1
1.0,Oregon,114.05074334564,96.069445737748,0.87794151330442,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,52.9,49.9,37.9,33.6,123.07999999999993,38.0,39.2,68.1,3.0,9,Iowa,123.72255078977,96.475875636462,0.94586447564637,54.6,48.3,32.0,22.6,13.3,16.3,30.7,28.6,52.4,45.8,38.6,34.8,158.20000000000005,39.8,39.6,70.9,5.0,2
0.0,Iowa,123.72255078977,96.475875636462,0.94586447564637,54.6,48.3,32.0,22.6,13.3,16.3,30.7,28.6,52.4,45.8,38.6,34.8,158.20000000000005,39.8,39.6,70.9,5.0,2,Oregon,114.05074334564,96.069445737748,0.87794151330442,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,52.9,49.9,37.9,33.6,123.07999999999993,38.0,39.2,68.1,3.0,9
1.0,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11,Abilene Chr,100.94607903259,92.613568015432,0.72923302872333,52.9,45.4,34.0,42.5,19.4,26.7,30.6,27.9,50.8,46.3,37.7,29.1,386.6500000000001,36.5,34.0,70.8,0.0,22
0.0,Abilene Chr,100.94607903259,92.613568015432,0.72923302872333,52.9,45.4,34.0,42.5,19.4,26.7,30.6,27.9,50.8,46.3,37.7,29.1,386.6500000000001,36.5,34.0,70.8,0.0,22,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11
1.0,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4,Kansas,108.66635286347,90.21211509884,0.89476474311703,49.7,47.0,30.5,26.5,17.7,20.0,31.2,26.9,49.3,45.9,33.7,32.5,-5.5499999999999545,36.0,37.5,69.2,3.0,6
0.0,Kansas,108.66635286347,90.21211509884,0.89476474311703,49.7,47.0,30.5,26.5,17.7,20.0,31.2,26.9,49.3,45.9,33.7,32.5,-5.5499999999999545,36.0,37.5,69.2,3.0,6,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4
0.51,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5,Oral Roberts,107.50143781474,106.69661046873,0.52159170443078,53.6,50.4,27.8,33.1,15.7,18.2,23.2,33.0,49.7,49.0,38.8,35.6,641.7199999999998,45.9,32.0,72.3,0.0,38
0.49,Oral Roberts,107.50143781474,106.69661046873,0.52159170443078,53.6,50.4,27.8,33.1,15.7,18.2,23.2,33.0,49.7,49.0,38.8,35.6,641.7199999999998,45.9,32.0,72.3,0.0,38,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5
1.0,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1,Villanova,118.50244484495,97.153275952568,0.90757699665378,52.8,51.8,30.0,25.8,13.5,19.0,27.9,24.8,52.8,51.0,35.2,35.4,132.68000000000006,44.6,40.6,65.9,2.0,3
0.0,Villanova,118.50244484495,97.153275952568,0.90757699665378,52.8,51.8,30.0,25.8,13.5,19.0,27.9,24.8,52.8,51.0,35.2,35.4,132.68000000000006,44.6,40.6,65.9,2.0,3,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1
1.0,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2,Syracuse,112.19890921311,97.253449069702,0.83807271176798,50.7,48.5,28.4,25.1,16.0,20.8,30.3,33.8,50.8,49.2,33.8,31.7,-66.66999999999985,39.2,43.9,70.1,0.0,11
0.0,Syracuse,112.19890921311,97.253449069702,0.83807271176798,50.7,48.5,28.4,25.1,16.0,20.8,30.3,33.8,50.8,49.2,33.8,31.7,-66.66999999999985,39.2,43.9,70.1,0.0,11,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2
1.0,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22,Loyola-Chicago,108.95481769605,88.245400927107,0.91866421113705,56.3,46.7,30.7,22.4,18.5,21.6,26.0,21.0,58.0,45.5,35.7,32.5,202.9000000000001,37.0,34.4,64.8,0.0,3
0.0,Loyola-Chicago,108.95481769605,88.245400927107,0.91866421113705,56.3,46.7,30.7,22.4,18.5,21.6,26.0,21.0,58.0,45.5,35.7,32.5,202.9000000000001,37.0,34.4,64.8,0.0,3,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22
1.0,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1,Creighton,114.24258525613,94.067447536771,0.90331288821819,55.7,46.9,26.9,25.7,15.8,17.8,24.8,28.2,56.3,46.1,36.7,32.1,373.90999999999985,44.3,39.0,70.0,4.0,5
0.0,Creighton,114.24258525613,94.067447536771,0.90331288821819,55.7,46.9,26.9,25.7,15.8,17.8,24.8,28.2,56.3,46.1,36.7,32.1,373.90999999999985,44.3,39.0,70.0,4.0,5,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1
1.0,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1,Florida St,117.23102490247,93.66940978363,0.92958364727277,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,52.1,44.2,39.0,33.3,52.5,35.5,40.0,71.2,0.0,4
0.0,Florida St,117.23102490247,93.66940978363,0.92958364727277,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,52.1,44.2,39.0,33.3,52.5,35.5,40.0,71.2,0.0,4,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1
1.0,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11,Alabama,110.70220281844,88.631250362057,0.92805113312936,51.3,45.3,28.6,31.9,18.6,21.1,31.5,29.8,50.1,46.4,35.1,28.8,685.53,47.1,33.6,74.8,4.0,2
0.0,Alabama,110.70220281844,88.631250362057,0.92805113312936,51.3,45.3,28.6,31.9,18.6,21.1,31.5,29.8,50.1,46.4,35.1,28.8,685.53,47.1,33.6,74.8,4.0,2,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11
1.0,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4,Oregon,114.05074334564,96.069445737748,0.87794151330442,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,52.9,49.9,37.9,33.6,123.07999999999993,38.0,39.2,68.1,3.0,9
0.0,Oregon,114.05074334564,96.069445737748,0.87794151330442,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,52.9,49.9,37.9,33.6,123.07999999999993,38.0,39.2,68.1,3.0,9,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4
1.0,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5
0.0,Arkansas,110.04788052488,91.278241769085,0.89571882629261,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,51.9,46.9,33.9,32.6,-12.1400000000001,35.8,37.6,74.0,1.0,5,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1
1.0,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22
0.0,Oregon St,109.11844258365,98.394320346036,0.76668465943008,48.7,50.4,34.0,38.2,17.2,18.5,29.8,29.4,46.9,52.5,34.6,31.4,44.51999999999998,35.5,37.7,66.1,5.0,22,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2
1.0,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4
0.0,USC,113.30117481458,90.243071038522,0.93193127757197,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,52.1,42.2,34.8,34.2,-121.5,31.2,35.3,68.1,4.0,4,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1
0.51,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1
0.49,Michigan,117.66756726568,90.811137365481,0.95163647004007,54.9,44.9,28.9,24.5,16.3,15.1,29.4,24.8,53.3,42.3,38.7,33.5,216.48000000000002,33.9,32.7,67.8,6.0,1,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11
1.0,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2
0.0,Houston,119.00224232547,89.406321656388,0.96402995500882,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28.0,49.9,43.0,35.5,28.5,430.0499999999997,42.3,37.6,65.9,2.0,2,Baylor,123.31818487137,93.538584326633,0.96001826027413,57.5,49.1,27.0,31.7,17.6,24.6,37.5,30.9,54.1,48.1,41.8,34.0,472.3600000000001,39.2,34.3,69.6,6.0,1
0.51,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11
0.49,UCLA,114.24304449545,96.169271088545,0.8787355277956,52.0,50.7,32.6,28.0,16.7,17.6,30.8,24.2,50.6,49.4,36.7,35.1,-205.51,31.7,39.0,65.5,2.0,11,Gonzaga,125.3409182426,89.617798108665,0.97932745259835,61.0,47.5,36.7,25.9,16.1,20.3,30.4,23.4,64.0,46.8,36.5,32.5,57.69999999999982,32.3,34.5,75.4,5.0,1
